服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.91,//shop67691654.taobao.com,母婴,4.89,407,67691654,酷饭思尔康,87,4.85,//rate.taobao.com/user-rate-UMGIyMm8YMFIb.htm,阿曼迪官方企业店,北京,99.50%
4.86,//shop110447437.taobao.com,母婴,4.85,455,110447437,百分童装店,54,4.86,//rate.taobao.com/user-rate-UvCNuvFQSvGxbvgTT.htm,仙脚丫手工鞋坊,,98.02%
4.8,//shop68899767.taobao.com,服饰鞋包,4.77,371,68899767,义乌鹏浩,23,4.79,//rate.taobao.com/user-rate-UMmI4MFcWMGQy.htm,大元帆布潮鞋店,山东 临沂,99.56%
4.72,//shop163515289.taobao.com,服饰鞋包,4.71,306,163515289,雅依依商贸,6,4.71,//rate.taobao.com/user-rate-UvCkGvCIyMFkuMNTT.htm,WNM官方正品店,,98.80%
4.89,//shop107108636.taobao.com,服饰鞋包,4.88,189,107108636,米妍第一站,105,4.87,//rate.taobao.com/user-rate-UvFgbMGx0vmNGvWTT.htm,香港代购IT专柜附带小票,香港 香港岛,98.72%
5,//shop595122935.taobao.com,服饰鞋包,5,154,595122935,ccyy55200,45,5,//rate.taobao.com/user-rate-UvFNLMC8uvFHyMQTT.htm,0769潮鞋工作室,,100.00%
4.84,//shop106598727.taobao.com,服饰鞋包,4.8,19099,106598727,lhc5822762,53,4.8,//rate.taobao.com/user-rate-UMGNWOFkGMCQL.htm,卡卡帝馆,广东 广州,98.99%
4.85,//shop113952017.taobao.com,服饰鞋包,4.8,7430,113952017,光幕227,808,4.86,//rate.taobao.com/user-rate-UMCgbMGH4vmHY.htm,光幕家平民良铺,广东 广州,99.59%
4.85,//shop63055171.taobao.com,服饰鞋包,4.8,3304,63055171,摩天轮之恋人,1637,4.87,//rate.taobao.com/user-rate-UMFvbMFI4OmQu.htm,摩恋高端品牌折扣女装,,99.53%
4.87,//shop33425738.taobao.com,服饰鞋包,4.84,2194,33425738,babybaby_1984,129,4.87,//rate.taobao.com/user-rate-UvC8bvGvSMF8T.htm,SR SUKIIRED欧美简约风女装,上海,99.43%
4.9,//shop101517573.taobao.com,服饰鞋包,4.85,4926,101517573,shan92922,61,4.87,//rate.taobao.com/user-rate-UvFHSvCHGMG8L.htm,米纱工作室MISAZ,广东 广州,99.89%
4.88,//shop57117604.taobao.com,服饰鞋包,4.85,7295,57117604,bao小姐店分铺,130,4.86,//rate.taobao.com/user-rate-UvFkWvmxSOm8S.htm,UNIHOME 大瓶定制,,99.77%
4.87,//shop58890609.taobao.com,服饰鞋包,4.83,3672,58890609,贞品坊1979,579,4.86,//rate.taobao.com/user-rate-UvCcLMmQLOFgY.htm,贞品坊 专注7年欧美风高端女装店,上海,99.66%
4.88,//shop35154310.taobao.com,服饰鞋包,4.84,9361,35154310,seasonsinthesun99,237,4.87,//rate.taobao.com/user-rate-UMGkGMmHbOmNT.htm,苏陌女装,广东 广州,99.52%
4.65,//shop143555437.taobao.com,服饰鞋包,4.55,4083,143555437,潮衫女神,95,4.65,//rate.taobao.com/user-rate-UvCc0OFg4vCNWONTT.htm,毛菇小象 6度 西西小可,,99.47%
4.85,//shop144089882.taobao.com,母婴,4.82,1005,144089882,噜羊羊品牌店,33,4.83,//rate.taobao.com/user-rate-UvCcbvmIyvCQuOQTT.htm,噜羊羊品牌店,,98.30%
4.6,//shop37080868.taobao.com,母婴,4.56,792,37080868,hyliujing,37,4.65,//rate.taobao.com/user-rate-UvFgWvGxbMCgy.htm,hyliujing,江苏 淮安,94.71%
4.64,//shop70787507.taobao.com,母婴,4.66,2001,70787507,99淘鑫城,11,4.52,//rate.taobao.com/user-rate-UMGQLMG8yMGxy.htm,欧奇儿童鞋,,99.64%
4.86,//shop113658267.taobao.com,服饰鞋包,4.81,418,113658267,叶鸿斌00,254,4.85,//rate.taobao.com/user-rate-UMGQWOFQGvGvW.htm,芊足常乐,,99.29%
4.85,//shop62421836.taobao.com,服饰鞋包,4.79,450,62421836,pyy0818,276,4.84,//rate.taobao.com/user-rate-UvFvWMFgGMCIL.htm,瀚子良品韩风女鞋,江苏 南京,98.59%
4.85,//shop69587053.taobao.com,服饰鞋包,4.83,410,69587053,pengmingzhi0920,83,4.84,//rate.taobao.com/user-rate-UvCxWvm8yMmN4.htm,Vcecon维斯臣,福建 泉州,98.83%
4.64,//shop110554311.taobao.com,服饰鞋包,4.59,443,110554311,张秋歌22,81,4.65,//rate.taobao.com/user-rate-UvCNuvFvuMmQ0OQTT.htm,梦想宝贝22,,98.13%
4.74,//shop60393971.taobao.com,服饰鞋包,4.71,560,60393971,美多鞋坊,253,4.72,//rate.taobao.com/user-rate-UvGxuvFI0MCgL.htm,美多学生鞋城,四川 成都,96.33%
4.57,//shop104259946.taobao.com,母婴,4.56,1535,104259946,媛玩具总动员,96,4.61,//rate.taobao.com/user-rate-UvFx0MCvyvmHSvgTT.htm,媛妞鞋馆,,95.45%
4.58,//shop66497594.taobao.com,服饰鞋包,4.52,4256,66497594,水水鳅鳅,71,4.46,//rate.taobao.com/user-rate-UMCkSvFcyMFcS.htm,VIGOR LZD,浙江 宁波,98.22%
4.82,//shop105097252.taobao.com,服饰鞋包,4.79,4850,105097252,tb518762_88,868,4.82,//rate.taobao.com/user-rate-UvFNbMmISvFvSvgTT.htm,尚鎏奢汇MM柚子MM,,98.67%
4.67,//shop58808058.taobao.com,服饰鞋包,4.64,7250,58808058,依酷名装,131,4.62,//rate.taobao.com/user-rate-UvCcbMCxGvm8S.htm,福妈妈精品,上海,97.82%
4.76,//shop61301728.taobao.com,服饰鞋包,4.71,3689,61301728,lbs2008lbs2008,297,4.76,//rate.taobao.com/user-rate-UvC8WvFvGMGxW.htm,Eifeel快时尚潮流女装,,97.92%
4.62,//shop106016544.taobao.com,服饰鞋包,4.57,438,106016544,阳光青春鞋铺66,78,4.61,//rate.taobao.com/user-rate-UvFcSvGcSMGQyMQTT.htm,阳光青春鞋铺66,,95.86%
4.86,//shop124200590.taobao.com,服饰鞋包,4.8,3222,124200590,张元喜1990,46,4.84,//rate.taobao.com/user-rate-UMCNLOFx4vGkY.htm,裤惠坊,,98.25%
4.8,//shop112938287.taobao.com,服饰鞋包,4.7,2449,112938287,魔力宝贝女装店,781,4.78,//rate.taobao.com/user-rate-UvCIYvCQLMFN4MgTT.htm,原创民族风女装棉麻批发店,,98.22%
4.71,//shop111316403.taobao.com,服饰鞋包,4.63,3190,111316403,木木美衣坊,705,4.72,//rate.taobao.com/user-rate-UvCHYvGNSOmHLvgTT.htm,木木美衣坊 日韩潮流女装,,97.79%
4.74,//shop123523228.taobao.com,服饰鞋包,4.74,435,123523228,tb35830849,52,4.68,//rate.taobao.com/user-rate-UvFg0vGIGvGcyvWTT.htm,魅潮鞋坊,,97.61%
4.76,//shop35436498.taobao.com,服饰鞋包,4.69,8138,35436498,jy00852309,218,4.76,//rate.taobao.com/user-rate-UvC8LvFkYMCIT.htm,EFO choose for u,浙江 杭州,98.71%
4.54,//shop112093773.taobao.com,服饰鞋包,4.5,435,112093773,乘风破浪090,382,4.56,//rate.taobao.com/user-rate-UvCHuvFIyMFIyMNTT.htm,秀足一生时尚女鞋,广东 深圳,93.77%
4.86,//shop72990768.taobao.com,服饰鞋包,4.82,4134,72990768,xiaoting800,149,4.85,//rate.taobao.com/user-rate-UMF8GvFIyMCkY.htm,蒙彩绒品质妈妈装,,98.29%
4.69,//shop162846942.taobao.com,服饰鞋包,4.64,771,162846942,a13411948556,53,4.66,//rate.taobao.com/user-rate-UvCgLOFk4MCkyMgTT.htm,这个夏天不好玩,,94.72%
4.9,//shop69204695.taobao.com,服饰鞋包,4.88,469,69204695,baimu0003,1339,4.9,//rate.taobao.com/user-rate-UMCxSvCIuvGkL.htm,小妖精韩国代购女鞋,海外,98.98%
4.87,//shop125107136.taobao.com,母婴,4.85,1071,125107136,头头狗文化,26,4.85,//rate.taobao.com/user-rate-UvC8Lvm8bMmguvWTT.htm,头头狗文化,,99.27%
4.96,//shop69210173.taobao.com,母婴,4.95,297,69210173,wangzl_427,43,4.97,//rate.taobao.com/user-rate-UMGv4vFHWMmNT.htm,MIKI 日代小屋,江苏 苏州,99.94%
4.66,//shop159769288.taobao.com,母婴,4.57,1040,159769288,小脚丫外贸直销店,94,4.66,//rate.taobao.com/user-rate-UvCkWvCQYOmHuMQTT.htm,小脚丫外贸直销店,,95.11%
4.78,//shop115871048.taobao.com,母婴,4.77,2480,115871048,xinanxiaozhou,60,4.78,//rate.taobao.com/user-rate-UvCvuvmxyvCvuMQTT.htm,咔咔淘鞋,,96.97%
4.8,//shop35910716.taobao.com,母婴,4.77,865,35910716,仙云仙云云仙,62,4.79,//rate.taobao.com/user-rate-UvFNSMGx0vFx0.htm,爱绿羊工厂店,浙江 金华,98.73%
4.84,//shop141508152.taobao.com,母婴,4.81,607,141508152,迪士尼儿童品牌专买店,56,4.83,//rate.taobao.com/user-rate-UvCxSMGxYvFkuONTT.htm,迪士尼儿童品牌专买店,,98.83%
4.9,//shop36862681.taobao.com,母婴,4.81,339,36862681,peeeny,578,4.9,//rate.taobao.com/user-rate-UvFvWOmQWvmgT.htm,晓天使园  时尚足馆--Fashion,山东 青岛,99.23%
4.82,//shop66830325.taobao.com,服饰鞋包,4.83,153,66830325,浩子a人生,53,4.84,//rate.taobao.com/user-rate-UMC8LMFH0MFNy.htm,靓点鞋业,,98.50%
4.75,//shop155385089.taobao.com,服饰鞋包,4.7,153,155385089,昌佳贸易有限公司,28,4.74,//rate.taobao.com/user-rate-UvCgLMGkGOmkWMQTT.htm,昌佳贸易批发零售,,97.90%
4.69,//shop149224537.taobao.com,服饰鞋包,4.76,171,149224537,森途贸易有限公司,12,4.65,//rate.taobao.com/user-rate-UvCgYvCHWOmIyvgTT.htm,元元潮鞋铺,,99.20%
4.65,//shop110742160.taobao.com,服饰鞋包,4.65,134,110742160,蒂希顿1,14,4.6,//rate.taobao.com/user-rate-UvCN0vGvYvmkbvWTT.htm,旺仔大鞋头,,98.80%
4.51,//shop109413757.taobao.com,服饰鞋包,4.31,134,109413757,海绵宝宝xx5,10,4.48,//rate.taobao.com/user-rate-UvFcLOmxWOF8WvNTT.htm,马云铭鞋体验店,福建 厦门,97.22%
4.82,//shop57177113.taobao.com,服饰鞋包,4.76,226,57177113,福建鞋业天地,11,4.78,//rate.taobao.com/user-rate-UvFcLvmvyOFcG.htm,花花公子名鞋折扣店,,97.92%
4.61,//shop149198473.taobao.com,母婴,4.58,332,149198473,阿龙龙123456422549974,18,4.59,//rate.taobao.com/user-rate-UvCxYvCNSvFgWONTT.htm,阳光贝塔童鞋潮流店,,96.11%
4.88,//shop100065829.taobao.com,服饰鞋包,4.85,163,100065829,享美的girl,80,4.88,//rate.taobao.com/user-rate-UOmkyMmxyMFNu.htm,难得有鞋,,98.73%
4.88,//shop58865145.taobao.com,服饰鞋包,4.85,128,58865145,春田花花通信社,37,4.89,//rate.taobao.com/user-rate-UvCcLvGkSMGN0.htm,18th 法鳄专场,香港特别行政区 香港岛,99.46%
4.72,//shop58859973.taobao.com,母婴,4.7,9185,58859973,echo_1227,125,4.71,//rate.taobao.com/user-rate-UvCcbMF8SvCNY.htm,穿靴子a猫,,97.71%
4.89,//shop217784589.taobao.com,服饰鞋包,4.9,628,217784589,spr斯普瑞,326,4.8,//rate.taobao.com/user-rate-UvCk0MGxyvCgSMQTT.htm,斯普瑞海外购,,99.17%
4.81,//shop162606446.taobao.com,服饰鞋包,4.8,182,162606446,mrjoerres,66,4.79,//rate.taobao.com/user-rate-UvCkYMGx0vFHYMWTT.htm,乔瑞斯品牌直销店,,100.00%
4.63,//shop113818798.taobao.com,运动/户外,4.49,330,113818798,万斯鞋类店,103,4.66,//rate.taobao.com/user-rate-UvCIyMFk4MGcWvWTT.htm,万斯鞋类官方店,江西 九江,97.55%
4.9,//shop104189306.taobao.com,运动/户外,4.9,1664,104189306,空想前世,690,4.88,//rate.taobao.com/user-rate-UMGIyOFxbvGxu.htm,小菜代购,上海,99.62%
4.84,//shop61865759.taobao.com,母婴,4.83,1162,61865759,牧童大黄蜂,79,4.84,//rate.taobao.com/user-rate-UMmIYMFHbMFQW.htm,桃心公主童鞋,,98.92%
4.95,//shop100941620.taobao.com,母婴,4.93,311,100941620,基诺浦正品特惠店,109,4.95,//rate.taobao.com/user-rate-UvFNLMGxSvGvSMNTT.htm,基诺浦正品童鞋汇,,99.68%
4.8,//shop378614955.taobao.com,母婴,4.81,2085,378614955,围心所遇,16,4.79,//rate.taobao.com/user-rate-UvCQ4vFNWvGxuvWTT.htm,睡不醒の猫,,98.35%
4.8,//shop104846034.taobao.com,母婴,4.77,362,104846034,七彩小饰界,59,4.73,//rate.taobao.com/user-rate-UvFcGvCH4vGvWMWTT.htm,星运良品,,98.89%
4.44,//shop64762646.taobao.com,母婴,4.37,902,64762646,潇洒宏,1,4.44,//rate.taobao.com/user-rate-UMmkSMFkLMFgW.htm,d[s64762646],福建 漳州,94.34%
4.78,//shop150270855.taobao.com,母婴,4.77,558,150270855,月上妖娆,17,4.76,//rate.taobao.com/user-rate-UvGc0OmQLvF8Y.htm,桐檬婴幼儿服饰用品,,98.06%
4.68,//shop57058085.taobao.com,服饰鞋包,4.66,4873,57058085,wujiajian30168,559,4.7,//rate.taobao.com/user-rate-UOmv4vFcuvFkT.htm,百度一方,广东 广州,97.93%
4.86,//shop72669449.taobao.com,服饰鞋包,4.84,2463,72669449,理想地标66,290,4.87,//rate.taobao.com/user-rate-UOFHSOFgLMCQL.htm,长翅膀的小猫 日韩欧美品牌女装大码女装 支持批发,,98.86%
4.57,//shop116870521.taobao.com,服饰鞋包,4.43,9452,116870521,艾锋不败,705,4.58,//rate.taobao.com/user-rate-UvFxGvGNGvGQyMWTT.htm,艾妞妞淘淘吧,,98.88%
4.73,//shop68064358.taobao.com,服饰鞋包,4.72,436,68064358,彩云之南228,22,4.7,//rate.taobao.com/user-rate-UMGvyMmIuMFxL.htm,心动美鞋馆,浙江 杭州,97.88%
4.77,//shop68663926.taobao.com,服饰鞋包,4.74,1109,68663926,方氏专供,24,4.77,//rate.taobao.com/user-rate-UMGHSMG8LvCIu.htm,方氏专供,,95.69%
4.66,//shop110262839.taobao.com,服饰鞋包,4.58,476,110262839,w290133032,76,4.65,//rate.taobao.com/user-rate-UvFcGOFIYMCg0vWTT.htm,萝莉女士布鞋,,94.75%
4.82,//shop35525966.taobao.com,服饰鞋包,4.81,759,35525966,华vs榕,34,4.82,//rate.taobao.com/user-rate-UMmxuMC8LMmIT.htm,诚信招牌,福建 龙岩,98.45%
4.82,//shop137327834.taobao.com,服饰鞋包,4.77,431,137327834,会飞的鱼_6144,231,4.77,//rate.taobao.com/user-rate-UvFcYvFkuMmg4MgTT.htm,偶遇鞋舍,,99.94%
4.72,//shop116881420.taobao.com,服饰鞋包,4.66,427,116881420,woshibaxiaode,166,4.72,//rate.taobao.com/user-rate-UvFxbMmvbMFQSvQTT.htm,小八de女鞋,,96.85%
4.82,//shop128233283.taobao.com,服饰鞋包,4.81,541,128233283,易帝工厂店,37,4.8,//rate.taobao.com/user-rate-UvFcbMFNWMmkuvWTT.htm,易帝企业鞋店,,99.10%
4.88,//shop57595717.taobao.com,母婴,4.86,295,57595717,wcq616,602,4.87,//rate.taobao.com/user-rate-UMCI4MGvLMmkT.htm,喜乐童年,湖北 武汉,99.71%
4.95,//shop34319369.taobao.com,母婴,4.94,331,34319369,zxdxsp,210,4.94,//rate.taobao.com/user-rate-UMFHuMGNGOmkT.htm,小新宝贝乐园,广东 广州,99.45%
4.78,//shop104336224.taobao.com,服饰鞋包,4.75,425,104336224,可伶可俐223,82,4.78,//rate.taobao.com/user-rate-UOmNyvFHLvm8b.htm,曼曼平价鞋店,北京,97.78%
4.86,//shop100976435.taobao.com,服饰鞋包,4.81,15175,100976435,xionglong1987,86,4.84,//rate.taobao.com/user-rate-UvGIyOFkYOFIL.htm,CHACHA简约女装,广东 广州,99.37%
4.5,//shop113205984.taobao.com,服饰鞋包,4.48,425,113205984,时尚e族5520,761,4.5,//rate.taobao.com/user-rate-UvCIyOFHYvCgGvQTT.htm,潮人靓鞋吧,,95.68%
4.91,//shop124722922.taobao.com,服饰鞋包,4.89,139,124722922,环滘村路口公交站,22,4.89,//rate.taobao.com/user-rate-UvC8LvmvYMGxyvWTT.htm,小魔女潮鞋梦工坊,,98.51%
4.85,//shop67747741.taobao.com,服饰鞋包,4.79,21987,67747741,yuki小树,254,4.83,//rate.taobao.com/user-rate-UMGIbMGv4vmQY.htm,YUKIXIAOSHU小树家,北京,99.44%
4.7,//shop107992208.taobao.com,母婴,4.65,300,107992208,路之步,18,4.66,//rate.taobao.com/user-rate-UvFkyMmvbvFIyMNTT.htm,酷跑童鞋部落,,97.58%
4.79,//shop33545777.taobao.com,服饰鞋包,4.73,18775,33545777,baobe1201,708,4.79,//rate.taobao.com/user-rate-UvFx0vGgLMCgT.htm,EZZ小姿家欧美原创性感女装,北京,99.54%
4.68,//shop117071784.taobao.com,服饰鞋包,4.66,415,117071784,依源依源,83,4.69,//rate.taobao.com/user-rate-UvFg0MmILvFcbMgTT.htm,KOKO女王工作室,,97.52%
4.58,//shop111224377.taobao.com,服饰鞋包,4.46,3050,111224377,liujianshu123,13,4.6,//rate.taobao.com/user-rate-UMG84vFxbMCHW.htm,果果家原版实拍女装,广东 广州,90.88%
4.79,//shop108595834.taobao.com,服饰鞋包,4.73,12415,108595834,全场批发出售,296,4.79,//rate.taobao.com/user-rate-UvFkuOmvyMFNGvWTT.htm,安莉小镇 韩都衣舍 美美的夏夏 毛菇小象 七公主 sunny33小超人,,99.34%
4.84,//shop58591929.taobao.com,服饰鞋包,4.82,2328,58591929,tt88311,80,4.85,//rate.taobao.com/user-rate-UOFIuvGcbOmcT.htm,加比GabyStudio,,99.91%
4.84,//shop117637056.taobao.com,母婴,4.81,816,117637056,彩虹熊品牌直销店,50,4.83,//rate.taobao.com/user-rate-UvCQuMmHyMGkbMWTT.htm,彩虹熊品牌直销店,,98.46%
4.79,//shop36305161.taobao.com,服饰鞋包,4.71,27809,36305161,zqpck,171,4.74,//rate.taobao.com/user-rate-UvFHWOmIWOFNG.htm,miss qiuqiu秋家韩国小清新风,广东 广州,98.88%
4.9,//shop127583045.taobao.com,服饰鞋包,4.87,3986,127583045,sankousan0,246,4.9,//rate.taobao.com/user-rate-UvC84OFH4MCkbvQTT.htm,没啥利润的店,,99.01%
4.9,//shop61893048.taobao.com,服饰鞋包,4.87,3461,61893048,小她的裙摆,215,4.9,//rate.taobao.com/user-rate-UMmIWvFvYOFQS.htm,小她的裙摆,山东 青岛,99.84%
4.74,//shop58873549.taobao.com,服饰鞋包,4.69,2630,58873549,啦啦小牛,512,4.74,//rate.taobao.com/user-rate-UvFgWMF84vmcY.htm,啦啦小牛 潮流女装,浙江 湖州,98.38%
4.62,//shop112802846.taobao.com,服饰鞋包,4.54,8852,112802846,有你有我_足矣,68,4.63,//rate.taobao.com/user-rate-UvCHYOFcbvm8LvgTT.htm,韩尚 女装,,98.91%
4.68,//shop101949389.taobao.com,母婴,4.76,256,101949389,q860204580,27,4.67,//rate.taobao.com/user-rate-UvFHWMGvbvF8bvNTT.htm,步托骄童鞋品牌工厂店,,96.69%
4.82,//shop71658436.taobao.com,服饰鞋包,4.79,5887,71658436,裂帛女装批发,1744,4.83,//rate.taobao.com/user-rate-UOmcLMmI0MCvS.htm,素依绣民族风女装厂家批发,,98.91%
4.74,//shop73117760.taobao.com,服饰鞋包,4.71,8814,73117760,dhy890520,1417,4.73,//rate.taobao.com/user-rate-UvFQYMmNyOmHu.htm,color  room韩国品牌合作批发店铺,,98.62%
4.88,//shop124587850.taobao.com,母婴,4.9,244,124587850,jia佳佳购物,17,4.88,//rate.taobao.com/user-rate-UvC8bOmN4vmQLONTT.htm,西米精品童鞋吧,,98.63%
4.65,//shop148916292.taobao.com,服饰鞋包,4.61,150,148916292,阿利亚尼,31,4.64,//rate.taobao.com/user-rate-UvCc4vCN4OFNyMNTT.htm,阿利亚尼官方店,,98.60%
4.71,//shop58347095.taobao.com,母婴,4.69,20716,58347095,linxiao0892,74,4.71,//rate.taobao.com/user-rate-UMGNbMGHYOmQT.htm,彤年不同样母婴用品店,,97.15%
4.47,//shop150627789.taobao.com,服饰鞋包,4.41,155,150627789,潘妹纸05,454,4.46,//rate.taobao.com/user-rate-UvCgGMF8uMmvLvQTT.htm,大潘家鞋服,,94.25%
4.77,//shop149840240.taobao.com,服饰鞋包,4.7,320,149840240,幸福宝贝雅2016,25,4.74,//rate.taobao.com/user-rate-UvCgYvGI4OFvWOQTT.htm,GD同款鞋业,,97.22%
4.88,//shop152391303.taobao.com,服饰鞋包,4.85,150,152391303,长江水神59852502,30,4.85,//rate.taobao.com/user-rate-UvCxyMmHYMmgLMgTT.htm,彬彬鞋饰,,99.16%
4.8,//shop157231277.taobao.com,服饰鞋包,4.8,312,157231277,浩麦鞋品,13,4.82,//rate.taobao.com/user-rate-UvCgSvG8SOmHLOQTT.htm,浩麦鞋品,,96.78%
4.79,//shop73309116.taobao.com,服饰鞋包,4.77,118,73309116,lacussi,32,4.78,//rate.taobao.com/user-rate-UvFNyvGQ0vmvbMNTT.htm,森源鞋坊,,98.14%
4.78,//shop65435565.taobao.com,服饰鞋包,4.77,9266,65435565,tb8006556,20,4.77,//rate.taobao.com/user-rate-UvGcSOm8LMFxL.htm,柠檬  原创,浙江 杭州,99.58%
4.79,//shop62336378.taobao.com,服饰鞋包,4.74,10602,62336378,lanlan19880325,157,4.79,//rate.taobao.com/user-rate-UvF8YMmv4MGI4.htm,dress dream 轻潮魅惑美衣店,广东 广州,99.53%
4.77,//shop114153685.taobao.com,服饰鞋包,4.69,109,114153685,lj7452618,52,4.75,//rate.taobao.com/user-rate-UvCHGOmNGOFxGMWTT.htm,西西客,浙江 杭州,97.31%
4.8,//shop33573299.taobao.com,服饰鞋包,4.73,4120,33573299,时尚丽丽,1199,4.78,//rate.taobao.com/user-rate-UvG8LvCxSOFkT.htm,丽丽快时尚女装,上海,99.62%
4.87,//shop33081244.taobao.com,服饰鞋包,4.81,3598,33081244,querui8,548,4.87,//rate.taobao.com/user-rate-UvCIyMFH0OmNT.htm,森女蝶希,上海,98.77%
4.79,//shop107097544.taobao.com,服饰鞋包,4.74,5375,107097544,我的妈妈最漂亮,82,4.78,//rate.taobao.com/user-rate-UvFgbMCc0MCguONTT.htm,真的好中老年女装店,江苏 苏州,99.30%
4.86,//shop34672826.taobao.com,服饰鞋包,4.83,3127,34672826,曉斐斐,61,4.88,//rate.taobao.com/user-rate-UvCQSMmHSMGHT.htm,小小小斐斐店铺,上海,99.98%
4.89,//shop34037507.taobao.com,服饰鞋包,4.87,2387,34037507,harpshop,1552,4.9,//rate.taobao.com/user-rate-UMmkSMGkWMF8T.htm,gina森女屋,上海,99.94%
4.74,//shop60419443.taobao.com,服饰鞋包,4.69,4664,60419443,tao品牌,102,4.73,//rate.taobao.com/user-rate-UvGxYvGk4OFx0.htm,物自体女装店,,98.32%
4.85,//shop135844334.taobao.com,服饰鞋包,4.81,3102,135844334,杭州萱兰贸易,104,4.84,//rate.taobao.com/user-rate-UvCxLvGvGMCgLvWTT.htm,DOZEN 定制,,99.26%
4.73,//shop58558282.taobao.com,母婴,4.69,385,58558282,wu_bdong,1481,4.71,//rate.taobao.com/user-rate-UvFIbMmgSvmkb.htm,佳时尚宝贝童鞋,福建 泉州,99.34%
4.9,//shop57485181.taobao.com,服饰鞋包,4.89,3539,57485181,iamdouble6,28,4.91,//rate.taobao.com/user-rate-UMFIYMmHGvCcT.htm,ANDS,,99.81%
4.86,//shop68835082.taobao.com,母婴,4.84,857,68835082,yuwei_217,16,4.85,//rate.taobao.com/user-rate-UvCcuMmQGvFxG.htm,优宝童鞋铺,,99.19%
4.91,//shop126014977.taobao.com,服饰鞋包,4.92,117,126014977,pkaiqiao,20,4.92,//rate.taobao.com/user-rate-UOFHLOmIyOFNY.htm,卓越鞋业SWS,广东 汕头,99.09%
4.77,//shop116102450.taobao.com,母婴,4.76,578,116102450,源于千棵树,54,4.77,//rate.taobao.com/user-rate-UvCvuOF8LMm8YMgTT.htm,源于千棵树童鞋批发,,97.41%
4.9,//shop104112708.taobao.com,服饰鞋包,4.9,148,104112708,横虹孤雁1984,24,4.84,//rate.taobao.com/user-rate-UMCkSMCgYvCgW.htm,虹雁企业店铺,浙江 温州,99.08%
4.62,//shop103146244.taobao.com,服饰鞋包,4.59,148,103146244,筱叶萱,294,4.59,//rate.taobao.com/user-rate-UMmkWMFHGvFcy.htm,BlueGentry,,97.85%
