服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.76,//shop68920600.taobao.com,服饰鞋包,4.71,4135,68920600,520淘淘00,65,4.7,//rate.taobao.com/user-rate-UMG8YvmQGMmQ4.htm,淘先生战地吉普男装店,,97.38%
4.81,//shop100931793.taobao.com,服饰鞋包,4.8,3166,100931793,王一峰1102,16,4.82,//rate.taobao.com/user-rate-UOmcyvmHWMFxL.htm,TWO专注羽绒,,93.97%
4.78,//shop140782755.taobao.com,母婴,4.77,722,140782755,拉力壳,15,4.72,//rate.taobao.com/user-rate-UvCxSOF8LvCNyONTT.htm,力壳童装,,97.23%
4.76,//shop156188102.taobao.com,母婴,4.73,3069,156188102,小鱼豆61321927,18,4.75,//rate.taobao.com/user-rate-UvCguOF8GvCcYMNTT.htm,深圳市小鱼豆服饰,,99.27%
4.79,//shop109846349.taobao.com,母婴,4.74,260,109846349,月牙儿童装馆,825,4.83,//rate.taobao.com/user-rate-UvCNYvm8yvGN4vWTT.htm,月牙儿品牌童装,,98.62%
4.92,//shop100916694.taobao.com,母婴,4.89,773,100916694,xiaojingsumi,113,4.91,//rate.taobao.com/user-rate-UvFNbvFvLOmxY.htm,最初家 儿童羊绒衫,浙江 温州,99.85%
4.84,//shop121074732.taobao.com,服饰鞋包,4.84,877,121074732,q1101561535,57,4.83,//rate.taobao.com/user-rate-UvFN0vGHLvCQSMgTT.htm,中老年妈妈装服饰工厂,浙江 宁波,98.67%
4.47,//shop116995687.taobao.com,服饰鞋包,4.35,2935,116995687,黄家宝贝mz,85,4.5,//rate.taobao.com/user-rate-UvCIYMmx0MCQYvQTT.htm,韩系牛仔之家,北京,98.94%
4.73,//shop100224263.taobao.com,服饰鞋包,4.72,871,100224263,欧美衣品,206,4.75,//rate.taobao.com/user-rate-UvFNGMC8LvGI0vQTT.htm,欧美衣品,广东 广州,98.79%
4.86,//shop59660129.taobao.com,服饰鞋包,4.82,1305,59660129,塞北的苍狼,49,4.86,//rate.taobao.com/user-rate-UvGI0OmHWvG8S.htm,韩衣语坊,山东 济南,99.00%
4.83,//shop114104408.taobao.com,服饰鞋包,4.75,869,114104408,pop女衣前线,37,4.83,//rate.taobao.com/user-rate-UvCIuvmcSMCHuOQTT.htm,YINAIMI韩版女装店,广东 广州,98.31%
4.81,//shop65191769.taobao.com,服饰鞋包,4.77,1138,65191769,花样淘吧2010323,45,4.81,//rate.taobao.com/user-rate-UvGgLOFI4vGvW.htm,绒诗牧羊绒体验馆,河北 邢台,98.17%
4.8,//shop110793562.taobao.com,服饰鞋包,4.77,880,110793562,linzexin奥特妹,8,4.77,//rate.taobao.com/user-rate-UvCN4MGkuMFQLOQTT.htm,尚美潮流鞋坊,,98.22%
4.77,//shop71168778.taobao.com,服饰鞋包,4.76,894,71168778,京都鞋库,31,4.76,//rate.taobao.com/user-rate-UOm80MGvSvFQY.htm,京都鞋库,,96.72%
4.76,//shop64794480.taobao.com,服饰鞋包,4.71,856,64794480,1amfive,47,4.75,//rate.taobao.com/user-rate-UMCcWvFHSMGkY.htm,好质量针织服饰,广东 广州,98.66%
4.85,//shop117247635.taobao.com,服饰鞋包,4.82,747,117247635,一线品牌男装折扣,219,4.85,//rate.taobao.com/user-rate-UvCvuOm8GvmcSMNTT.htm,鼎尚潮流,,98.77%
4.89,//shop113677242.taobao.com,服饰鞋包,4.86,854,113677242,今天约惠,48,4.9,//rate.taobao.com/user-rate-UvCHSMGcuvCxYvgTT.htm,惠兴服饰,湖南 永州,99.08%
4.88,//shop108140389.taobao.com,服饰鞋包,4.85,744,108140389,taobao格子小姐,111,4.89,//rate.taobao.com/user-rate-UvF84vGQYMmgSvgTT.htm,小格子CC,广东 东莞,98.45%
4.85,//shop69398773.taobao.com,服饰鞋包,4.83,974,69398773,呵呵老李,120,4.84,//rate.taobao.com/user-rate-UMmHWOFNLOFHu.htm,时尚女装精品旺铺,,96.82%
4.84,//shop108731935.taobao.com,服饰鞋包,4.83,851,108731935,东方铭博电子商务有限公司,46,4.85,//rate.taobao.com/user-rate-UvFcyvGkuMm8GMgTT.htm,斯月妖娆,,97.69%
4.62,//shop120277251.taobao.com,服饰鞋包,4.53,1113,120277251,duo喜帖街,106,4.63,//rate.taobao.com/user-rate-UvCQuvmgWMGg0MWTT.htm,duoˇ喜帖街,,98.70%
4.77,//shop148944950.taobao.com,母婴,4.77,9438,148944950,玖云商贸,31,4.76,//rate.taobao.com/user-rate-UvCgYvGgbMmQyvgTT.htm,玖云服饰工厂店,,98.48%
4.91,//shop151203304.taobao.com,服饰鞋包,4.88,1202,151203304,溜溜395778516,17,4.91,//rate.taobao.com/user-rate-UvCcuMC8bvF80MQTT.htm,ShinyGirl潇潇家 仅用于拍定金 用于优惠,,98.64%
4.95,//shop114420243.taobao.com,服饰鞋包,4.94,900,114420243,qwertyuiop_3999,97,4.93,//rate.taobao.com/user-rate-UvFxLMF8SvCIWvNTT.htm,得衣飞凡精品男装店,,96.53%
4.8,//shop58262837.taobao.com,服饰鞋包,4.74,688,58262837,依依之阁,26,4.77,//rate.taobao.com/user-rate-UvCQyMC8YMm8Y.htm,依依之阁 优质男装店,北京,98.42%
4.81,//shop105748475.taobao.com,服饰鞋包,4.76,1197,105748475,gzy衣坊,63,4.82,//rate.taobao.com/user-rate-UvFcLvGNuvGQyvWTT.htm,都市羽翼女装,,98.41%
4.88,//shop148576921.taobao.com,服饰鞋包,4.86,685,148576921,高端型男男装,93,4.87,//rate.taobao.com/user-rate-UvCgWMCHuMGHyMgTT.htm,乐角高档休闲男裤,,99.68%
4.93,//shop58295676.taobao.com,服饰鞋包,4.9,914,58295676,love稳稳,63,4.93,//rate.taobao.com/user-rate-UvFkyvmNWOFx4.htm,UYA高端女装,浙江 杭州,99.72%
4.75,//shop103432689.taobao.com,服饰鞋包,4.71,892,103432689,猩猩牛仔,24,4.75,//rate.taobao.com/user-rate-UvFxLvmxyOm8GMgTT.htm,猩猩牛仔,江苏 苏州,95.19%
4.74,//shop135644348.taobao.com,服饰鞋包,4.67,1735,135644348,竹子的希希,23,4.7,//rate.taobao.com/user-rate-UvC8GOFg0MFH0ONTT.htm,佐伦牛仔男装店,,97.63%
4.26,//shop103775215.taobao.com,服饰鞋包,4.07,683,103775215,林弯弯时尚基地,213,4.23,//rate.taobao.com/user-rate-UvFxuMGcSOFQSMWTT.htm,潮裤之家,,93.15%
4.79,//shop111793750.taobao.com,服饰鞋包,4.71,1144,111793750,lxb87712478,30,4.76,//rate.taobao.com/user-rate-UvFNuvmI4vCkbMNTT.htm,花花公子贵宾VIP服饰,,98.54%
4.95,//shop65410218.taobao.com,服饰鞋包,4.94,875,65410218,m33282,49,4.93,//rate.taobao.com/user-rate-UMCcSvGgLMmHy.htm,GPY代购,广东 中山,99.78%
4.57,//shop109454463.taobao.com,服饰鞋包,4.42,2900,109454463,卡罗西_服饰,21,4.6,//rate.taobao.com/user-rate-UvFgbvC84vmNuvQTT.htm,卡卡の店,,95.35%
4.87,//shop73295635.taobao.com,服饰鞋包,4.85,1304,73295635,zxlbestg,29,4.87,//rate.taobao.com/user-rate-UOmg4vFc0MCxy.htm,布洛保罗绅士店,,99.36%
4.9,//shop64206602.taobao.com,服饰鞋包,4.86,754,64206602,1408_牛仔很忙,67,4.89,//rate.taobao.com/user-rate-UMC8YMC8bvmIY.htm,2016 MRYF,,97.48%
4.74,//shop120675039.taobao.com,母婴,4.7,3771,120675039,嘿你好456,34,4.72,//rate.taobao.com/user-rate-UvC8WOmcLMmIWMgTT.htm,冰羽云汐专做性价比,,98.34%
4.86,//shop114176527.taobao.com,服饰鞋包,4.84,982,114176527,始创于1988,29,4.82,//rate.taobao.com/user-rate-UvCIuvFQ4OFHGvgTT.htm,花花公子印象店,,99.77%
4.88,//shop108021176.taobao.com,母婴,4.84,3768,108021176,jiangaixia168,199,4.87,//rate.taobao.com/user-rate-UOmHbMGN0OmQY.htm,羊羊得衣 羊绒衫批发,,99.63%
4.83,//shop101548199.taobao.com,母婴,4.78,1809,101548199,pedjm0791,15,4.84,//rate.taobao.com/user-rate-UvCN4MCxyMFvW.htm,宝儿乐儿童羽绒服,,98.43%
4.74,//shop140575447.taobao.com,母婴,4.74,1719,140575447,小刘精品批发,15,4.75,//rate.taobao.com/user-rate-UvCxSMCN0MGvGvQTT.htm,香衣贝贝精品童装,,92.99%
4.83,//shop64600317.taobao.com,服饰鞋包,4.79,2417,64600317,时尚公馆2012,70,4.83,//rate.taobao.com/user-rate-UMC8SvCNbOmvY.htm,元素风 走自己的路,,98.31%
4.85,//shop103925770.taobao.com,服饰鞋包,4.79,705,103925770,zhangzheng136,157,4.81,//rate.taobao.com/user-rate-UvGNLMFIGOmkL.htm,样衣间  原创日系潮流,浙江 杭州,99.69%
4.81,//shop70707719.taobao.com,服饰鞋包,4.77,2151,70707719,snps_1213,52,4.82,//rate.taobao.com/user-rate-UvCQ4MCgWvmcT.htm,衣织天下,江苏 苏州,99.09%
4.76,//shop59211848.taobao.com,服饰鞋包,4.68,1094,59211848,zhuming4444,61,4.77,//rate.taobao.com/user-rate-UvCNLvmc4vGHT.htm,歌莉梵高端自制女装,广东 广州,98.24%
4.75,//shop126261448.taobao.com,服饰鞋包,4.72,914,126261448,晟枫青年时尚服饰直销店,24,4.74,//rate.taobao.com/user-rate-UvC84vmvSMG84vQTT.htm,晟枫青年时尚服饰直销店,,97.98%
4.9,//shop117272985.taobao.com,服饰鞋包,4.86,3682,117272985,金开祥jkx,11,4.9,//rate.taobao.com/user-rate-UvFNuvGcuvmH0vNTT.htm,大蜜蜂明星同款店铺,,98.45%
4.84,//shop63306749.taobao.com,服饰鞋包,4.81,2146,63306749,依依布舍577,153,4.83,//rate.taobao.com/user-rate-UMFkyvCHSvFcS.htm,秀兰媚哆服饰品牌店,,99.00%
4.77,//shop102534471.taobao.com,服饰鞋包,4.67,912,102534471,喝一瓶大师,16,4.74,//rate.taobao.com/user-rate-UvFxWMF8GvCcLMQTT.htm,范克奇彬品牌工厂直销店,福建 泉州,97.94%
4.67,//shop124813163.taobao.com,服饰鞋包,4.57,1250,124813163,盛源电子001,36,4.66,//rate.taobao.com/user-rate-UvC8LvFHYOmcYvNTT.htm,嘿 Girlsss,,97.33%
4.86,//shop107979117.taobao.com,服饰鞋包,4.83,907,107979117,品牌休闲支持验货,16,4.84,//rate.taobao.com/user-rate-UvFkYOFQWOFHSvgTT.htm,品牌休闲男士商务装,山东 淄博,97.88%
4.91,//shop62297929.taobao.com,服饰鞋包,4.9,1245,62297929,我是彩儿,347,4.91,//rate.taobao.com/user-rate-UvGkLvCQSMCHy.htm,无印打折店,,99.57%
4.81,//shop65148118.taobao.com,服饰鞋包,4.74,1488,65148118,sarazhou1106,400,4.81,//rate.taobao.com/user-rate-UMFILOmvWvFcy.htm,SARA STUDIO轻熟范女装,浙江 杭州,98.71%
4.77,//shop102269068.taobao.com,服饰鞋包,4.7,1486,102269068,琦琦家欧洲站,277,4.76,//rate.taobao.com/user-rate-UvFHGMFI4vCgLMWTT.htm,琦琦家欧洲站欧美女装,,97.60%
4.84,//shop103324833.taobao.com,服饰鞋包,4.79,1482,103324833,cjiebinbn,63,4.84,//rate.taobao.com/user-rate-UvFxGMm8uvGkGvQTT.htm,韩e梦,,98.27%
4.81,//shop117412823.taobao.com,服饰鞋包,4.77,864,117412823,cherish_qin,101,4.81,//rate.taobao.com/user-rate-UvCxyMFxGMFHu.htm,韩国丫丫小铺,广东 广州,96.49%
4.75,//shop323804508.taobao.com,服饰鞋包,4.68,931,323804508,达芙季潮流鞋服,6,4.78,//rate.taobao.com/user-rate-UvGN0vC8YOm8yMWTT.htm,达芙季服饰商行,,100.00%
4.66,//shop128700261.taobao.com,服饰鞋包,4.6,1732,128700261,我就是潮店,5,4.67,//rate.taobao.com/user-rate-UvCxYMCcyOmx4vWTT.htm,我就是潮店,,99.35%
4.64,//shop72984498.taobao.com,服饰鞋包,4.62,1161,72984498,猪猪logo,24,4.64,//rate.taobao.com/user-rate-UOFvWvCHGOmcS.htm,昆秀 QUEENSHOW,,97.70%
4.75,//shop111384809.taobao.com,服饰鞋包,4.68,1273,111384809,lsy5630,105,4.73,//rate.taobao.com/user-rate-UOmcuvGcGMFku.htm,柠檬家 精品女装,,99.62%
4.77,//shop114461973.taobao.com,服饰鞋包,4.7,970,114461973,衣香鬓影祺舰店,59,4.76,//rate.taobao.com/user-rate-UvCIuMGNbMCcGMgTT.htm,衣香鬓影褀舰店,,97.16%
4.5,//shop71957828.taobao.com,服饰鞋包,4.52,1109,71957828,发财年88,20,4.35,//rate.taobao.com/user-rate-UOmIuMGcWMGN4.htm,DN私人定制,浙江 衢州,96.28%
4.79,//shop123605425.taobao.com,服饰鞋包,4.69,739,123605425,小木森林家,117,4.79,//rate.taobao.com/user-rate-UvC80MmcWvmQ0vWTT.htm,小木森林家,,99.27%
4.72,//shop114206141.taobao.com,服饰鞋包,4.63,1267,114206141,全场最低价19,34,4.73,//rate.taobao.com/user-rate-UvCILMFQuMCHyvNTT.htm,佐卡迪品质专柜,,98.85%
4.9,//shop106398720.taobao.com,母婴,4.89,1896,106398720,好好20120304,48,4.9,//rate.taobao.com/user-rate-UvFx4MFQ4vmQWOQTT.htm,小好的童衣店,山东 济南,99.13%
4.79,//shop123613337.taobao.com,服饰鞋包,4.72,1367,123613337,濮院第衣店,148,4.78,//rate.taobao.com/user-rate-UvC80MmkLMFv4vNTT.htm,濮院第衣店,,98.77%
4.73,//shop114461530.taobao.com,服饰鞋包,4.64,911,114461530,tb49437036,156,4.75,//rate.taobao.com/user-rate-UvCNyMmkyMmvSvNTT.htm,韩国 东大门代购,,96.65%
4.88,//shop57650554.taobao.com,服饰鞋包,4.84,1562,57650554,十依简,70,4.86,//rate.taobao.com/user-rate-UvFk4MCN0vFvu.htm,十依简精品女装,浙江 杭州,99.41%
4.83,//shop104718313.taobao.com,服饰鞋包,4.77,1039,104718313,xtandxl,89,4.82,//rate.taobao.com/user-rate-UMGQYMFcGvG84.htm,老妈的衣橱,,97.35%
4.86,//shop65190723.taobao.com,服饰鞋包,4.81,1187,65190723,王平0729520,44,4.84,//rate.taobao.com/user-rate-UMCc0MFHSvCQY.htm,衣尚嘉新娘礼服店,,99.11%
4.82,//shop57928976.taobao.com,母婴,4.81,332,57928976,益阳满哥,101,4.84,//rate.taobao.com/user-rate-UvFv4vGkWvFIy.htm,宝贝乐童装童鞋,湖南 益阳,98.09%
4.73,//shop119392746.taobao.com,服饰鞋包,4.69,1182,119392746,万富太太中老年服饰店,905,4.77,//rate.taobao.com/user-rate-UvCQSMFNGOmxGOQTT.htm,万富太太中老年服饰店,,96.61%
4.89,//shop64299807.taobao.com,运动/户外,4.89,2656,64299807,w4814040,309,4.85,//rate.taobao.com/user-rate-UMCcyvmIuvGgT.htm,向往体育 虎扑识货推荐正品店铺,,99.44%
4.89,//shop104319901.taobao.com,服饰鞋包,4.89,1422,104319901,tb5992990_99,13,4.89,//rate.taobao.com/user-rate-UvFHWvGvuvGNLvWTT.htm,欧莱雅 时尚女装,,99.32%
4.84,//shop102747793.taobao.com,服饰鞋包,4.79,1855,102747793,品位一生888,30,4.82,//rate.taobao.com/user-rate-UvFxyMmg0MGkLvWTT.htm,品位一生888,,99.22%
4.77,//shop110706643.taobao.com,服饰鞋包,4.69,1236,110706643,牛仔时代min,75,4.75,//rate.taobao.com/user-rate-UvCN4MCv0MC8LvgTT.htm,唯衣WEWE女装,,98.85%
4.9,//shop128498996.taobao.com,服饰鞋包,4.87,943,128498996,新悦格格2005,88,4.88,//rate.taobao.com/user-rate-UvCxYMGNGMmI0ONTT.htm,金夫人服饰,,99.18%
4.72,//shop70801620.taobao.com,服饰鞋包,4.67,1077,70801620,donghui198817,92,4.71,//rate.taobao.com/user-rate-UMFHGvCIbOF8L.htm,韩版尚品店,,98.23%
4.54,//shop128748825.taobao.com,服饰鞋包,4.52,1077,128748825,m1ng_l冬冬,33,4.39,//rate.taobao.com/user-rate-UMF84vCvbvCv4.htm,衣号仓裤女装,,97.54%
4.35,//shop67663073.taobao.com,服饰鞋包,4.32,1625,67663073,龙门客栈1980,13,4.31,//rate.taobao.com/user-rate-UMGILvFNLvGIy.htm,卡莎美鞋,,97.35%
4.73,//shop70550417.taobao.com,服饰鞋包,4.68,1259,70550417,尚品轩妮诗,5,4.74,//rate.taobao.com/user-rate-UOmvYOmxuOF8y.htm,尚品轩妮诗,河南 郑州,98.38%
4.73,//shop148134639.taobao.com,服饰鞋包,4.71,910,148134639,鑫怡美尚,65,4.72,//rate.taobao.com/user-rate-UvCc4OFNWvmIyvNTT.htm,最牛大卖家,,99.26%
4.55,//shop155494932.taobao.com,服饰鞋包,4.57,1453,155494932,梁素清12,5,4.54,//rate.taobao.com/user-rate-UOFH4MFcWvGHu.htm,韩国潮人先锋,,97.20%
4.94,//shop118914558.taobao.com,服饰鞋包,4.92,870,118914558,xiaomao870726,21,4.92,//rate.taobao.com/user-rate-UvCIGMmv4vGg4MNTT.htm,靓女潮鞋馆,,98.25%
4.8,//shop108538314.taobao.com,服饰鞋包,4.72,1293,108538314,fashion_范,82,4.79,//rate.taobao.com/user-rate-UvFkuvF8uMFQ0MNTT.htm,小元时代,,97.86%
4.78,//shop58112967.taobao.com,服饰鞋包,4.74,1129,58112967,wwtb200988,472,4.78,//rate.taobao.com/user-rate-UvCNYvFNYvmcW.htm,Misslu 简约韩风实拍,,99.21%
4.8,//shop35733512.taobao.com,服饰鞋包,4.78,986,35733512,bingyuxhuser,81,4.79,//rate.taobao.com/user-rate-UvCgyOmHGMmIT.htm,最in衣舍,湖南 株洲,99.04%
4.78,//shop71320263.taobao.com,服饰鞋包,4.73,1691,71320263,女人的衣柜8856,33,4.78,//rate.taobao.com/user-rate-UOmv4vF8yMFcS.htm,星期三服装3号店,河南 商丘,96.15%
4.74,//shop67166416.taobao.com,服饰鞋包,4.71,1928,67166416,e时尚shop,40,4.75,//rate.taobao.com/user-rate-UMGHGOFxyvFcu.htm,旭巧女装,浙江 嘉兴,99.02%
4.88,//shop106877989.taobao.com,服饰鞋包,4.85,1119,106877989,chun19570305,191,4.87,//rate.taobao.com/user-rate-UvFgGMGcGMmgLMgTT.htm,闺蜜家 闺蜜平价女装,海外,99.05%
4.86,//shop61006115.taobao.com,服饰鞋包,4.85,1280,61006115,张军礼3225,73,4.86,//rate.taobao.com/user-rate-UvGxSvCvyMCHG.htm,伊人密码,,98.54%
4.93,//shop71302107.taobao.com,母婴,4.9,361,71302107,wangzhiguo17,55,4.89,//rate.taobao.com/user-rate-UOmQGvGNyMFxy.htm,贝衣美童装铺,江苏 苏州,98.88%
4.85,//shop123157826.taobao.com,母婴,4.83,840,123157826,小艾羽绒服饰,1,4.83,//rate.taobao.com/user-rate-UvCILvGguvGxuvQTT.htm,jinrun童装,,99.36%
4.79,//shop70867183.taobao.com,母婴,4.76,351,70867183,梦想起步曲,76,4.77,//rate.taobao.com/user-rate-UMm8yMCNuMmvS.htm,童装精品妈妈淘,上海,96.88%
4.85,//shop112040537.taobao.com,母婴,4.85,272,112040537,tb5277295_88,27,4.84,//rate.taobao.com/user-rate-UvFNSMCxbvGgyMWTT.htm,Milu森林童装,北京,99.58%
4.56,//shop70087792.taobao.com,母婴,4.55,3778,70087792,指间的余香123,23,4.58,//rate.taobao.com/user-rate-UMGQLMG8LMmQW.htm,开心萌萌宝毛衣坊,,93.44%
4.89,//shop34994339.taobao.com,母婴,4.86,1155,34994339,hujiange,109,4.88,//rate.taobao.com/user-rate-UvFQWMmISOmcT.htm,纯绒坊 高端儿童羊绒衫定制,浙江 温州,99.61%
4.75,//shop151788984.taobao.com,母婴,4.74,292,151788984,思羽宝贝衣舍,20,4.73,//rate.taobao.com/user-rate-UvCg0vG8GvmgbvgTT.htm,羽童之星羽绒服,,96.58%
4.83,//shop64091180.taobao.com,服饰鞋包,4.8,1657,64091180,睿懿服饰有限公司,216,4.85,//rate.taobao.com/user-rate-UMC8YvCkuvGgu.htm,睿懿角色制服,,98.96%
4.79,//shop109517481.taobao.com,服饰鞋包,4.74,1265,109517481,因有你不再寂寞,78,4.78,//rate.taobao.com/user-rate-UvFkYvGvSvGxLvNTT.htm,依你更美,,97.16%
4.86,//shop109111737.taobao.com,服饰鞋包,4.83,2168,109111737,依恋小新新,104,4.84,//rate.taobao.com/user-rate-UvCNWMCgyMC8GvQTT.htm,依恋小新新,,96.83%
4.47,//shop142206455.taobao.com,服饰鞋包,4.38,1103,142206455,微博控oc,42,4.49,//rate.taobao.com/user-rate-UvCcWOFNSOFcbvQTT.htm,靓女衣舍你的选择,,96.52%
4.75,//shop105879556.taobao.com,服饰鞋包,4.66,1261,105879556,浪漫海岸201314,38,4.71,//rate.taobao.com/user-rate-UvFc4vmcYvmIGvgTT.htm,牛仔酷妹,广东 广州,98.17%
4.83,//shop163433887.taobao.com,服饰鞋包,4.75,1097,163433887,可人原创服饰,76,4.8,//rate.taobao.com/user-rate-UvCkyOFISMCNWOQTT.htm,可人原创服饰,,99.77%
4.81,//shop108104511.taobao.com,服饰鞋包,4.78,837,108104511,佐佑牛仔,257,4.83,//rate.taobao.com/user-rate-UvFkYOFcWvGHyMgTT.htm,欧洲站伊人坊,,98.19%
