服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.86,//shop150559726.taobao.com,母婴,4.82,460,150559726,童装厂家直销520,24,4.86,//rate.taobao.com/user-rate-UvCgyOmguvFkbvNTT.htm,小猪卡米企业店铺,,99.00%
4.67,//shop125564528.taobao.com,服饰鞋包,4.59,941,125564528,品牌精品店_乐购,41,4.61,//rate.taobao.com/user-rate-UvC8uvFk4vCgyOQTT.htm,精品男装官方自营店,浙江 杭州,98.93%
4.94,//shop61449415.taobao.com,服饰鞋包,4.92,711,61449415,wangpai110,806,4.91,//rate.taobao.com/user-rate-UvGNbvFNuvFIT.htm,上品折扣男装,辽宁 葫芦岛,99.55%
4.46,//shop102659967.taobao.com,服饰鞋包,4.38,3394,102659967,潮衣总汇楼,796,4.43,//rate.taobao.com/user-rate-UvFxWvCHbMmcSMWTT.htm,林弯弯哈尼潮牌英伦男装韩版式时尚批发服饰,,90.38%
4.9,//shop117826428.taobao.com,服饰鞋包,4.88,1580,117826428,国际潮牌网购店,29,4.87,//rate.taobao.com/user-rate-UvCQLMGcWOFIbvgTT.htm,肥胖星球大码潮男装,,99.81%
4.83,//shop57701506.taobao.com,服饰鞋包,4.79,541,57701506,主流元素小w,198,4.81,//rate.taobao.com/user-rate-UvCNYOmNGMmcy.htm,韩革伯迩HGBE韩国原创潮流男装紧身主流元素,广东 汕尾,99.15%
4.82,//shop121934280.taobao.com,服饰鞋包,4.78,6834,121934280,pigtianfeng,383,4.78,//rate.taobao.com/user-rate-UvFcuOFcuMFk4ONTT.htm,第六天堂施套路,,98.86%
4.61,//shop70508011.taobao.com,服饰鞋包,4.52,2289,70508011,0十八甫0,243,4.58,//rate.taobao.com/user-rate-UOmvYvFIuMFxu.htm,十八甫原创男装,,98.07%
4.92,//shop59598149.taobao.com,母婴,4.9,218,59598149,大秦绣庄,203,4.91,//rate.taobao.com/user-rate-UvGIyOmvLMFNy.htm,陕西民间传统刺绣生产商,陕西 宝鸡,99.65%
4.82,//shop115473604.taobao.com,服饰鞋包,4.77,603,115473604,especial8,132,4.79,//rate.taobao.com/user-rate-UvCv0vGcSOFgWOQTT.htm,Mys日系轻潮男装,,99.19%
4.91,//shop62617193.taobao.com,服饰鞋包,4.87,402,62617193,砂糖豆豆,89,4.88,//rate.taobao.com/user-rate-UMmkbvGcSOmN4.htm,SLIVEN男装专注外贸专柜品质男装,,99.74%
4.69,//shop112841856.taobao.com,服饰鞋包,4.64,1982,112841856,开心就好_2469,13,4.68,//rate.taobao.com/user-rate-UvCH4OFkSvF8WONTT.htm,聚美精品时尚男装,,97.58%
4.82,//shop73324728.taobao.com,服饰鞋包,4.75,2948,73324728,阿挺1943,199,4.79,//rate.taobao.com/user-rate-UMCxLvmvSvmHW.htm,写意男装 原创店铺,浙江 杭州,99.65%
4.88,//shop61087566.taobao.com,服饰鞋包,4.85,400,61087566,久泰精品商城,174,4.87,//rate.taobao.com/user-rate-UvGkbvGguvmgb.htm,了然外贸原单新店 大码男装 毒药出品源动力火神海盗电台家琦外贸,山东 临沂,99.71%
4.74,//shop71744709.taobao.com,服饰鞋包,4.68,1690,71744709,姚阳钦88,51,4.69,//rate.taobao.com/user-rate-UvCgGMCgyvFIb.htm,HAIK品牌男装,,98.47%
4.79,//shop106349608.taobao.com,服饰鞋包,4.73,7370,106349608,danae678,500,4.78,//rate.taobao.com/user-rate-UvFHGvGNLvCxbMgTT.htm,农古欧美日韩男装店,,99.18%
4.91,//shop100059277.taobao.com,服饰鞋包,4.9,1323,100059277,唐伯小小虎,41,4.92,//rate.taobao.com/user-rate-UvFNyOmIYOFHYMNTT.htm,卜凡自制衬衫唐伯小虎,,99.30%
4.16,//shop107706859.taobao.com,服饰鞋包,3.97,10947,107706859,林弯弯小小潮,383,4.16,//rate.taobao.com/user-rate-UvFkWOmIyvGNYMWTT.htm,叫我苏敏敏,广东 揭阳,90.45%
4.87,//shop33113845.taobao.com,服饰鞋包,4.83,1725,33113845,云罗天下,370,4.87,//rate.taobao.com/user-rate-UvFvyMmcbOFHT.htm,云罗天下特大码男装,广东 汕头,99.39%
4.88,//shop59147800.taobao.com,服饰鞋包,4.83,1010,59147800,青草凉茶,124,4.86,//rate.taobao.com/user-rate-UvCcSvmkYMC8T.htm,COKEIN古柯男装设计师原创店,浙江 杭州,98.66%
4.54,//shop104493437.taobao.com,服饰鞋包,4.47,2783,104493437,weijiagl,619,4.52,//rate.taobao.com/user-rate-UMCkyMmH4MG8T.htm,休闲潮流大码男装,,95.79%
4.63,//shop68226953.taobao.com,服饰鞋包,4.56,8002,68226953,一诺千金店338,46,4.63,//rate.taobao.com/user-rate-UMGvyvCvyOFcb.htm,港仔文艺男 气质有毒胖胖哥男装服饰,,98.28%
4.74,//shop105062733.taobao.com,服饰鞋包,4.7,10353,105062733,langying54,207,4.73,//rate.taobao.com/user-rate-UvGxuMmIyMFIY.htm,赤子精品男装,上海,97.03%
4.87,//shop35809166.taobao.com,服饰鞋包,4.86,1890,35809166,chennalyu,2531,4.8,//rate.taobao.com/user-rate-UOmIYOm8bvFIT.htm,欢欢it香港代购,香港 新界,99.09%
4.73,//shop112505679.taobao.com,服饰鞋包,4.71,1466,112505679,vision日系韩版男装,83,4.7,//rate.taobao.com/user-rate-UvCHSvmkuOm8uvgTT.htm,Vision日系韩版男装,,98.33%
4.75,//shop100440354.taobao.com,服饰鞋包,4.68,979,100440354,浪子网店,357,4.74,//rate.taobao.com/user-rate-UMGHuOm8uvFcT.htm,曼尔士男装,福建 泉州,98.46%
4.75,//shop123459695.taobao.com,服饰鞋包,4.69,1664,123459695,cybjames,55,4.73,//rate.taobao.com/user-rate-UvC80vCHYMGIyONTT.htm,男装男店,,99.62%
4.92,//shop124401448.taobao.com,服饰鞋包,4.92,500,124401448,寒先生43,54,4.92,//rate.taobao.com/user-rate-UvFkSOFH0vGIyvNTT.htm,大衫世家大码男装,辽宁 沈阳,99.98%
4.78,//shop115574063.taobao.com,服饰鞋包,4.71,2469,115574063,chenshuxian1992,54,4.76,//rate.taobao.com/user-rate-UvCI0vFI0MCQWvgTT.htm,新品绘男装,,99.15%
4.77,//shop102875919.taobao.com,服饰鞋包,4.7,5475,102875919,衣品阁1281,30,4.73,//rate.taobao.com/user-rate-UvFxYvCkLOmxWMQTT.htm,男装网络分销店,,97.23%
4.76,//shop72295389.taobao.com,服饰鞋包,4.72,22116,72295389,printing00,567,4.74,//rate.taobao.com/user-rate-UOFNYMCHyOmvL.htm,南国步行街3号店,,99.10%
4.8,//shop102969627.taobao.com,服饰鞋包,4.75,3221,102969627,宋小虎44,211,4.78,//rate.taobao.com/user-rate-UvGcGMCI0MFHb.htm,物空 不视潮流,,99.22%
4.82,//shop70853066.taobao.com,服饰鞋包,4.77,7708,70853066,janny851207,303,4.8,//rate.taobao.com/user-rate-UvGQGMmI4vFIL.htm,汉森潮品港潮街头原创,,99.27%
4.81,//shop33641468.taobao.com,服饰鞋包,4.77,1269,33641468,jj小铺子,72,4.79,//rate.taobao.com/user-rate-UvG8YvCH0MCIT.htm,毒药出品X略懂X三生有幸sanlifeX隽秀年华,浙江 杭州,98.00%
4.67,//shop63369668.taobao.com,服饰鞋包,4.59,4612,63369668,wsc棒棒糖,221,4.64,//rate.taobao.com/user-rate-UMFcSvFH4MmcW.htm,暖男衣铺 港仔 店主风 日系 文艺 林弯弯潮男 清新 威廉男装店,,98.52%
4.84,//shop115834247.taobao.com,服饰鞋包,4.81,2606,115834247,baidingli1989,46,4.84,//rate.taobao.com/user-rate-UvFxSvFQ0vGcWvNTT.htm,丁丁家韩版时尚女装,,99.31%
4.71,//shop438630566.taobao.com,服饰鞋包,4.7,687,438630566,吉普工厂服饰,50,4.7,//rate.taobao.com/user-rate-UvCkuvGv0vCIGvQTT.htm,中青年男装服饰工厂店,,96.98%
4.6,//shop34544612.taobao.com,服饰鞋包,4.5,402,34544612,liyangdeyou,4478,4.61,//rate.taobao.com/user-rate-UMmcbOmIbMmgT.htm,小呆男装,北京,98.27%
4.78,//shop72540250.taobao.com,服饰鞋包,4.73,1013,72540250,男人魅力时装店,153,4.77,//rate.taobao.com/user-rate-UOFHbOFHbMFk4.htm,海澳男装之家,,98.02%
4.43,//shop541687338.taobao.com,服饰鞋包,4.33,520,541687338,兄弟进化史,603,4.37,//rate.taobao.com/user-rate-UvCk4MCxWMmvYMQTT.htm,韩流金品男装,,91.46%
4.79,//shop145843476.taobao.com,服饰鞋包,4.75,1152,145843476,上海格璧企业集团,33,4.8,//rate.taobao.com/user-rate-UvCc4vGHLMCxSvWTT.htm,格璧男装,,97.00%
4.81,//shop110470520.taobao.com,服饰鞋包,4.77,674,110470520,心里心头心脏心房,33,4.81,//rate.taobao.com/user-rate-UOmQLMFv0MmvW.htm,简臣男装官方店,,99.72%
4.66,//shop100640570.taobao.com,服饰鞋包,4.59,508,100640570,大大大肥晨,295,4.67,//rate.taobao.com/user-rate-UvFNLvFQyOFkyvNTT.htm,深白色文艺男装,,97.04%
4.59,//shop70683015.taobao.com,服饰鞋包,4.56,750,70683015,韩衣_走廊,203,4.55,//rate.taobao.com/user-rate-UOmvuOFH0vC80.htm,港仔文艺时尚潮男装,浙江 杭州,96.49%
4.46,//shop345585428.taobao.com,服饰鞋包,4.41,503,345585428,kxp港仔文艺男,130,4.35,//rate.taobao.com/user-rate-UvGNWvFcbMCk0MNTT.htm,kxp港仔文艺男装,,93.31%
4.82,//shop60897622.taobao.com,服饰鞋包,4.75,851,60897622,lcc泺熙,108,4.81,//rate.taobao.com/user-rate-UvGc0MCcGMGkS.htm,AOBOLIN 品质男装,广东 广州,98.60%
4.73,//shop72606754.taobao.com,服饰鞋包,4.66,839,72606754,叶焘焘,183,4.71,//rate.taobao.com/user-rate-UMmN4MCNyvCcY.htm,GLZ男装,江苏 苏州,98.41%
4.57,//shop100372290.taobao.com,服饰鞋包,4.49,838,100372290,fulanjian,151,4.57,//rate.taobao.com/user-rate-UMCx4vCkWMGNb.htm,LO时尚男装,,93.50%
4.45,//shop67478765.taobao.com,服饰鞋包,4.37,640,67478765,淘乐乐男装,1109,4.51,//rate.taobao.com/user-rate-UMGIYOFcYvFcY.htm,淘乐乐男装保暖内衣,北京,92.39%
4.7,//shop67269000.taobao.com,服饰鞋包,4.52,428,67269000,飞你勿试,210,4.67,//rate.taobao.com/user-rate-UvGkYMmQWvFIW.htm,依吉男装韩版修身,浙江 杭州,97.91%
4.8,//shop58120190.taobao.com,服饰鞋包,4.71,554,58120190,wyc0214,27,4.77,//rate.taobao.com/user-rate-UvCvbvmxGvGN0.htm,新星酷店 品质男装,北京,99.32%
4.77,//shop104861625.taobao.com,服饰鞋包,4.73,1223,104861625,loukun94,20,4.75,//rate.taobao.com/user-rate-UOFHGvFvyMFQy.htm,奥将男装,,98.05%
4.73,//shop73171247.taobao.com,服饰鞋包,4.69,624,73171247,daxiong18665629851,376,4.7,//rate.taobao.com/user-rate-UOmIGMCHSMCkG.htm,韩版精品男装1号仓,,96.71%
4.78,//shop60199200.taobao.com,服饰鞋包,4.71,925,60199200,yu763549199,270,4.75,//rate.taobao.com/user-rate-UvCc0MGcyOFQG.htm,枫雅轩韩版男装基地,浙江 杭州,96.95%
4.93,//shop130891104.taobao.com,运动/户外,4.93,732,130891104,hesiwei000000,211,4.93,//rate.taobao.com/user-rate-UvFgLMmH4MmHGvWTT.htm,呵呵体育 不卖假货,,99.70%
4.69,//shop113738781.taobao.com,运动/户外,4.65,5213,113738781,一家人潮品店,15,4.71,//rate.taobao.com/user-rate-UvCIbvCN4vmvSMNTT.htm,鞋服品名直销店,,99.34%
4.85,//shop35499614.taobao.com,服饰鞋包,4.8,2638,35499614,林小希1987,441,4.81,//rate.taobao.com/user-rate-UMGkWvCH4MFIT.htm,葵纹原创日系男装,浙江 杭州,99.13%
4.9,//shop272792087.taobao.com,服饰鞋包,4.87,1532,272792087,齐小熊萌萌哒,122,4.88,//rate.taobao.com/user-rate-UvCk0vG84OmQWvgTT.htm,存在齐记外贸男装服饰,,99.48%
4.8,//shop71536837.taobao.com,服饰鞋包,4.75,3336,71536837,雅奈服饰商城,23,4.78,//rate.taobao.com/user-rate-UOmcyvGcGMFcy.htm,保罗品牌 中年男士爸爸装衬衫,浙江 金华,98.67%
4.89,//shop63149618.taobao.com,服饰鞋包,4.85,3783,63149618,滴答之声,316,4.88,//rate.taobao.com/user-rate-UMFcWMC8yMFkb.htm,大头哥成衣男装,,99.21%
4.91,//shop34121374.taobao.com,服饰鞋包,4.89,2213,34121374,versace001,406,4.88,//rate.taobao.com/user-rate-UMmI4MCIbvFgT.htm,品牌男装领导者,广东 广州,99.19%
4.85,//shop166161758.taobao.com,服饰鞋包,4.82,1648,166161758,疯狂的鸭子_duck,361,4.86,//rate.taobao.com/user-rate-UvCk0vFNbvmxLvNTT.htm,疯狂的鸭子 超高性价比外贸低价男装,,98.86%
4.35,//shop109600443.taobao.com,服饰鞋包,4.21,3636,109600443,卖男装的姑凉,178,4.34,//rate.taobao.com/user-rate-UvFkSOmQbOFguMWTT.htm,潮流男装潮牌服饰,,83.38%
4.8,//shop109187992.taobao.com,服饰鞋包,4.75,2776,109187992,淘衣淘0834,305,4.77,//rate.taobao.com/user-rate-UvCNWvmI0vFH4MNTT.htm,RAINMAN 原创男装,,98.70%
4.7,//shop102764602.taobao.com,服饰鞋包,4.64,3077,102764602,鑫时尚2013,587,4.7,//rate.taobao.com/user-rate-UvF8SMFHbMG8LvWTT.htm,鑫时尚个性潮流男装,浙江 杭州,98.13%
4.77,//shop34243820.taobao.com,服饰鞋包,4.72,6786,34243820,时尚生活品,154,4.77,//rate.taobao.com/user-rate-UMFNyvFxyvFNT.htm,时尚生活品金冠男装,上海,98.47%
4.56,//shop112093330.taobao.com,服饰鞋包,4.49,1959,112093330,鸭子的悲伤,541,4.53,//rate.taobao.com/user-rate-UvFcWMm8SMmNLvWTT.htm,港仔气质文艺小清新男装,,98.69%
4.76,//shop101543278.taobao.com,服饰鞋包,4.76,4434,101543278,森马semir品牌折扣店,1073,4.78,//rate.taobao.com/user-rate-UvFNSOmcYvFHGMQTT.htm,森马Semir品牌折扣店,浙江 杭州,97.52%
4.9,//shop34220280.taobao.com,服饰鞋包,4.86,5045,34220280,shop33902130,311,4.88,//rate.taobao.com/user-rate-UMFQ0OFQGvmxT.htm,凌凌漆衣业007,广东 广州,99.66%
4.9,//shop58315637.taobao.com,服饰鞋包,4.89,3169,58315637,税小妞,131,4.9,//rate.taobao.com/user-rate-UvFQ0vFQ4MCg0.htm,i616.taobao.com,香港 九龙,99.73%
4.61,//shop101368271.taobao.com,服饰鞋包,4.56,4665,101368271,娟娟的2号店,432,4.58,//rate.taobao.com/user-rate-UvFNSMmNuMmH4vNTT.htm,大叔型男店,浙江 金华,98.53%
4.86,//shop33718747.taobao.com,服饰鞋包,4.84,4550,33718747,hhhhhxian138,393,4.85,//rate.taobao.com/user-rate-UvGNSMGxSvFkT.htm,Dxian,香港 香港岛,99.71%
4.8,//shop113159717.taobao.com,服饰鞋包,4.74,5177,113159717,etbaby_store,381,4.77,//rate.taobao.com/user-rate-UvCIYMGN0OFHWvNTT.htm,ET BABY,,99.48%
4.88,//shop60107564.taobao.com,服饰鞋包,4.84,4515,60107564,yuanhaihang2008,346,4.88,//rate.taobao.com/user-rate-UvF8GvmHGvm8G.htm,Y1989  良品衣吧  6年口碑老店,上海,98.89%
4.74,//shop102518191.taobao.com,服饰鞋包,4.68,495,102518191,孤独骑士no1,59,4.75,//rate.taobao.com/user-rate-UvFxWvCHGvFIyvgTT.htm,鹰派潮男装,,97.47%
4.74,//shop101688615.taobao.com,服饰鞋包,4.64,1085,101688615,你好我们我们,302,4.73,//rate.taobao.com/user-rate-UOmvSvGcuMFgu.htm,MRTURE真先生原创男装,,98.69%
4.72,//shop145347094.taobao.com,服饰鞋包,4.7,1415,145347094,磊然8898,31,4.72,//rate.taobao.com/user-rate-UvCcLvGNWOFHuvWTT.htm,SVZ商务衬衫,,96.31%
4.52,//shop101032705.taobao.com,服饰鞋包,4.39,634,101032705,韩潮服饰专区t,357,4.5,//rate.taobao.com/user-rate-UvFN4vCg4OFHGMWTT.htm,乞丐潮男衬衫一族,,90.69%
4.81,//shop156845342.taobao.com,服饰鞋包,4.76,1379,156845342,小北斗喵喵喵,126,4.79,//rate.taobao.com/user-rate-UvCg4MCk4vGNYMNTT.htm,北斗猫BEDOCAT潮流男装,,99.49%
4.95,//shop36016105.taobao.com,服饰鞋包,4.94,469,36016105,ffazza888,241,4.95,//rate.taobao.com/user-rate-UvFHyvFgYvGkG.htm,DOMO男装,浙江 嘉兴,99.59%
4.84,//shop137476803.taobao.com,服饰鞋包,4.8,7682,137476803,柯喜蓝kexilan,95,4.81,//rate.taobao.com/user-rate-UvCxuvFxYvmIbMQTT.htm,悟空有货日系文艺服装店,,99.62%
4.87,//shop57793649.taobao.com,母婴,4.84,80,57793649,小蛮兔儿,167,4.83,//rate.taobao.com/user-rate-UvF8GOF80vFvS.htm,天使兔宝贝衣橱,北京,99.73%
4.81,//shop63224560.taobao.com,母婴,4.8,402,63224560,品牌女装大联盟,85,4.82,//rate.taobao.com/user-rate-UMFcLOFI0vGQb.htm,优羽司羽绒服网络店,,98.26%
3.94,//shop113499736.taobao.com,服饰鞋包,3.69,18671,113499736,yubin1295,165,3.96,//rate.taobao.com/user-rate-UvFcWOmcGMCk0MQTT.htm,广州增城牛仔裤,广东 广州,89.79%
4.79,//shop108556049.taobao.com,服饰鞋包,4.73,3708,108556049,小瓶盖中的海豚,216,4.75,//rate.taobao.com/user-rate-UvFkuvmguMGNyvWTT.htm,阿茶与阿古,,95.62%
4.78,//shop36782847.taobao.com,服饰鞋包,4.73,2477,36782847,淘您喜欢2009,160,4.77,//rate.taobao.com/user-rate-UvFQGvC84MmIY.htm,AFS JEEP厂家直销店,上海,99.29%
4.79,//shop67311778.taobao.com,服饰鞋包,4.74,459,67311778,米莱服饰2011,45,4.78,//rate.taobao.com/user-rate-UMGHyMFxSvmHY.htm,昌港服饰休闲男装,,98.05%
4.92,//shop131163327.taobao.com,母婴,4.87,511,131163327,lovebaby影,44,4.92,//rate.taobao.com/user-rate-UvFNGvmNWOFN4vWTT.htm,峻熙外贸童品,山东 青岛,99.72%
4.9,//shop33275933.taobao.com,服饰鞋包,4.87,3691,33275933,大陆公安007,38,4.85,//rate.taobao.com/user-rate-UvFIuMCgWMGvT.htm,BPCALL VINTAGE 阿美咔叽 古着 美式复古,广西 柳州,98.99%
4.93,//shop149609846.taobao.com,母婴,4.9,189,149609846,润润cckids,65,4.93,//rate.taobao.com/user-rate-UvCgyvCcLMFQ4MNTT.htm,肉包家童品定制,北京,99.67%
4.82,//shop117312773.taobao.com,服饰鞋包,4.74,781,117312773,微信圈圈,571,4.79,//rate.taobao.com/user-rate-UvCQLMFkGMG8YvWTT.htm,blackbags 港风原创设计独家男装,,99.29%
4.03,//shop163420274.taobao.com,服饰鞋包,3.83,679,163420274,潮流男装52883822,580,4.06,//rate.taobao.com/user-rate-UvCkGvFIYvCI4vWTT.htm,潮流男装52883822,,80.10%
4.83,//shop58228690.taobao.com,服饰鞋包,4.77,1012,58228690,gift1222,196,4.8,//rate.taobao.com/user-rate-UvC84vFI4Mm8T.htm,触觉日韩休闲男装,浙江 杭州,98.45%
4.76,//shop109427763.taobao.com,服饰鞋包,4.68,1486,109427763,某某官人,573,4.74,//rate.taobao.com/user-rate-UvCNYOF8LMCQbOQTT.htm,M80潮流大小码男装,,99.05%
4.6,//shop100100573.taobao.com,服饰鞋包,4.47,512,100100573,爱尚家族8,374,4.6,//rate.taobao.com/user-rate-UvFNGMFNuvm8GvWTT.htm,港仔风原创文艺男装,,98.03%
4.7,//shop33312633.taobao.com,服饰鞋包,4.62,444,33312633,诚信交易668,76,4.69,//rate.taobao.com/user-rate-UvFvuvmgbMFgT.htm,港角原创男装,浙江 杭州,98.73%
4.52,//shop62050541.taobao.com,服饰鞋包,4.38,1677,62050541,时尚潮流_宝宝,813,4.52,//rate.taobao.com/user-rate-UMmvyMFQbMmI0.htm,港仔潮男装,,98.54%
4.81,//shop152349512.taobao.com,服饰鞋包,4.78,860,152349512,快时尚潮流服饰8,47,4.8,//rate.taobao.com/user-rate-UvCgbMCN4vC8SMgTT.htm,胖胖哥大码男装品牌升级店,,98.98%
4.8,//shop57960541.taobao.com,服饰鞋包,4.75,1728,57960541,嘟嘟520shu,444,4.8,//rate.taobao.com/user-rate-UOFIGMmQ0vCIT.htm,鞋鞋屋潮流美鞋店 单鞋 欧美日韩女鞋,上海,98.96%
4.78,//shop60649970.taobao.com,服饰鞋包,4.68,732,60649970,cyzzb,423,4.77,//rate.taobao.com/user-rate-UvCH0vGcuOFHY.htm,妮酷Nicool 白菜价外贸原单鞋批发欧美凉鞋单鞋女靴大码白领女鞋,广东 惠州,98.32%
4.4,//shop128354010.taobao.com,服饰鞋包,4.34,1755,128354010,王老吉电子商务,570,4.4,//rate.taobao.com/user-rate-UvCxYvGx4MCgWONTT.htm,女鞋帆布鞋休闲鞋高帮低帮内增高运动鞋厚底韩版单鞋高跟平底板鞋,,94.88%
4.72,//shop63734698.taobao.com,服饰鞋包,4.68,698,63734698,彼岸花晴,78,4.71,//rate.taobao.com/user-rate-UvGkYvCHbvFkb.htm,彼岸花欧美韩版女鞋 单鞋凉鞋高跟鞋马丁靴雪地靴女鞋子,浙江 台州,97.86%
4.79,//shop70840971.taobao.com,服饰鞋包,4.75,963,70840971,吴元胜,648,4.8,//rate.taobao.com/user-rate-UvCNYOFQuMCQ4.htm,左右一对欧美单鞋,,98.07%
4.84,//shop104978062.taobao.com,服饰鞋包,4.82,883,104978062,美美爱女鞋,34,4.84,//rate.taobao.com/user-rate-UvFcGvC8GMGv4ONTT.htm,美美爱女鞋 专注女鞋15年 时尚婚鞋休闲鞋单鞋高跟鞋豆豆鞋韩版,,98.49%
4.71,//shop156906033.taobao.com,服饰鞋包,4.67,816,156906033,爱靓美0506,29,4.69,//rate.taobao.com/user-rate-UvCg4vmx0Mm8GvWTT.htm,CHEN 平底单鞋铺,,97.54%
4.78,//shop68700885.taobao.com,服饰鞋包,4.74,627,68700885,仁铄时尚店,72,4.76,//rate.taobao.com/user-rate-UvG8bOmcbMmQS.htm,女人名鞋正品专柜,,98.38%
4.86,//shop144027369.taobao.com,服饰鞋包,4.84,1436,144027369,麦氏国际,283,4.84,//rate.taobao.com/user-rate-UvCcbMGIWOFNSOQTT.htm,麦氏鞋业,,99.55%
4.82,//shop36673351.taobao.com,服饰鞋包,4.76,791,36673351,2岁就恋爱,68,4.82,//rate.taobao.com/user-rate-UvFQGvmkGvGcS.htm,马丁靴上海总店Dc AizWsin,上海,99.03%
4.81,//shop33849721.taobao.com,服饰鞋包,4.75,888,33849721,_美丽丫丫_,169,4.8,//rate.taobao.com/user-rate-UvFQuvGkuvGHT.htm,BY美鞋店,上海,99.45%
4.8,//shop107759410.taobao.com,服饰鞋包,4.74,1805,107759410,想念的歌2013,43,4.77,//rate.taobao.com/user-rate-UvFcLMCkYvmN0vWTT.htm,韩美 新时尚,广东 惠州,99.24%
4.84,//shop59147259.taobao.com,服饰鞋包,4.76,1804,59147259,q263994323,88,4.81,//rate.taobao.com/user-rate-UvCcbvGcWvCxY.htm,UNCLE XU 高端定制,,99.15%
4.8,//shop72666139.taobao.com,服饰鞋包,4.77,5857,72666139,温州遁地鼠1,32,4.8,//rate.taobao.com/user-rate-UOFIWOFN4vmNG.htm,艺禧足真皮女鞋,,99.09%
4.87,//shop35789320.taobao.com,服饰鞋包,4.85,1115,35789320,dancer1012,130,4.83,//rate.taobao.com/user-rate-UMmxSMCNYMFQT.htm,二手高跟鞋的大世界,四川 成都,99.14%
4.58,//shop112838716.taobao.com,服饰鞋包,4.57,1795,112838716,你行走之路,6,4.53,//rate.taobao.com/user-rate-UvCIWMCNLOmcyvQTT.htm,唯梦时尚1号鞋坊,,92.24%
4.91,//shop37044997.taobao.com,服饰鞋包,4.88,2529,37044997,和鞋共处精品屋,130,4.9,//rate.taobao.com/user-rate-UvFxbMCgLOFI0.htm,和谐共处胖MM大筒围女靴,北京,98.60%
4.7,//shop115742558.taobao.com,服饰鞋包,4.67,4061,115742558,a1098561997,515,4.69,//rate.taobao.com/user-rate-UvCvbOmgYMGN0vgTT.htm,艾琳卡精品女鞋馆,,98.30%
4.78,//shop116827123.taobao.com,服饰鞋包,4.73,4512,116827123,苹果不如雪梨,93,4.76,//rate.taobao.com/user-rate-UvCQ0MFc0MFNuOQTT.htm,苹果不如雪梨,,99.53%
4.76,//shop60354493.taobao.com,服饰鞋包,4.73,5034,60354493,美丽风暴6888,56,4.74,//rate.taobao.com/user-rate-UvGx0vFx0OFIY.htm,贝丽时尚坊,,99.21%
4.67,//shop65045369.taobao.com,服饰鞋包,4.59,617,65045369,tanglei1120,161,4.68,//rate.taobao.com/user-rate-UMmHYvGvbMmNT.htm,北纬国度原创男装,,98.38%
