服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.69,//shop144620391.taobao.com,服饰鞋包,4.61,45,144620391,月销量195898笔,70,4.67,//rate.taobao.com/user-rate-UvCcLMmNLvFgGMQTT.htm,专业衬衫男装批发,,93.28%
4.48,//shop100278296.taobao.com,服饰鞋包,4.47,100,100278296,海豚de心,627,4.49,//rate.taobao.com/user-rate-UvFNGMmQSvmNbMWTT.htm,俊美男原创男装,,96.78%
4.85,//shop111389729.taobao.com,服饰鞋包,4.8,149,111389729,尚潮原创,167,4.78,//rate.taobao.com/user-rate-UvCHYvCv4MCkYOQTT.htm,Bad Boy原创男装,,97.63%
4.76,//shop105653756.taobao.com,服饰鞋包,4.69,149,105653756,男孩背后的梦想,52,4.74,//rate.taobao.com/user-rate-UvFcLMFQyvCkbMNTT.htm,蛋蛋男装出品,,92.87%
4.61,//shop65369533.taobao.com,服饰鞋包,4.53,148,65369533,掌柜热推,658,4.59,//rate.taobao.com/user-rate-UMFcLMCxLvmky.htm,胖哥大码品牌男装,,95.97%
4.7,//shop223846868.taobao.com,服饰鞋包,4.69,329,223846868,代明dg,58,4.71,//rate.taobao.com/user-rate-UvFgYvGQ4vGxyMWTT.htm,夜雨男装,,96.92%
4.94,//shop108889931.taobao.com,服饰鞋包,4.93,51,108889931,老纪买东西,37,4.94,//rate.taobao.com/user-rate-UMCgYOFQyMCIL.htm,简实原创男装,,99.77%
4.8,//shop70990533.taobao.com,服饰鞋包,4.75,193,70990533,给你想要的22,45,4.78,//rate.taobao.com/user-rate-UMGgGvCkWvGcW.htm,UONCAN设计师男装,浙江 杭州,98.47%
4.76,//shop102421854.taobao.com,服饰鞋包,4.69,372,102421854,红林店铺,134,4.76,//rate.taobao.com/user-rate-UvFxWvmcSOFNbMNTT.htm,东方衣柜男装,,96.22%
4.88,//shop163382955.taobao.com,服饰鞋包,4.82,128,163382955,胖爷很潮男装馆,170,4.79,//rate.taobao.com/user-rate-UvCkyvmN4MGkbMQTT.htm,胖哥哥大码男装馆,,97.52%
4.88,//shop111520182.taobao.com,服饰鞋包,4.84,111,111520182,yugedoson,91,4.87,//rate.taobao.com/user-rate-UvCHGvFc0vCvSMNTT.htm,优格道森男装,,99.03%
4.88,//shop128072078.taobao.com,服饰鞋包,4.83,57,128072078,久义jiuyi,35,4.88,//rate.taobao.com/user-rate-UvCxYvmxWMFxyMWTT.htm,久义男装,,99.31%
4.83,//shop102465234.taobao.com,服饰鞋包,4.77,57,102465234,迪森0602,76,4.82,//rate.taobao.com/user-rate-UMCcSvFQYvm8y.htm,森森男装时尚潮流店,,97.53%
4.88,//shop59411096.taobao.com,服饰鞋包,4.92,57,59411096,rxqbxn,310,4.88,//rate.taobao.com/user-rate-UvGNuMFcyvmcW.htm,男装专柜正品折扣中心,,100.00%
4.97,//shop100567166.taobao.com,服饰鞋包,4.92,65,100567166,love心依,510,4.92,//rate.taobao.com/user-rate-UMFcLvGISOFgT.htm,游衣男装,福建 泉州,99.39%
4.89,//shop149756660.taobao.com,服饰鞋包,4.86,126,149756660,衣衣男舍520,82,4.88,//rate.taobao.com/user-rate-UvCgYvCHYMGIyMWTT.htm,另类男装潮流衣馆,,98.02%
4.82,//shop109619092.taobao.com,母婴,4.79,395,109619092,妈妈淘贝贝,42,4.83,//rate.taobao.com/user-rate-UvCNyvGIWMFgyOQTT.htm,禾兔童装,,97.94%
4.88,//shop131034226.taobao.com,母婴,4.79,272,131034226,amy_h12,130,4.87,//rate.taobao.com/user-rate-UvFNLOmvWvmcbMWTT.htm,外贸潮流童装铺,,99.29%
4.78,//shop105254055.taobao.com,母婴,4.73,822,105254055,小天蓬大元帅,15,4.76,//rate.taobao.com/user-rate-UvFcGvGc4vC8WONTT.htm,家有儿女休闲童装,,99.38%
4.79,//shop66003784.taobao.com,母婴,4.77,268,66003784,sun58550,743,4.8,//rate.taobao.com/user-rate-UMmk4MCvWMF8u.htm,小天使宝贝童装屋,,98.93%
4.77,//shop111862270.taobao.com,母婴,4.71,303,111862270,rensen25,97,4.78,//rate.taobao.com/user-rate-UMFgyMFNGOmvT.htm,茶杯兔童装,浙江 湖州,98.51%
4.71,//shop130947949.taobao.com,母婴,4.61,267,130947949,指尖的阳光wu,36,4.72,//rate.taobao.com/user-rate-UvCQ0MFNSMCguOQTT.htm,小葵童装小铺,,98.98%
4.82,//shop69895288.taobao.com,母婴,4.76,387,69895288,紫精灵688,81,4.79,//rate.taobao.com/user-rate-UOmNyMFgGvCg0.htm,九子正品童装,,98.44%
4.7,//shop64035788.taobao.com,母婴,4.7,341,64035788,荷塘月色梅,64,4.7,//rate.taobao.com/user-rate-UMFIyvGQSvCNS.htm,琦琦韩式童装馆,,96.96%
4.79,//shop109963230.taobao.com,母婴,4.73,432,109963230,童装宝贝02,26,4.8,//rate.taobao.com/user-rate-UvCN0MCxGvFkLvgTT.htm,雅呗呗  品牌童装,,97.20%
4.87,//shop121606008.taobao.com,母婴,4.84,381,121606008,金刘兵1,53,4.85,//rate.taobao.com/user-rate-UvC8yvFxSOFQWvNTT.htm,娜娜宝贝童装精品店,,99.17%
4.71,//shop113171897.taobao.com,母婴,4.69,335,113171897,ws马到成功ws,12,4.74,//rate.taobao.com/user-rate-UvCIyMGcSvCkWMWTT.htm,小B班童装,,98.15%
4.74,//shop115641801.taobao.com,母婴,4.7,260,115641801,好运来童装12,42,4.74,//rate.taobao.com/user-rate-UvCILOFQuvCHGvQTT.htm,好运来童装12,,97.50%
4.71,//shop109475325.taobao.com,母婴,4.64,424,109475325,tb_2967857,123,4.73,//rate.taobao.com/user-rate-UMCgWMGQYOmNb.htm,天使公主童装,,97.48%
4.87,//shop60823157.taobao.com,母婴,4.84,292,60823157,sm工藤新一,105,4.87,//rate.taobao.com/user-rate-UvGgGvmHSOFvb.htm,明俐童装,,99.25%
4.6,//shop149980669.taobao.com,母婴,4.57,330,149980669,生如夏花cjl,61,4.56,//rate.taobao.com/user-rate-UvCcGvGxSMGxuONTT.htm,8号店童装,,98.15%
4.93,//shop57268979.taobao.com,母婴,4.92,5032,57268979,末末勿,219,4.93,//rate.taobao.com/user-rate-UvFHGvmguMm8T.htm,树之岩外贸童装店,浙江 金华,99.97%
4.62,//shop59026859.taobao.com,母婴,4.56,11140,59026859,我最爱的宝贝55,200,4.6,//rate.taobao.com/user-rate-UvCgyMGcyOFvY.htm,叮叮咚韩版童装店,广东 东莞,97.65%
4.78,//shop59507695.taobao.com,母婴,4.74,32752,59507695,hhx24312692,154,4.75,//rate.taobao.com/user-rate-UvCxSvGHLMGHW.htm,格格巫衣柜,浙江 金华,99.22%
4.91,//shop33374911.taobao.com,母婴,4.89,3035,33374911,zhousiyuan228,321,4.91,//rate.taobao.com/user-rate-UvFxyMGk4vGHT.htm,小甜橙幼稚园童装店,上海,99.64%
4.86,//shop60653832.taobao.com,母婴,4.83,6391,60653832,灵佳品,598,4.85,//rate.taobao.com/user-rate-UvGc0Om84MFNW.htm,灵佳良品,广东 梅州,99.51%
4.91,//shop33826578.taobao.com,母婴,4.87,10772,33826578,deodar,644,4.91,//rate.taobao.com/user-rate-UvCNYMmxWMFkT.htm,鹿岛童品,湖北 武汉,99.76%
4.87,//shop34581050.taobao.com,母婴,4.83,370,34581050,翡翠娃娃007,564,4.85,//rate.taobao.com/user-rate-UMCvYvGNWvmIT.htm,翡翠娃娃正品童装,北京,99.58%
4.63,//shop107783832.taobao.com,母婴,4.55,252,107783832,韩版童装专售店,32,4.62,//rate.taobao.com/user-rate-UvFcLvFvYMGHyvNTT.htm,韩版童装专售店,安徽 合肥,99.07%
4.91,//shop33762409.taobao.com,母婴,4.86,283,33762409,jane_liu5,909,4.93,//rate.taobao.com/user-rate-UvG8WvGH4OmkT.htm,一一西西外贸童装,广东 中山,99.39%
4.86,//shop115310174.taobao.com,母婴,4.84,410,115310174,王琦19820409,210,4.86,//rate.taobao.com/user-rate-UvCH0MCcWMmgLMNTT.htm,Aiden韩国定制童装,,98.89%
4.65,//shop149349044.taobao.com,服饰鞋包,4.58,1610,149349044,北京宇洋国际服饰店,7,4.64,//rate.taobao.com/user-rate-UvCgYOmQyvCQ0vgTT.htm,精品都市男装店,,98.92%
4.81,//shop61712847.taobao.com,母婴,4.76,362,61712847,yifeng5858,77,4.79,//rate.taobao.com/user-rate-UvG8yOmIGvF8W.htm,芯仪家童装,浙江 杭州,99.26%
4.8,//shop70584248.taobao.com,服饰鞋包,4.76,1593,70584248,liulixuan68,40,4.78,//rate.taobao.com/user-rate-UOmvyvCguMCHG.htm,靓仔装品牌牛仔,,99.06%
4.88,//shop58684490.taobao.com,母婴,4.85,359,58684490,周丽娟3061,46,4.88,//rate.taobao.com/user-rate-UvCI0MGxyvCIT.htm,小马贝童装,湖北 武汉,99.27%
4.68,//shop144939606.taobao.com,服饰鞋包,4.62,1813,144939606,宝贝的嫁衣2015,56,4.63,//rate.taobao.com/user-rate-UvCcuvm80vCNSvWTT.htm,加油男孩潮装店,广东 东莞,98.24%
4.76,//shop109123989.taobao.com,母婴,4.71,279,109123989,jianghuai4834,102,4.77,//rate.taobao.com/user-rate-UvFNLvFH0vGvbvNTT.htm,准靓宝贝童装,浙江 湖州,94.92%
4.81,//shop109666724.taobao.com,服饰鞋包,4.78,1205,109666724,huangwj123456,15,4.8,//rate.taobao.com/user-rate-UMGkSOFguMCkW.htm,基奴维斯,,98.56%
4.75,//shop72788559.taobao.com,服饰鞋包,4.7,6739,72788559,dingzong2012168,11,4.74,//rate.taobao.com/user-rate-UOFIGvmgyOmIb.htm,美酷牛仔,,97.51%
4.78,//shop68438125.taobao.com,服饰鞋包,4.74,3722,68438125,bocean0808,40,4.78,//rate.taobao.com/user-rate-UMGQyMmgWOm8y.htm,战狼于野男装店,广东 广州,97.99%
4.72,//shop150063006.taobao.com,服饰鞋包,4.71,9343,150063006,宋兆夕1357879,14,4.68,//rate.taobao.com/user-rate-UvCgyMF8bOm8LvgTT.htm,兆汐服饰,,99.42%
4.71,//shop36778035.taobao.com,服饰鞋包,4.68,51,36778035,heyuweilan,270,4.73,//rate.taobao.com/user-rate-UvGIYMG8W.htm,丑八怪轻复古男装铺,浙江 杭州,99.71%
4.69,//shop58312465.taobao.com,服饰鞋包,4.59,363,58312465,巴巴贸易,352,4.7,//rate.taobao.com/user-rate-UvFHyvFNGMmgG.htm,奢华大牌欧洲站男装,浙江 杭州,99.01%
4.82,//shop103192988.taobao.com,服饰鞋包,4.79,886,103192988,姑苏小铺lxl,121,4.81,//rate.taobao.com/user-rate-UvFx0OFgLMGxLvgTT.htm,姑苏小铺lxl古装,,98.88%
4.55,//shop100378418.taobao.com,服饰鞋包,4.37,162,100378418,hzh198408,74,4.53,//rate.taobao.com/user-rate-UvFNbvCHYvF8SvNTT.htm,鸿源男装,,94.91%
4.38,//shop135629741.taobao.com,服饰鞋包,4.25,83,135629741,南非天然养颜产品,126,4.44,//rate.taobao.com/user-rate-UvCNYOmQbvGvYONTT.htm,最优酷男装,,89.99%
4.85,//shop7317.taobao.com,母婴,4.82,380,7317,jsjymm,196,4.87,//rate.taobao.com/user-rate-UMGvYMWTT.htm,叮当童装小铺,江苏 无锡,99.14%
4.65,//shop114145956.taobao.com,服饰鞋包,4.6,141,114145956,豪迈衣族,655,4.64,//rate.taobao.com/user-rate-UvCIuvFkSvmvLvQTT.htm,品牌 男装商城,,97.28%
4.9,//shop63286800.taobao.com,母婴,4.87,332,63286800,2086衣包鞋,97,4.89,//rate.taobao.com/user-rate-UMFcWvmgyOm8L.htm,依莲家童装批发,山东 烟台,99.53%
4.76,//shop113139959.taobao.com,服饰鞋包,4.73,94,113139959,静怡121022,202,4.74,//rate.taobao.com/user-rate-UvFkuOmx4vFQSMNTT.htm,CPAI潮牌时尚男装,,96.49%
4.87,//shop109659248.taobao.com,母婴,4.82,372,109659248,kbm1128,507,4.86,//rate.taobao.com/user-rate-UOmISMGI4Mmku.htm,昊宝妈韩国童装代购,,98.95%
4.72,//shop68888126.taobao.com,服饰鞋包,4.71,72,68888126,石莎莎1989,909,4.71,//rate.taobao.com/user-rate-UMG84vFc0vGcW.htm,19HN潮男装,浙江 杭州,98.38%
4.8,//shop111861435.taobao.com,服饰鞋包,4.83,72,111861435,大逸巴狼,24,4.83,//rate.taobao.com/user-rate-UMmNWOFN0OmHu.htm,维克多男装服饰,,95.97%
4.99,//shop137325765.taobao.com,服饰鞋包,4.99,72,137325765,衣尚衣美168,35,4.99,//rate.taobao.com/user-rate-UvCxuvm80vFx0vgTT.htm,香港it代购潮男装,,99.57%
4.51,//shop62525311.taobao.com,服饰鞋包,4.44,55,62525311,衣库潮流,407,4.57,//rate.taobao.com/user-rate-UMmgWOFkLOFxy.htm,衣库潮流时尚男装韩版精品店,浙江 杭州,96.53%
4.77,//shop102423300.taobao.com,服饰鞋包,4.72,55,102423300,鲸皇8888,71,4.78,//rate.taobao.com/user-rate-UvF8SvGHWOmILONTT.htm,DLL度伦路 摩登男装,,97.27%
4.32,//shop316935605.taobao.com,服饰鞋包,4.29,55,316935605,top顶尖男装时尚店,97,4.31,//rate.taobao.com/user-rate-UvCk4MCHyvFx0vWTT.htm,TOP顶尖男装批发店,,92.86%
4.88,//shop109434812.taobao.com,服饰鞋包,4.84,122,109434812,wanglujing93,45,4.86,//rate.taobao.com/user-rate-UvFgSvGgLvFNWvQTT.htm,小胡仔日系男装社,,97.33%
4.88,//shop117090545.taobao.com,服饰鞋包,4.83,159,117090545,jeepzhou,13,4.88,//rate.taobao.com/user-rate-UvCNYOmkLvCkLvgTT.htm,启贵男装,,98.31%
4.75,//shop140443101.taobao.com,母婴,4.72,1433,140443101,萌风购物,27,4.74,//rate.taobao.com/user-rate-UvCxSvCgyMFkSONTT.htm,萌风童装,,98.28%
4.19,//shop159411083.taobao.com,服饰鞋包,4.05,159,159411083,pwtie9191,56,4.21,//rate.taobao.com/user-rate-UvC8YOFcWOFvSMNTT.htm,酷森精品潮流男装,,84.13%
4.79,//shop103097198.taobao.com,服饰鞋包,4.69,139,103097198,王廷伟1008,419,4.82,//rate.taobao.com/user-rate-UvFxWMCvLvGg0OQTT.htm,888实拍男装,,99.71%
5,//shop258678900.taobao.com,服饰鞋包,4.96,54,258678900,专柜男装123,6,4.96,//rate.taobao.com/user-rate-UvGNyMGHyvCNyvNTT.htm,精品男装折扣分店,,100.00%
4.61,//shop71520898.taobao.com,服饰鞋包,4.54,120,71520898,zengzhiyong22,21,4.6,//rate.taobao.com/user-rate-UOmcYMFHuvCxG.htm,海力王男装,广东 中山,96.63%
4.84,//shop156007203.taobao.com,服饰鞋包,4.81,105,156007203,森默精品男装,89,4.85,//rate.taobao.com/user-rate-UvCguvGgLMCHuMQTT.htm,森默精品时尚男装,,99.28%
4.4,//shop68769008.taobao.com,服饰鞋包,4.23,105,68769008,满醉落凡尘,626,4.4,//rate.taobao.com/user-rate-UMCx0OmQbvmxL.htm,韩衣酷潮流男装,,90.61%
4.35,//shop151626127.taobao.com,服饰鞋包,4.14,47,151626127,台州市古曼贸易有限公司,340,4.4,//rate.taobao.com/user-rate-UvCg0MGgyvFkYvWTT.htm,古曼男装官方企业店,,95.82%
4.85,//shop103883048.taobao.com,服饰鞋包,4.78,47,103883048,街士风暴,57,4.78,//rate.taobao.com/user-rate-UOFN0OFv4MCIu.htm,青骑士QXQ男装馆,福建 泉州,98.81%
4.82,//shop100244946.taobao.com,服饰鞋包,4.76,760,100244946,衣品天成精品服饰,32,4.79,//rate.taobao.com/user-rate-UvFN0vGxWvmQSOQTT.htm,衣品天成精品服饰,,98.63%
4.75,//shop101404290.taobao.com,服饰鞋包,4.72,1886,101404290,shengdaren123,25,4.73,//rate.taobao.com/user-rate-UMCgbvG8LMFNS.htm,盛大青春,,99.21%
4.73,//shop65800461.taobao.com,服饰鞋包,4.66,2154,65800461,lium_007,67,4.7,//rate.taobao.com/user-rate-UMCcWMFILMmkY.htm,山东大唐服饰,,96.64%
4.75,//shop124096314.taobao.com,服饰鞋包,4.71,2806,124096314,王家一簇,11,4.71,//rate.taobao.com/user-rate-UOmxWMCcGvCxu.htm,精品服装总商贸,,96.08%
4.64,//shop120833284.taobao.com,服饰鞋包,4.57,739,120833284,外贸代购8号店,1338,4.64,//rate.taobao.com/user-rate-UvCQuOmc0vFHLMWTT.htm,青少年潮鞋专柜,,97.06%
4.66,//shop117067487.taobao.com,服饰鞋包,4.6,843,117067487,懒人运动t,38,4.57,//rate.taobao.com/user-rate-UvCQbMmxSOmNYONTT.htm,惟乐运动,,97.74%
4.78,//shop120070798.taobao.com,服饰鞋包,4.7,214,120070798,e尚luxuries,55,4.77,//rate.taobao.com/user-rate-UvCQSMF8bMFvWvQTT.htm,CQstudios原创男装,,97.90%
4.79,//shop115183862.taobao.com,服饰鞋包,4.75,244,115183862,余亚东zhang,24,4.76,//rate.taobao.com/user-rate-UvCHuvGNuvGI0vQTT.htm,雨泽男装8,,97.93%
4.8,//shop139973934.taobao.com,服饰鞋包,4.74,43,139973934,theone高端原创设计,317,4.75,//rate.taobao.com/user-rate-UvCQYMG8WMCIbvNTT.htm,极有范男装,浙江 杭州,99.54%
4.9,//shop111357285.taobao.com,服饰鞋包,4.86,43,111357285,生日快乐840602,108,4.88,//rate.taobao.com/user-rate-UvCHYMCxGvC8yOQTT.htm,猫猫的男装小店 Rianna wang原创,,99.45%
4.94,//shop113535283.taobao.com,服饰鞋包,4.94,49,113535283,二胡1306,201,4.92,//rate.taobao.com/user-rate-UvCI0MmcWMCxWvgTT.htm,衣马当先 二胡男装,,99.01%
4.54,//shop110536836.taobao.com,服饰鞋包,4.46,49,110536836,弥敦道v,17,4.55,//rate.taobao.com/user-rate-UvCNuOFHuOFN0MWTT.htm,港仔文艺百万小店男装,浙江 杭州,91.89%
4.87,//shop68928659.taobao.com,服饰鞋包,4.84,73,68928659,浪子满天涯,108,4.85,//rate.taobao.com/user-rate-UMC8GMmIYOFkW.htm,潮柒柒男装,,98.67%
4.62,//shop58707043.taobao.com,服饰鞋包,4.57,108,58707043,古月梦颖,124,4.6,//rate.taobao.com/user-rate-UMFvbvFkyvCgT.htm,青少年学生男装时尚店,浙江 温州,95.78%
3.97,//shop107723473.taobao.com,服饰鞋包,3.88,123,107723473,叫我陈小妞,160,3.99,//rate.taobao.com/user-rate-UvFkWvCvLvG8SvWTT.htm,潮爆男装商城,,84.57%
4.79,//shop102220886.taobao.com,服饰鞋包,4.73,312,102220886,罗尼丹顿,13,4.76,//rate.taobao.com/user-rate-UvF8uMmQyOFQLMgTT.htm,罗尼丹顿男装折扣店,,99.25%
4.49,//shop67814192.taobao.com,服饰鞋包,4.45,209,67814192,潮衣酷点,471,4.52,//rate.taobao.com/user-rate-UMGISMGx0vmQb.htm,原创日系男装,,95.36%
4.85,//shop72647265.taobao.com,服饰鞋包,4.84,209,72647265,chenwei6662,1121,4.81,//rate.taobao.com/user-rate-UMGxSvFkyvCgS.htm,三人邦精品男装,,99.92%
4.73,//shop105579048.taobao.com,服饰鞋包,4.62,72,105579048,十龙少,1734,4.65,//rate.taobao.com/user-rate-UMmHYMF8YvGIW.htm,SenYue森越男装,福建 泉州,99.07%
4.6,//shop149753690.taobao.com,服饰鞋包,4.57,140,149753690,伊面人港仔男装,204,4.59,//rate.taobao.com/user-rate-UvCgyMm8WMF84vWTT.htm,伊面人港仔男装,,99.17%
5,//shop549084154.taobao.com,服饰鞋包,5,140,549084154,时尚潮装秀,230,5,//rate.taobao.com/user-rate-UvCkLvCI0MCkGOQTT.htm,代购潮流男装,,100.00%
4.88,//shop129731120.taobao.com,服饰鞋包,4.85,82,129731120,孔祥水一号店,23,4.89,//rate.taobao.com/user-rate-UvCxGMmcWOFNLMWTT.htm,商务男装精品服饰,,97.80%
4.66,//shop457005616.taobao.com,服饰鞋包,4.52,206,457005616,我爱小陈晨1994,336,4.51,//rate.taobao.com/user-rate-UvCk0MGxbMFc4MgTT.htm,king混搭原创男装,,99.12%
4.88,//shop126730174.taobao.com,母婴,4.86,11485,126730174,爱回忆1028,213,4.87,//rate.taobao.com/user-rate-UvC8uOFQLMFvGMgTT.htm,爱回忆爱BABY,,99.43%
4.87,//shop36042525.taobao.com,母婴,4.85,9359,36042525,多妙屋,825,4.87,//rate.taobao.com/user-rate-UvFH0OmQYOFvY.htm,多妙屋国际名品,上海,99.06%
4.92,//shop59195604.taobao.com,母婴,4.9,4845,59195604,yz423815,453,4.91,//rate.taobao.com/user-rate-UvCkYMC8LMmcy.htm,小凡乐淘淘 小凡家,辽宁 沈阳,99.63%
4.79,//shop148857165.taobao.com,母婴,4.78,1092,148857165,天启者_77,57,4.79,//rate.taobao.com/user-rate-UvFgSMFH4MFILMQTT.htm,气质精品童装,,99.31%
4.94,//shop105816581.taobao.com,母婴,4.94,256,105816581,1皓轩家居1,316,4.93,//rate.taobao.com/user-rate-UvFcuOmgWMCk4MgTT.htm,白菜价童装,,99.05%
4.74,//shop130530794.taobao.com,母婴,4.74,356,130530794,小腾予,28,4.69,//rate.taobao.com/user-rate-UvCx0vFx4vmcSvgTT.htm,贝壳童装家族,,99.50%
4.75,//shop109555033.taobao.com,母婴,4.66,255,109555033,馨馨宝贝882,41,4.77,//rate.taobao.com/user-rate-UvCNyMGvSMFQ4MgTT.htm,你衣我侬童装,,97.59%
4.73,//shop34352932.taobao.com,母婴,4.66,661,34352932,aass001983,44,4.71,//rate.taobao.com/user-rate-UMFc0OFgSvCNT.htm,只做经典童装,江苏 南通,96.66%
4.84,//shop61848089.taobao.com,母婴,4.8,401,61848089,wjy286529159,67,4.83,//rate.taobao.com/user-rate-UvFxuMGcYMG8S.htm,蓝耳朵 原创童装,,97.52%
4.77,//shop225522281.taobao.com,母婴,4.75,405,225522281,q衣上衣下q,51,4.8,//rate.taobao.com/user-rate-UvCk0MGvbvFQ4MNTT.htm,潮童衣族精品童装,,98.42%
4.83,//shop35611371.taobao.com,母婴,4.76,402,35611371,莫沫的童话,270,4.85,//rate.taobao.com/user-rate-UOFxWMGcWMCcT.htm,momo家 童装,江苏 无锡,98.92%
4.86,//shop135986216.taobao.com,母婴,4.83,402,135986216,任不错2503,65,4.85,//rate.taobao.com/user-rate-UvCQGvmIuvGH4MQTT.htm,小名流童装,,98.73%
4.86,//shop124771194.taobao.com,母婴,4.84,354,124771194,朵棉之家,49,4.85,//rate.taobao.com/user-rate-UvC8LvmNSvCQGMNTT.htm,朵棉之家童装,,98.85%
4.88,//shop112568595.taobao.com,母婴,4.81,437,112568595,chengchunhuan2008,109,4.89,//rate.taobao.com/user-rate-UvCxGvmQWMFxS.htm,青果高端外贸童装,,99.75%
4.77,//shop104053120.taobao.com,母婴,4.75,353,104053120,叮叮童装小铺,48,4.78,//rate.taobao.com/user-rate-UvFx4vCIWvGIyMgTT.htm,叮叮童装小铺,,98.56%
4.84,//shop148273000.taobao.com,母婴,4.82,300,148273000,幸福必达,90,4.86,//rate.taobao.com/user-rate-UvCQGMmNSvCNSvNTT.htm,哈一哟哈童装企业店,,98.35%
4.91,//shop57110635.taobao.com,母婴,4.9,350,57110635,晶婷雨66,175,4.85,//rate.taobao.com/user-rate-UvFHYMGHuOm8u.htm,萌蕴童装精品馆,,99.37%
4.79,//shop100530806.taobao.com,母婴,4.76,382,100530806,tb3680339_2011,15,4.78,//rate.taobao.com/user-rate-UMG8WOFk4MGvW.htm,花儿果实童装,,98.18%
4.75,//shop104398040.taobao.com,服饰鞋包,4.73,4086,104398040,我要拍拍东东,183,4.75,//rate.taobao.com/user-rate-UMmNLvmcbvCH4.htm,名扬精品服饰,,98.55%
4.73,//shop110643840.taobao.com,服饰鞋包,4.69,6954,110643840,潮流男装tony,13,4.72,//rate.taobao.com/user-rate-UvCNbvFgbOFQSONTT.htm,潮男印象馆,,96.00%
