服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.28,//shop117396103.taobao.com,服饰鞋包,4.17,307,117396103,癫疯时裳5,1651,4.31,//rate.taobao.com/user-rate-UvCQLOFNLvCk4MgTT.htm,癫疯时裳5,,92.12%
4.84,//shop112163633.taobao.com,服饰鞋包,4.76,157,112163633,皮肤上的精彩,163,4.81,//rate.taobao.com/user-rate-UvCHuMCNyvmv4MNTT.htm,Re设计室,,98.16%
4.82,//shop69666644.taobao.com,服饰鞋包,4.82,92,69666644,tjs6312127,53,4.81,//rate.taobao.com/user-rate-UMGg0vFxYOFQ0.htm,PETER男人装,湖南 长沙,100.00%
5,//shop353322330.taobao.com,服饰鞋包,5,92,353322330,laozong5013256,190,5,//rate.taobao.com/user-rate-UvCNSMmIYMFkyMWTT.htm,马克华菲型男直销店,,100.00%
4.9,//shop118824588.taobao.com,母婴,4.85,763,118824588,草莓跳jump,301,4.9,//rate.taobao.com/user-rate-UvCQ4MCHyMFQSMgTT.htm,草莓跳jump,,99.17%
4.76,//shop102475845.taobao.com,服饰鞋包,4.73,106,102475845,吉祥贵族吧,111,4.77,//rate.taobao.com/user-rate-UvFxWMFxGvGI0OQTT.htm,吉祥贵族,,97.07%
4.99,//shop443307734.taobao.com,服饰鞋包,4.99,62,443307734,龙爹爹999,99,4.99,//rate.taobao.com/user-rate-UvCk4vGNyOmQYMWTT.htm,时尚男神   韩国站,,100.00%
4.86,//shop108725514.taobao.com,服饰鞋包,4.83,455,108725514,佳俊潮店,221,4.81,//rate.taobao.com/user-rate-UvFgGMFxYvGg4MNTT.htm,送运费险不喜欢不满意可退换 放心买,,99.58%
4.85,//shop150473281.taobao.com,服饰鞋包,4.8,305,150473281,千衣百汇时尚男装001,23,4.85,//rate.taobao.com/user-rate-UvCgYMmvGOF8yvgTT.htm,港发文艺男,,98.23%
4.72,//shop597675973.taobao.com,服饰鞋包,4.67,105,597675973,天天压心情,39,4.73,//rate.taobao.com/user-rate-UvCkLMFH0MFcbOQTT.htm,衣衣雅雅潮衣站,,98.43%
4.42,//shop150564929.taobao.com,服饰鞋包,4.33,156,150564929,仅有一人心1066432801,112,4.4,//rate.taobao.com/user-rate-UvCNLMGHLMCNWvNTT.htm,VIP红人服饰,,93.84%
4.77,//shop68934852.taobao.com,服饰鞋包,4.7,1159,68934852,朱明宇2,11,4.73,//rate.taobao.com/user-rate-UMG8uvmHSOF80.htm,潮男认证机构,,98.81%
4.83,//shop66280030.taobao.com,服饰鞋包,4.79,510,66280030,世纪秀缘,123,4.82,//rate.taobao.com/user-rate-UMCk0MGxyMGNW.htm,世纪秀缘服饰,,98.70%
4.84,//shop68696549.taobao.com,服饰鞋包,4.8,582,68696549,千姿碟,5,4.84,//rate.taobao.com/user-rate-UMG80vGNSMFc0.htm,衣凡品质生活,,99.10%
4.62,//shop109439206.taobao.com,服饰鞋包,4.54,1472,109439206,欧美时尚潮流男装,52,4.58,//rate.taobao.com/user-rate-UvFk4vG8SvGvSMgTT.htm,d[s109439206],,97.64%
4.91,//shop108412338.taobao.com,服饰鞋包,4.91,959,108412338,zhenzhenbang25,307,4.89,//rate.taobao.com/user-rate-UvFkbOmNYvGIbvWTT.htm,真爱棒棒糖25,,99.86%
4.75,//shop106688946.taobao.com,服饰鞋包,4.73,1882,106688946,qing晰衣橱,787,4.79,//rate.taobao.com/user-rate-UvFgGvmNLMCILMgTT.htm,清晰衣橱店,浙江 杭州,98.09%
4.87,//shop149677397.taobao.com,服饰鞋包,4.84,1096,149677397,dndn227310,72,4.86,//rate.taobao.com/user-rate-UvFgyvGvYMCxLvWTT.htm,韩美熙 Han Meixi,,99.85%
4.85,//shop36189918.taobao.com,服饰鞋包,4.78,1390,36189918,茶叶茉茉,6941,4.82,//rate.taobao.com/user-rate-UvFHSMCNWMGH4.htm,My girl韩国代购店,海外,99.09%
4.79,//shop35553575.taobao.com,服饰鞋包,4.77,1052,35553575,有意思服饰,106,4.81,//rate.taobao.com/user-rate-UOFv0vmv4MCcT.htm,MEACIAO STUDIO 蜜艾俏定制,上海,98.84%
4.77,//shop108254042.taobao.com,服饰鞋包,4.74,1425,108254042,清纯依坊,56,4.76,//rate.taobao.com/user-rate-UvFkYvGgWOmNYvNTT.htm,清纯依坊,,98.73%
4.84,//shop102010973.taobao.com,服饰鞋包,4.76,825,102010973,面朝大海6178,200,4.82,//rate.taobao.com/user-rate-UMCxYMCHyvCc0.htm,布衣伊人坊,,99.23%
4.85,//shop151980451.taobao.com,服饰鞋包,4.84,1047,151980451,果然鲜果店,63,4.85,//rate.taobao.com/user-rate-UvCgbvFQbMFvuMNTT.htm,青岛森度服饰,,99.15%
4.25,//shop35878539.taobao.com,服饰鞋包,4.13,115,35878539,czloveyx,670,4.31,//rate.taobao.com/user-rate-UvFNuMFH4vC8G.htm,精品屋男装店，柠檬绿茶，棉先生，型人社，高品质，低价格,,91.08%
4.27,//shop141262209.taobao.com,服饰鞋包,4.07,381,141262209,徐生6600,409,4.29,//rate.taobao.com/user-rate-UvCcWMGIGMFQbvNTT.htm,新亨8号店铺,,87.61%
4.93,//shop105895599.taobao.com,服饰鞋包,4.91,59,105895599,帅帅的大傻,224,4.9,//rate.taobao.com/user-rate-UvFNLOFgWvmHuMQTT.htm,伪装不潮,浙江 杭州,100.00%
4.89,//shop162971204.taobao.com,服饰鞋包,4.86,434,162971204,我是原创设计师品牌,55,4.86,//rate.taobao.com/user-rate-UvCg4MFxuMFIbvNTT.htm,我是原创设计师品牌,,98.21%
4.73,//shop107850075.taobao.com,服饰鞋包,4.71,290,107850075,zrs19910201,331,4.71,//rate.taobao.com/user-rate-UvFcuOFH4OFxSvWTT.htm,偌熙国际,,98.64%
4.85,//shop165882625.taobao.com,服饰鞋包,4.84,149,165882625,丹丹时尚男装,134,4.79,//rate.taobao.com/user-rate-UvCkGMCkYOm8uMgTT.htm,卡宾品牌服饰,,97.68%
3.27,//shop515233596.taobao.com,服饰鞋包,3.01,149,515233596,衣衣男舍8686,244,3.56,//rate.taobao.com/user-rate-UvCkSvCk4MCQYMgTT.htm,衣衣男舍8686,,61.68%
4.57,//shop62445884.taobao.com,服饰鞋包,4.5,253,62445884,追谁梦想0612,2022,4.55,//rate.taobao.com/user-rate-UMmcGvmIyvFH0.htm,思蓝之顿服饰专场,浙江 宁波,97.55%
4.71,//shop111285410.taobao.com,服饰鞋包,4.6,289,111285410,登登服饰城,144,4.65,//rate.taobao.com/user-rate-UvCNSOF8yMCIWMgTT.htm,登登服饰城,,93.92%
4.85,//shop106743919.taobao.com,母婴,4.85,2157,106743919,羽绒依佳,18,4.84,//rate.taobao.com/user-rate-UvFgGMGHWOmvSvgTT.htm,糖糖外贸店,,99.39%
4.9,//shop69658155.taobao.com,母婴,4.9,216,69658155,安奈儿天使兔,483,4.88,//rate.taobao.com/user-rate-UMGkYOFIyvCH0.htm,安奈儿天使兔店,,99.66%
4.58,//shop112927149.taobao.com,服饰鞋包,4.56,36,112927149,舒家衣阁123,103,4.58,//rate.taobao.com/user-rate-UvCIWOFHWvGcSMQTT.htm,舒家衣阁,江苏 苏州,98.97%
4.85,//shop103967516.taobao.com,服饰鞋包,4.85,36,103967516,liweihanzan,70,4.89,//rate.taobao.com/user-rate-UvFcLMCISMGNG.htm,韩国百家好Weihan Lee,海外,98.84%
4.85,//shop61839355.taobao.com,服饰鞋包,4.8,136,61839355,张琛重99787,96,4.84,//rate.taobao.com/user-rate-UMmI0OFxyvmcY.htm,BLYB品牌店铺,,98.58%
4.78,//shop110400409.taobao.com,服饰鞋包,4.73,136,110400409,tb_6505748,328,4.81,//rate.taobao.com/user-rate-UOmxuvGNGvGH0.htm,欧日韩潮牌,,94.02%
4.83,//shop63754159.taobao.com,服饰鞋包,4.78,1031,63754159,卡哇伊生活公馆,154,4.83,//rate.taobao.com/user-rate-UMCv4OmIYMGgG.htm,潮妈的衣柜  欧洲站韩国东大门最新潮装,浙江 金华,98.94%
4.73,//shop110223914.taobao.com,服饰鞋包,4.66,1332,110223914,伊贝衣,184,4.72,//rate.taobao.com/user-rate-UvCN0vCvLMFxSvNTT.htm,依美啦牛仔裤专家,,99.09%
4.77,//shop148941801.taobao.com,服饰鞋包,4.68,90,148941801,bw宾威服饰,29,4.75,//rate.taobao.com/user-rate-UvCgYvGQ0MGI0vQTT.htm,宾威品牌直销店,,99.14%
4.85,//shop162847234.taobao.com,服饰鞋包,4.88,31,162847234,lol酷我男装店,37,4.85,//rate.taobao.com/user-rate-UvCkYvFNWvCQ0ONTT.htm,LOL酷我男装店,江苏 苏州,99.18%
4.76,//shop71222436.taobao.com,服饰鞋包,4.71,134,71222436,忠心报我,219,4.71,//rate.taobao.com/user-rate-UOmQGOFHyMCQL.htm,至潮衣品,浙江 杭州,97.79%
4.83,//shop66673070.taobao.com,服饰鞋包,4.76,153,66673070,淘其乐时装店,32,4.81,//rate.taobao.com/user-rate-UMGN0vCQ4Omgy.htm,淘其乐时装店,,98.70%
4.88,//shop72699028.taobao.com,服饰鞋包,4.89,228,72699028,gaogenxie891016,139,4.89,//rate.taobao.com/user-rate-UOmIyMFQGMGcb.htm,大柠檬正品代购,,99.04%
4.72,//shop143419453.taobao.com,服饰鞋包,4.7,156,143419453,不了了之7966,56,4.71,//rate.taobao.com/user-rate-UMCNyMmHGMCQY.htm,好货特价店,,97.63%
4.81,//shop72404196.taobao.com,服饰鞋包,4.77,1253,72404196,pengjintang986,13,4.79,//rate.taobao.com/user-rate-UOFHWvGxuvGNy.htm,萌萌哒琦舰店,,99.22%
5,//shop163217216.taobao.com,服饰鞋包,5,80,163217216,芯芯直销店,260,4.99,//rate.taobao.com/user-rate-UvCkWvFkyMFgSMQTT.htm,芯芯直销店,,100.00%
4.68,//shop360662412.taobao.com,服饰鞋包,4.64,70,360662412,衣橱一百分,69,4.67,//rate.taobao.com/user-rate-UvCk0MmvuvF8LMNTT.htm,休闲服饰批发零售,,98.90%
4.66,//shop73259307.taobao.com,服饰鞋包,4.5,232,73259307,yadongjing,327,4.6,//rate.taobao.com/user-rate-UvG84vC8LMFNy.htm,杭州四季青精品服装城,,96.26%
4.83,//shop68868782.taobao.com,服饰鞋包,4.83,41,68868782,艾酷潮流服饰,152,4.8,//rate.taobao.com/user-rate-UMG84vCIbMFNY.htm,艾酷潮流服饰,浙江 杭州,99.28%
4.71,//shop71907964.taobao.com,服饰鞋包,4.63,1237,71907964,简品男装二店,11,4.7,//rate.taobao.com/user-rate-UOmc0vmcWOmNG.htm,简品服装,,98.14%
4.8,//shop125303241.taobao.com,服饰鞋包,4.77,41,125303241,thething企业店,569,4.82,//rate.taobao.com/user-rate-UvC8LOmv4vGNuOQTT.htm,Thething官方企业店,,98.70%
4.7,//shop124230070.taobao.com,服饰鞋包,4.63,627,124230070,zhang2014p,795,4.7,//rate.taobao.com/user-rate-UvCIGvFQ4vmcyOQTT.htm,时尚空间1990,,98.03%
4.78,//shop160033944.taobao.com,服饰鞋包,4.73,1063,160033944,潮潮名品衣橱,49,4.75,//rate.taobao.com/user-rate-UvCkWMF8SMCc0MgTT.htm,H 潮男家,,99.81%
4.67,//shop109697386.taobao.com,服饰鞋包,4.65,154,109697386,铁二二二,159,4.64,//rate.taobao.com/user-rate-UvFkyvmv0vFkSMNTT.htm,二十二小店,,95.73%
4.7,//shop117894999.taobao.com,母婴,4.71,3828,117894999,lc哆啦a梦,25,4.64,//rate.taobao.com/user-rate-UvCQuvC8YMmQyvQTT.htm,宝贝当家潮童馆,,98.25%
4.87,//shop102933527.taobao.com,母婴,4.82,522,102933527,陈小姐yan01,62,4.86,//rate.taobao.com/user-rate-UvFxGMGgYvmgWvWTT.htm,小郭郭的小小衣店,广东 广州,99.36%
4.94,//shop127587703.taobao.com,母婴,4.91,667,127587703,akkids,142,4.92,//rate.taobao.com/user-rate-UvCxWvFkuMmcSMgTT.htm,潮范小先生,,99.98%
4.8,//shop101801981.taobao.com,服饰鞋包,4.77,506,101801981,zhangqi1992aa,31,4.81,//rate.taobao.com/user-rate-UvFHYOmHGvmILMgTT.htm,小琪儿服饰店,,98.87%
4.93,//shop152725670.taobao.com,服饰鞋包,4.93,576,152725670,绅道之旅,13,4.93,//rate.taobao.com/user-rate-UvCgLvFHYMGI4vNTT.htm,绅道之旅品牌男装店,,99.38%
4.89,//shop101400559.taobao.com,服饰鞋包,4.87,1409,101400559,千日红7778,267,4.9,//rate.taobao.com/user-rate-UvFNSvFIWMmNGvNTT.htm,衣站时尚 千日红7778 牵日红 度美 打底衫 开衫 毛衣,,98.31%
4.89,//shop125592709.taobao.com,服饰鞋包,4.89,1166,125592709,雅莹奥特莱斯店,1527,4.92,//rate.taobao.com/user-rate-UvC8uMmIYvGxuMWTT.htm,雅莹奥特莱斯官方店,,99.52%
4.64,//shop116885445.taobao.com,服饰鞋包,4.57,1404,116885445,淑阁衣柜,56,4.64,//rate.taobao.com/user-rate-UvCQ0OFHWMCxLvQTT.htm,淑阁衣柜,,98.66%
4.82,//shop106552293.taobao.com,服饰鞋包,4.84,879,106552293,yue_style,70,4.61,//rate.taobao.com/user-rate-UvFgyOFgLvCNGMNTT.htm,一个PEE店,,98.84%
4.83,//shop36867669.taobao.com,服饰鞋包,4.78,1310,36867669,tt_621,323,4.81,//rate.taobao.com/user-rate-UMGN4MCg0MCcT.htm,Miss Ting日韩定制店,广东 广州,99.38%
4.9,//shop109102750.taobao.com,服饰鞋包,4.86,926,109102750,wrh6677,400,4.9,//rate.taobao.com/user-rate-UvFHbMCHuOFgS.htm,陆琪 Miss67,浙江 杭州,99.97%
4.91,//shop57976429.taobao.com,服饰鞋包,4.89,920,57976429,微乐杂货铺,136,4.91,//rate.taobao.com/user-rate-UMFcuvmkGvFxT.htm,AIWEILE爱微乐,浙江 杭州,98.12%
4.3,//shop234329314.taobao.com,服饰鞋包,4.15,119,234329314,梓木家居,164,4.19,//rate.taobao.com/user-rate-UvCkuMmHLvCIGMNTT.htm,大牌潮男888,,86.86%
4.85,//shop65116500.taobao.com,服饰鞋包,4.8,301,65116500,郑文通68,192,4.85,//rate.taobao.com/user-rate-UMCxGvmg4vCx0.htm,坏小子服饰,上海,99.26%
4.78,//shop112211336.taobao.com,服饰鞋包,4.73,301,112211336,tb80375555,192,4.76,//rate.taobao.com/user-rate-UvCNuMFx4vmkWOQTT.htm,卡宾精品折扣直销店,,97.30%
4.75,//shop118226982.taobao.com,服饰鞋包,4.71,176,118226982,大明湖畔容嬷嬷yes,81,4.71,//rate.taobao.com/user-rate-UvCQ4vFcGvmc0vgTT.htm,爵伦斯,广东 广州,99.73%
4.93,//shop155493328.taobao.com,服饰鞋包,4.93,69,155493328,新依族服饰,140,4.89,//rate.taobao.com/user-rate-UvCcGMCcSvCxLMNTT.htm,左岸CiCi,,99.43%
4.79,//shop151093798.taobao.com,服饰鞋包,4.64,69,151093798,qq1145793215,198,4.74,//rate.taobao.com/user-rate-UOFHSMFNWvmcS.htm,港仔文彩男,,96.35%
4.69,//shop109164248.taobao.com,服饰鞋包,4.66,298,109164248,abc乱舞cba,188,4.71,//rate.taobao.com/user-rate-UOmNWvCk4Mmcb.htm,ABC乱舞青少年服饰店,,97.36%
4.71,//shop373526657.taobao.com,服饰鞋包,4.7,30,373526657,泡妞神衣,118,4.68,//rate.taobao.com/user-rate-UvCk4Mmg4OmkSMNTT.htm,花花公子BOY,,96.57%
4.43,//shop107380352.taobao.com,服饰鞋包,4.34,87,107380352,倪敬存1314,123,4.44,//rate.taobao.com/user-rate-UvFg4MmIYMC8LONTT.htm,林弯弯爆款潮流,,89.25%
4.4,//shop127008367.taobao.com,服饰鞋包,4.28,430,127008367,fanru73,833,4.41,//rate.taobao.com/user-rate-UvFcbvmHyOmIGONTT.htm,ELLEL衣恋潮服批发,,92.41%
4.56,//shop102195302.taobao.com,服饰鞋包,4.59,27,102195302,林间小熙shop,494,4.81,//rate.taobao.com/user-rate-UvF84vmxbOFkLvWTT.htm,森馬真维斯唐獅優衣庫以純卡賓杰剋瓊斯美特斯邦威花花公子,,93.41%
4.46,//shop110498551.taobao.com,服饰鞋包,4.35,376,110498551,qq360689659,46,4.43,//rate.taobao.com/user-rate-UOmkSvmxLMCHb.htm,拾尚潮男工厂店,浙江 温州,94.78%
4.74,//shop100440191.taobao.com,服饰鞋包,4.65,60,100440191,黑面骑士98,70,4.75,//rate.taobao.com/user-rate-UOmvbvGx0vFvL.htm,AFS JEEP服饰,,94.98%
3.87,//shop113093054.taobao.com,服饰鞋包,3.64,288,113093054,cym961390874,126,4.02,//rate.taobao.com/user-rate-UvFcuOmIbvFvYvQTT.htm,四季疯狂潮流店,,88.56%
3.99,//shop116926558.taobao.com,服饰鞋包,3.87,296,116926558,涓人儿,56,4.05,//rate.taobao.com/user-rate-UvFkYvG8yvFIGOQTT.htm,涓女人潮服,,92.36%
4.84,//shop108610810.taobao.com,服饰鞋包,4.82,259,108610810,怀念张国荣66,248,4.84,//rate.taobao.com/user-rate-UvFkYMG80vmxyOQTT.htm,都市man,,99.19%
4.16,//shop151736146.taobao.com,服饰鞋包,3.94,133,151736146,涛飞儿66485451,114,4.17,//rate.taobao.com/user-rate-UvCg0vGQ0vFkGMQTT.htm,潮流总站线,,79.50%
4.22,//shop152000536.taobao.com,服饰鞋包,4.03,288,152000536,宝马pk奥迪,164,4.2,//rate.taobao.com/user-rate-UvCgbvCvuvCgGvNTT.htm,宝马PK奥迪,,80.97%
4.76,//shop126493819.taobao.com,服饰鞋包,4.7,78,126493819,孝心服饰a,216,4.74,//rate.taobao.com/user-rate-UvC8GMmx4vmcSMgTT.htm,孝心服饰男装店,,99.37%
4.74,//shop69022709.taobao.com,服饰鞋包,4.61,76,69022709,君旭服饰,113,4.63,//rate.taobao.com/user-rate-UMGxLvCNbMFxL.htm,君旭服饰,浙江 杭州,98.38%
5,//shop484290006.taobao.com,服饰鞋包,5,40,484290006,韦氏尚城,496,5,//rate.taobao.com/user-rate-UvGNYvCvyvCIuOQTT.htm,ALT阿恩蓝拓官方店,,100.00%
4.06,//shop297112199.taobao.com,服饰鞋包,3.84,40,297112199,许林雄093,367,3.91,//rate.taobao.com/user-rate-UvGNYvCcuvmNGvQTT.htm,韩流服饰Mimidress,,86.11%
4.89,//shop104481424.taobao.com,服饰鞋包,4.87,720,104481424,如果很牛,22,4.87,//rate.taobao.com/user-rate-UvFcWOmcWMGkYvWTT.htm,如果很牛体验店,,98.66%
4.89,//shop63563342.taobao.com,母婴,4.86,951,63563342,甘甜雨露725,45,4.89,//rate.taobao.com/user-rate-UMFHWvGxYOFgL.htm,齐跃童装店 自制定制,,99.24%
4.96,//shop128740886.taobao.com,服饰鞋包,4.96,116,128740886,skybirde1,252,4.97,//rate.taobao.com/user-rate-UvFcSMFIWOmI0vWTT.htm,fashion 全球购,,99.53%
4.74,//shop58703825.taobao.com,服饰鞋包,4.72,68,58703825,zhanyiyan0768,544,4.71,//rate.taobao.com/user-rate-UvCvbvCcbvmxu.htm,翰代维专享店,广东 潮州,98.25%
4.59,//shop150759409.taobao.com,服饰鞋包,4.52,794,150759409,郑郑东鹏,67,4.56,//rate.taobao.com/user-rate-UvCNbMFI4Omc0OQTT.htm,ESTP SHOP,,97.16%
4.93,//shop127237556.taobao.com,服饰鞋包,4.92,52,127237556,tb42381643,210,4.93,//rate.taobao.com/user-rate-UvCv0MGg0vmHbMgTT.htm,淘淘屋潮男店,广东 广州,99.77%
4.75,//shop124926995.taobao.com,服饰鞋包,4.67,2093,124926995,出手就要快,20,4.74,//rate.taobao.com/user-rate-UvC8LvGQYMmNGvWTT.htm,个性进取外贸,,96.61%
4.9,//shop60321778.taobao.com,服饰鞋包,4.88,1151,60321778,小妖1937,954,4.92,//rate.taobao.com/user-rate-UvGIbMG84vCcS.htm,咖啡1997四号店,浙江 杭州,99.31%
4.89,//shop109259332.taobao.com,服饰鞋包,4.86,261,109259332,wuguiyue8,272,4.88,//rate.taobao.com/user-rate-UvCNWvGgSMFQLMgTT.htm,品即,,98.98%
4.84,//shop106633861.taobao.com,母婴,4.78,718,106633861,徐垒321,170,4.84,//rate.taobao.com/user-rate-UvFcuOFvuMGc0vQTT.htm,金色童年女童潮店 独家定制,北京,98.38%
4.8,//shop35591483.taobao.com,服饰鞋包,4.81,228,35591483,lfaxsy,156,4.73,//rate.taobao.com/user-rate-UMGcGMmIbMFkT.htm,VANE1987,浙江 杭州,98.15%
4.44,//shop107353913.taobao.com,服饰鞋包,4.38,927,107353913,潮流林弯弯vs最低价,43,4.46,//rate.taobao.com/user-rate-UvFgyOFNSMFgyMgTT.htm,王者潮牌,,92.02%
4.66,//shop105318994.taobao.com,服饰鞋包,4.66,117,105318994,完美之黑夜,144,4.7,//rate.taobao.com/user-rate-UMmNyOmkGvGxu.htm,爱上我的小小代购,江苏 南京,98.22%
4.94,//shop33325722.taobao.com,母婴,4.93,381,33325722,草莓阳光,201,4.93,//rate.taobao.com/user-rate-UvCISMmNbMmgT.htm,季念品的靓衣铺,上海,99.88%
4.87,//shop107211354.taobao.com,服饰鞋包,4.83,1307,107211354,程珍析,128,4.84,//rate.taobao.com/user-rate-UvFc0MGvLvFxuvNTT.htm,畔喜制衣Pan studio,,99.68%
4.81,//shop35020098.taobao.com,服饰鞋包,4.74,871,35020098,xiaofangmu,7709,4.79,//rate.taobao.com/user-rate-UMG8SOmgbOmxT.htm,小芳木,海外,98.42%
4.56,//shop114443016.taobao.com,服饰鞋包,4.44,1951,114443016,毛菇小象服饰正品商城,24,4.54,//rate.taobao.com/user-rate-UvCIuOF8WMm8WONTT.htm,系列冬季短款中长款针织衫上衣,,97.91%
4.8,//shop64867171.taobao.com,服饰鞋包,4.76,923,64867171,吉祥pan,37,4.79,//rate.taobao.com/user-rate-UvCQWvGQGMmky.htm,OppA,上海,98.60%
4.71,//shop69163495.taobao.com,服饰鞋包,4.61,297,69163495,tb7134911_2011,174,4.71,//rate.taobao.com/user-rate-UMG8LMFNSMGNW.htm,潮男专属馆,,98.27%
4.8,//shop152179733.taobao.com,母婴,4.78,681,152179733,520曹艳红,38,4.79,//rate.taobao.com/user-rate-UOmkGOm8bMGcS.htm,安妮尼可Aini Nico企业店,,98.70%
4.79,//shop57515784.taobao.com,服饰鞋包,4.73,78,57515784,zhujia1487,43,4.75,//rate.taobao.com/user-rate-UMGHbMFkWvFIT.htm,壹万小店,浙江 杭州,97.57%
4.95,//shop101176410.taobao.com,母婴,4.93,221,101176410,liudantbao,142,4.95,//rate.taobao.com/user-rate-UOFHYOmQbOFcG.htm,安儿童话,,99.87%
4.65,//shop73249372.taobao.com,服饰鞋包,4.55,977,73249372,睛格格驾到,209,4.66,//rate.taobao.com/user-rate-UvFNyMmv0vCguvgTT.htm,焦点装会场,广东 广州,98.90%
4.9,//shop68909583.taobao.com,母婴,4.87,2997,68909583,九色社区,65,4.9,//rate.taobao.com/user-rate-UMG84OFgWvmxb.htm,9号大贸厂,,99.41%
4.69,//shop205203885.taobao.com,服饰鞋包,4.65,407,205203885,潮尼玛潮牌店,177,4.67,//rate.taobao.com/user-rate-UvCkbvCcSvFg0vgTT.htm,潮尼玛の潮品,,99.40%
4.88,//shop518274578.taobao.com,服饰鞋包,4.85,1911,518274578,糖鸭鸭设计师,15,4.86,//rate.taobao.com/user-rate-UvCkuMGkyvmvbMNTT.htm,糖鸭鸭设计师,,99.96%
4.8,//shop65507519.taobao.com,母婴,4.75,1235,65507519,huali900810,134,4.8,//rate.taobao.com/user-rate-UMmkWMm8WvmQS.htm,初伴,,98.98%
4.8,//shop121354826.taobao.com,服饰鞋包,4.74,774,121354826,沃凯依衫型领世家服饰,18,4.77,//rate.taobao.com/user-rate-UvC8YOmv0OmIyvgTT.htm,公爵世家服饰,,97.84%
4.65,//shop107372131.taobao.com,服饰鞋包,4.58,503,107372131,凯尔莱斯,61,4.64,//rate.taobao.com/user-rate-UvFguvCQyOFv0MgTT.htm,潮品馆top,广东 广州,95.37%
4.72,//shop70873024.taobao.com,服饰鞋包,4.67,1459,70873024,爱lundan,16,4.7,//rate.taobao.com/user-rate-UMCH4OFN4OmkY.htm,石3街,,94.18%
4.88,//shop72557951.taobao.com,服饰鞋包,4.83,910,72557951,vintagechi,164,4.87,//rate.taobao.com/user-rate-UOFH0OmgbMCN0.htm,JIEMOCHI STUDIO芥末酱小姐搭配衣橱  streetluxury女装部,,99.46%
4.82,//shop70006418.taobao.com,服饰鞋包,4.76,1465,70006418,milanmand,68,4.81,//rate.taobao.com/user-rate-UOmNuvCNGvFkY.htm,miss q,,98.79%
4.87,//shop67117042.taobao.com,服饰鞋包,4.83,1551,67117042,徐苗605749018,29,4.88,//rate.taobao.com/user-rate-UvGkyMCN0MF8Y.htm,一件柠檬,北京,99.52%
