服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.82,//shop135571819.taobao.com,服饰鞋包,4.77,1613,135571819,zara_show,41,4.82,//rate.taobao.com/user-rate-UvCxLvmc0OmNLMWTT.htm,布拉梵季官方企业店,广东 东莞,99.67%
4.83,//shop102726738.taobao.com,服饰鞋包,4.81,3619,102726738,广州中老年服饰,19,4.83,//rate.taobao.com/user-rate-UvFxyvGx4vmgLMNTT.htm,广州淑女服饰,,99.20%
4.81,//shop115481658.taobao.com,母婴,4.79,414,115481658,kim10968,13,4.79,//rate.taobao.com/user-rate-UOmNYOmIbMGN4.htm,布兰宝宝潮流童装,广东 阳江,98.63%
4.65,//shop106583711.taobao.com,服饰鞋包,4.57,1471,106583711,开业大吉2970099765,28,4.61,//rate.taobao.com/user-rate-UvFgGMFQYvFI0OQTT.htm,潮流时尚平价店,,96.60%
4.27,//shop152072590.taobao.com,服饰鞋包,4.05,755,152072590,喵呜青春服饰,224,4.27,//rate.taobao.com/user-rate-UvCgbvGQ0vF8bvNTT.htm,青春e族流行色,,92.00%
4.04,//shop60255561.taobao.com,服饰鞋包,3.86,1463,60255561,诚信宝贝169,1965,4.08,//rate.taobao.com/user-rate-UvG8SOm8YMGkb.htm,品质型男店,,93.34%
4.78,//shop122666751.taobao.com,服饰鞋包,4.75,1117,122666751,距离美lolo,131,4.75,//rate.taobao.com/user-rate-UvCQ0MCxGvm8WvWTT.htm,潮牌原创港风,,98.61%
4.65,//shop112533336.taobao.com,服饰鞋包,4.56,2762,112533336,tb71280452,26,4.6,//rate.taobao.com/user-rate-UvFgWMGHGMmxYOQTT.htm,花花公子品牌店1,,99.17%
4.71,//shop155614480.taobao.com,服饰鞋包,4.69,829,155614480,婷婷18637626702,42,4.69,//rate.taobao.com/user-rate-UvC8bMGk0OmISMQTT.htm,Ruosen 原创潮牌,,94.98%
3.81,//shop162669223.taobao.com,服饰鞋包,3.6,1610,162669223,杭州观澳服饰有限公司,464,3.87,//rate.taobao.com/user-rate-UvCkyvmH4vGgWMQTT.htm,杭州观澳服饰,,78.61%
4.91,//shop73348071.taobao.com,服饰鞋包,4.89,980,73348071,tb810879_66,338,4.91,//rate.taobao.com/user-rate-UMGcSMmQGvmQG.htm,石门 外贸店,,99.17%
4.8,//shop101938674.taobao.com,服饰鞋包,4.77,1906,101938674,仨国演衣,43,4.79,//rate.taobao.com/user-rate-UOFH4vFxYvGQ4.htm,悠若服饰,,99.41%
4.73,//shop71174170.taobao.com,服饰鞋包,4.69,3683,71174170,chenfabiao33,19,4.71,//rate.taobao.com/user-rate-UOm8LvmIuvC8G.htm,星期八八星期八,江苏 苏州,97.16%
4.5,//shop130647112.taobao.com,服饰鞋包,4.39,3670,130647112,北苑原创设计,15,4.46,//rate.taobao.com/user-rate-UvCxbvFH0MmcYvWTT.htm,北苑原创官方店,,94.77%
4.64,//shop108822793.taobao.com,服饰鞋包,4.62,6193,108822793,maoleilei987,48,4.58,//rate.taobao.com/user-rate-UvFkYvmcSOFxbOQTT.htm,潮流前线衣橱店,,98.25%
4.82,//shop105212017.taobao.com,服饰鞋包,4.8,1206,105212017,清雨凤轩,12,4.8,//rate.taobao.com/user-rate-UvFcYOmIGMCQyvWTT.htm,小雨轩的小店,,97.34%
4.78,//shop65171568.taobao.com,服饰鞋包,4.73,1143,65171568,倩小飞,50,4.77,//rate.taobao.com/user-rate-UMCcbMGv0vmQb.htm,飞星鞋业,,97.81%
4.53,//shop121937400.taobao.com,服饰鞋包,4.43,882,121937400,心随风动0925,14,4.54,//rate.taobao.com/user-rate-UvCQ4vGH0vFQSMQTT.htm,丽人皇妹,,94.55%
4.76,//shop70281732.taobao.com,服饰鞋包,4.75,1067,70281732,yinyeguo2012,362,4.79,//rate.taobao.com/user-rate-UOmIYvFv0vCcb.htm,时尚屋女装批发零售,广东 深圳,98.07%
4.85,//shop115142303.taobao.com,服饰鞋包,4.83,1066,115142303,衣衫小屋2013,106,4.84,//rate.taobao.com/user-rate-UvF8uMmQLOm8GvNTT.htm,黑加白纯棉打底,福建 厦门,99.02%
4.69,//shop72076159.taobao.com,服饰鞋包,4.67,1066,72076159,江南米莉,97,4.66,//rate.taobao.com/user-rate-UOmgSMGx4vG8Y.htm,Millie个性欧美女装,,98.44%
4.77,//shop102169850.taobao.com,母婴,4.76,3631,102169850,a745882735,42,4.78,//rate.taobao.com/user-rate-UOFH0MCcWvmv4.htm,多比熊童装,北京,98.29%
4.8,//shop66712025.taobao.com,母婴,4.77,1340,66712025,看中ni就买,62,4.79,//rate.taobao.com/user-rate-UMFN0MGQ0vGx4.htm,振振家童装店铺,,99.38%
4.76,//shop106026119.taobao.com,服饰鞋包,4.7,1824,106026119,青春蓝梅,140,4.73,//rate.taobao.com/user-rate-UvFx0MCH0vmxLvWTT.htm,青春蓝梅,,97.93%
4.62,//shop108745009.taobao.com,服饰鞋包,4.55,1593,108745009,小小_蕃茄家,152,4.64,//rate.taobao.com/user-rate-UvFk4MGIGOmcbvNTT.htm,沐偶人女装批发,,98.79%
4.78,//shop109922457.taobao.com,服饰鞋包,4.71,1324,109922457,橘子皮jy,55,4.79,//rate.taobao.com/user-rate-UvFHGMFNyvCcLOQTT.htm,小狮子女装,广东 广州,97.78%
4.88,//shop113148550.taobao.com,服饰鞋包,4.83,1370,113148550,品牌女装折扣坊,134,4.86,//rate.taobao.com/user-rate-UvCIyvGNLvFN4OQTT.htm,品牌女装折扣坊88,,98.78%
4.76,//shop57234454.taobao.com,服饰鞋包,4.69,1790,57234454,单纯情,203,4.76,//rate.taobao.com/user-rate-UvFx0Mmx0OFxS.htm,甲壳虫BEETLE日韩实拍潮流女装,浙江 杭州,98.19%
4.8,//shop72007834.taobao.com,服饰鞋包,4.75,1361,72007834,tb8624377,197,4.81,//rate.taobao.com/user-rate-UMGNLMm8yvGx4.htm,吉祥老妈,,97.67%
4.77,//shop145202020.taobao.com,服饰鞋包,4.74,2670,145202020,三颗石头111,35,4.77,//rate.taobao.com/user-rate-UMFHGvGxbOFgLMNTT.htm,韩范女子风,湖北 仙桃,99.57%
4.84,//shop112267188.taobao.com,服饰鞋包,4.78,1321,112267188,果果的盛世,42,4.82,//rate.taobao.com/user-rate-UvCNbMmg4vCvbONTT.htm,AHW 皓雯家,,98.06%
4.88,//shop112455368.taobao.com,服饰鞋包,4.86,2035,112455368,zrtr品牌折扣店,57,4.87,//rate.taobao.com/user-rate-UvCH4vmgbMmNGONTT.htm,欧洲衣舍,,98.95%
4.56,//shop165987699.taobao.com,服饰鞋包,4.47,1317,165987699,sunny_dru,75,4.55,//rate.taobao.com/user-rate-UvCkGMGHbMmHSvWTT.htm,zendru 名品自制,,97.69%
4.82,//shop57268924.taobao.com,服饰鞋包,4.76,2021,57268924,名成8888,91,4.81,//rate.taobao.com/user-rate-UvFkbvmIbvFgW.htm,时尚精品女人坊,浙江 杭州,98.85%
4.85,//shop108901732.taobao.com,服饰鞋包,4.8,1534,108901732,天空碧蓝好美,71,4.84,//rate.taobao.com/user-rate-UvFgyvmkGOFQLvgTT.htm,魅力久久新娘礼服店,,99.15%
4.73,//shop62452974.taobao.com,服饰鞋包,4.68,1644,62452974,lidajon期舰店,59,4.71,//rate.taobao.com/user-rate-UMmcbMFxbvmcL.htm,利达企业店,北京,99.23%
4.64,//shop128204142.taobao.com,服饰鞋包,4.56,3197,128204142,lvsexingqiu88,13,4.6,//rate.taobao.com/user-rate-UvCxYvGgbvC8SOQTT.htm,LVSEXINGQIU,,94.65%
4.87,//shop116002452.taobao.com,服饰鞋包,4.82,1429,116002452,解放路1号店,78,4.85,//rate.taobao.com/user-rate-UvCvuMFkWvFc4MgTT.htm,解放路1号店,,99.73%
4.63,//shop116839731.taobao.com,服饰鞋包,4.6,4717,116839731,将之子服饰,30,4.58,//rate.taobao.com/user-rate-UvCQ0MGNWMmg4MNTT.htm,将之子服饰,,96.92%
4.8,//shop124916699.taobao.com,服饰鞋包,4.74,1397,124916699,紫希168,86,4.79,//rate.taobao.com/user-rate-UvC8LvCc4vFILONTT.htm,月呀服装,,98.77%
4.65,//shop101462871.taobao.com,服饰鞋包,4.63,1296,101462871,昶通数码,12,4.62,//rate.taobao.com/user-rate-UvFNSOmcLvC8YMgTT.htm,潮品鞋服汇,河南 洛阳,97.91%
4.67,//shop71415192.taobao.com,服饰鞋包,4.66,1359,71415192,我爱8023714,16,4.63,//rate.taobao.com/user-rate-UOm8SvmkSOmcu.htm,鸿福商贸热卖冬装,北京,97.34%
4.83,//shop67363984.taobao.com,服饰鞋包,4.8,910,67363984,tb7757369,16,4.81,//rate.taobao.com/user-rate-UMGNYMGvLOFNu.htm,0度潮品,,99.21%
4.82,//shop129897038.taobao.com,服饰鞋包,4.77,697,129897038,玖度服装,15,4.81,//rate.taobao.com/user-rate-UvCxGOFxuMmQbMWTT.htm,锐界玖度服装直销店,,99.53%
4.66,//shop121603545.taobao.com,服饰鞋包,4.68,782,121603545,海澜1家,85,4.59,//rate.taobao.com/user-rate-UvC8yvFvSvCcuvgTT.htm,海澜海外贸易,,96.60%
4.78,//shop106171130.taobao.com,服饰鞋包,4.78,1014,106171130,a13962383995,25,4.77,//rate.taobao.com/user-rate-UOFI0OmxGMFxu.htm,裤酷之范 潮流精品,江苏 苏州,96.65%
4.71,//shop129549461.taobao.com,服饰鞋包,4.64,1008,129549461,法国波士城,60,4.66,//rate.taobao.com/user-rate-UvCxGMCHGMmxyvNTT.htm,波士城集团企业店铺,,99.39%
4.76,//shop115788984.taobao.com,服饰鞋包,4.7,771,115788984,chen往事如茶,21,4.75,//rate.taobao.com/user-rate-UvCIGMGHbvCH4MWTT.htm,潮男衣身,福建 泉州,98.16%
4.79,//shop108996677.taobao.com,服饰鞋包,4.73,1147,108996677,卡兴服饰,45,4.78,//rate.taobao.com/user-rate-UvFkSOm8YMC84MgTT.htm,卡兴时尚服饰,,98.90%
4.69,//shop121532640.taobao.com,服饰鞋包,4.61,1701,121532640,sun1746436559,14,4.7,//rate.taobao.com/user-rate-UOmcyvCkuMFvS.htm,潮品时尚先生TM,浙江 杭州,98.02%
4.9,//shop69173451.taobao.com,服饰鞋包,4.87,1217,69173451,源点创意,52,4.89,//rate.taobao.com/user-rate-UMGHyMmISvCQ0.htm,源点生活,,98.77%
4.65,//shop289205975.taobao.com,服饰鞋包,4.58,939,289205975,杨康鞋服,27,4.62,//rate.taobao.com/user-rate-UvCkuvCvWvCQWvQTT.htm,1shoes 学生潮鞋店,,94.50%
4.84,//shop63547090.taobao.com,服饰鞋包,4.82,934,63547090,陈红辉15306,154,4.83,//rate.taobao.com/user-rate-UMmNWOFNYMCx4.htm,蓝萍真皮鞋业,江苏 苏州,97.98%
4.84,//shop36564552.taobao.com,服饰鞋包,4.83,2404,36564552,juxiang购物中心,86,4.8,//rate.taobao.com/user-rate-UvFvLvFN4vGk4.htm,香香雪地靴 工厂直销店,四川 成都,97.90%
4.83,//shop126385059.taobao.com,服饰鞋包,4.81,1046,126385059,wangyangli18758909200,69,4.82,//rate.taobao.com/user-rate-UvFguMCQWvmgyMgTT.htm,梦回时尚民族风绣花鞋,浙江 金华,98.95%
4.79,//shop108389788.taobao.com,服饰鞋包,4.75,2059,108389788,永辉大少,76,4.79,//rate.taobao.com/user-rate-UvFguMGvWMmgYOQTT.htm,缤立狼服饰,福建 泉州,98.73%
4.76,//shop104222344.taobao.com,服饰鞋包,4.71,2025,104222344,传世男人,56,4.77,//rate.taobao.com/user-rate-UvFxSvG80MGkGONTT.htm,传世男人,,97.76%
4.85,//shop125766148.taobao.com,服饰鞋包,4.8,1034,125766148,macfranky,103,4.83,//rate.taobao.com/user-rate-UvFgLvGg0vGkGONTT.htm,BT秀,,99.58%
4.86,//shop113618760.taobao.com,服饰鞋包,4.8,903,113618760,guai417305,43,4.82,//rate.taobao.com/user-rate-UvFgyMFIbOmN0MgTT.htm,Is cat,,99.28%
4.78,//shop130582419.taobao.com,服饰鞋包,4.74,1026,130582419,尚成衣品,37,4.74,//rate.taobao.com/user-rate-UvCQLMG84MmgLvgTT.htm,启杋潮品,江苏 苏州,97.80%
4.77,//shop112614585.taobao.com,服饰鞋包,4.74,1069,112614585,春暖花开贸易服饰,87,4.78,//rate.taobao.com/user-rate-UvCH4vm8WMFvYvQTT.htm,拉拉针织女装店,,99.46%
4.39,//shop66462641.taobao.com,服饰鞋包,4.29,1223,66462641,瑞丽依坊90kk,105,4.38,//rate.taobao.com/user-rate-UMCkSvC80vmgb.htm,瑞丽依坊,,86.42%
4.88,//shop64987530.taobao.com,服饰鞋包,4.85,2400,64987530,zhang320100,51,4.88,//rate.taobao.com/user-rate-UMCNWvmvuvFQT.htm,美衣汇大码女装,,97.10%
4.55,//shop266785738.taobao.com,服饰鞋包,4.47,928,266785738,nanjipiaomiao,11,4.52,//rate.taobao.com/user-rate-UvCkuvFIyOmcSvNTT.htm,南极缥缈喜疯子,,89.67%
4.84,//shop120844732.taobao.com,服饰鞋包,4.79,945,120844732,kt潮汇,296,4.83,//rate.taobao.com/user-rate-UvC8YMFg0MF8WMgTT.htm,YOU时尚潮牌店,,98.08%
4.8,//shop115566022.taobao.com,服饰鞋包,4.77,1401,115566022,客户一直是上帝,94,4.77,//rate.taobao.com/user-rate-UvCIbMFvYMGx4OQTT.htm,客户一直是上帝,,99.91%
4.76,//shop117136197.taobao.com,服饰鞋包,4.73,5858,117136197,德玛商店,14,4.76,//rate.taobao.com/user-rate-UvCQbOm8YOmgbOQTT.htm,佬佛爷先生,,99.58%
4.77,//shop148402511.taobao.com,服饰鞋包,4.73,902,148402511,济南梦享家商贸有限公司,246,4.75,//rate.taobao.com/user-rate-UvCcuvGI0vG8LOQTT.htm,H小T大作H,,97.65%
4.6,//shop104544190.taobao.com,服饰鞋包,4.58,867,104544190,迷尚风彩鞋屋,335,4.63,//rate.taobao.com/user-rate-UvFxSOFxuMmQ4ONTT.htm,欧若拉鞋馆,,98.01%
4.85,//shop65213084.taobao.com,服饰鞋包,4.83,2199,65213084,东北雪山特产,19,4.82,//rate.taobao.com/user-rate-UMCcLMFQ0vG80.htm,千百合鞋行,黑龙江 哈尔滨,98.18%
4.59,//shop141645607.taobao.com,母婴,4.53,7431,141645607,超强记忆zql,12,4.59,//rate.taobao.com/user-rate-UvCcWOmg4MFcbvWTT.htm,小博士童装馆,,95.59%
4.82,//shop57707983.taobao.com,服饰鞋包,4.77,1389,57707983,潮流志2009,173,4.77,//rate.taobao.com/user-rate-UvCN0MFHLMmcY.htm,韩东衣舍精品女装总店,,98.45%
4.77,//shop58703249.taobao.com,服饰鞋包,4.65,2072,58703249,黑白记忆0803,183,4.75,//rate.taobao.com/user-rate-UvC84MFx0vC8b.htm,BG studio 小黑家,广东 广州,97.82%
4.89,//shop33748276.taobao.com,母婴,4.88,253,33748276,幸运1000,52,4.87,//rate.taobao.com/user-rate-UMmHuMFIyvmQT.htm,天天童装儿童羽绒服,北京,99.15%
4.79,//shop144201229.taobao.com,服饰鞋包,4.73,850,144201229,独特精品企业店,24,4.75,//rate.taobao.com/user-rate-UvCcbvCgYMGcyvgTT.htm,独特精品企业店,,99.63%
4.6,//shop112638682.taobao.com,服饰鞋包,4.54,843,112638682,t13547806637,8,4.56,//rate.taobao.com/user-rate-UvCIWvCHLMGx0MNTT.htm,你们的衣衣,,97.51%
4.8,//shop143701330.taobao.com,服饰鞋包,4.77,1609,143701330,帅奇衣族,24,4.78,//rate.taobao.com/user-rate-UvCcbvmk0MFk0vNTT.htm,帅奇衣族,,98.21%
4.82,//shop118187151.taobao.com,服饰鞋包,4.8,943,118187151,wnyalin,37,4.82,//rate.taobao.com/user-rate-UvCv4vGH0OmvuMNTT.htm,SEREKll品牌店,,98.69%
4.82,//shop130848715.taobao.com,服饰鞋包,4.74,1973,130848715,纤多美,47,4.8,//rate.taobao.com/user-rate-UvCxbvCx4MmxLvQTT.htm,纤纤家 韩国女装,,98.43%
4.88,//shop63703878.taobao.com,服饰鞋包,4.86,1722,63703878,莎莎爱t,417,4.88,//rate.taobao.com/user-rate-UMCvbvmQ4MCHG.htm,殷桃小姐Miss Cherry,浙江 杭州,99.48%
4.62,//shop155743093.taobao.com,服饰鞋包,4.59,1396,155743093,13017588623li,52,4.59,//rate.taobao.com/user-rate-UvCHGOF8GvFNLMWTT.htm,AWY 型男潮尚格,,99.75%
4.39,//shop165722719.taobao.com,服饰鞋包,4.27,1314,165722719,态度的魅力,570,4.46,//rate.taobao.com/user-rate-UMGx4vmHSvm8y.htm,初见潮流时尚女装,上海,94.31%
4.72,//shop108089578.taobao.com,服饰鞋包,4.68,716,108089578,天天来商铺11,40,4.7,//rate.taobao.com/user-rate-UvFkYMFxyMmHbMWTT.htm,天天来服饰店,浙江 台州,98.14%
4.79,//shop109218574.taobao.com,服饰鞋包,4.77,1748,109218574,linhaibin4468,184,4.79,//rate.taobao.com/user-rate-UvGgLOFNbvCv4.htm,韩国 设计廊,,97.99%
4.69,//shop155715829.taobao.com,服饰鞋包,4.66,811,155715829,闲趣岛时尚男装,23,4.64,//rate.taobao.com/user-rate-UvCguvFHyvmvbMQTT.htm,闲趣岛独家定制,,99.23%
4.79,//shop59887561.taobao.com,服饰鞋包,4.75,1334,59887561,美丽偏方,242,4.8,//rate.taobao.com/user-rate-UvC8SvCQbOFIy.htm,美丽偏方遇见最美的你,山东 青岛,98.37%
4.75,//shop127288441.taobao.com,服饰鞋包,4.71,1204,127288441,嘉硕服饰商城,16,4.72,//rate.taobao.com/user-rate-UvC8SMmkYvCg4vWTT.htm,嘉硕服饰商城,,99.03%
4.73,//shop117102292.taobao.com,服饰鞋包,4.64,2621,117102292,二次元服饰,6,4.73,//rate.taobao.com/user-rate-UvCQbOmQSOFvYvWTT.htm,二次元服饰,,97.03%
4.85,//shop70288985.taobao.com,服饰鞋包,4.83,1330,70288985,zjyylh2011,409,4.84,//rate.taobao.com/user-rate-UMCgbvGIuvmQY.htm,盛唐华夏民族风,,99.57%
4.22,//shop108715490.taobao.com,服饰鞋包,4.08,1700,108715490,掀起韩风,123,4.26,//rate.taobao.com/user-rate-UvFkyMmc4vCI4vWTT.htm,厂家直销批发三店,广东 广州,90.59%
4.59,//shop70461639.taobao.com,服饰鞋包,4.49,1294,70461639,navabay,495,4.6,//rate.taobao.com/user-rate-UMGNWvCxyMm84.htm,特价欢乐Go,,98.64%
4.73,//shop106038086.taobao.com,服饰鞋包,4.7,3322,106038086,tb31934766,54,4.74,//rate.taobao.com/user-rate-UvFcbMCgGvmg0vNTT.htm,小小工作室110,,96.58%
4.81,//shop59798142.taobao.com,服饰鞋包,4.77,1478,59798142,ttlxh0605,212,4.83,//rate.taobao.com/user-rate-UMFN4MCHSvGHT.htm,美美文艺范,浙江 杭州,98.37%
4.85,//shop108360737.taobao.com,服饰鞋包,4.83,1477,108360737,xuaikang17500,32,4.81,//rate.taobao.com/user-rate-UvFgGMmkWOFI0vQTT.htm,原创韩舍,浙江 杭州,98.83%
4.87,//shop35156980.taobao.com,服饰鞋包,4.89,1290,35156980,flych08,1196,4.85,//rate.taobao.com/user-rate-UMCg0OFN4vFxT.htm,陈辉代购,江苏 常州,99.07%
4.66,//shop126397651.taobao.com,服饰鞋包,4.55,793,126397651,神马都是浮云yya,26,4.63,//rate.taobao.com/user-rate-UvCNyvC84vGIyMQTT.htm,优购时尚达人,,99.47%
4.58,//shop68413772.taobao.com,服饰鞋包,4.53,1971,68413772,zhangmin_12011,30,4.56,//rate.taobao.com/user-rate-UMGQbOFkuvFgu.htm,快手潮男馆,,98.12%
4.73,//shop155169221.taobao.com,服饰鞋包,4.7,1725,155169221,ws阿涛诗雨,19,4.72,//rate.taobao.com/user-rate-UvCgyvCgSMCgLONTT.htm,志俊时尚潮男淘衣坊,,97.79%
4.81,//shop116838705.taobao.com,服饰鞋包,4.78,775,116838705,接单多多,31,4.8,//rate.taobao.com/user-rate-UvCQ0vFvWOmgyMNTT.htm,接单多多平价店,,98.50%
4.81,//shop119487661.taobao.com,服饰鞋包,4.76,883,119487661,他是我心里的唯一,22,4.81,//rate.taobao.com/user-rate-UvCQSMFHYvCNuOQTT.htm,型男潮搭服装店,,99.31%
4.69,//shop130303857.taobao.com,服饰鞋包,4.65,1504,130303857,京品铺子,20,4.64,//rate.taobao.com/user-rate-UvC8bvFN4MCxuvQTT.htm,京品铺子,,99.14%
4.8,//shop63407364.taobao.com,母婴,4.78,3337,63407364,嘉辰宝宝宝,93,4.79,//rate.taobao.com/user-rate-UMFc0MGxYvFHG.htm,安尼咔咔童装,,98.52%
4.35,//shop105743128.taobao.com,服饰鞋包,4.33,2068,105743128,靓丽女式鞋,63,4.38,//rate.taobao.com/user-rate-UvFcuMFcLMGvuOQTT.htm,靓丽女式鞋,,94.82%
4.65,//shop136887745.taobao.com,服饰鞋包,4.58,2323,136887745,琪琪20120926,140,4.63,//rate.taobao.com/user-rate-UvCxuMmxLMGcuONTT.htm,琪琪忝猫商城,,99.37%
4.77,//shop544786829.taobao.com,服饰鞋包,4.76,1816,544786829,姿婷恋2016,53,4.73,//rate.taobao.com/user-rate-UvCkLvGvLvmvSvNTT.htm,韩小姐鞋屋,,99.91%
4.83,//shop70633026.taobao.com,服饰鞋包,4.8,776,70633026,贵以诚信待人,19,4.83,//rate.taobao.com/user-rate-UOmIbMGQSvmN4.htm,豪登尼品牌专管店,北京,96.82%
