服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.37,//shop282790636.taobao.com,服饰鞋包,4.24,937,282790636,小丢丢20477858,39,4.37,//rate.taobao.com/user-rate-UvCQbMCcbvFgGMgTT.htm,u[2456751836],,87.36%
4.71,//shop125229380.taobao.com,服饰鞋包,4.66,207,125229380,tb652785_22,55,4.67,//rate.taobao.com/user-rate-UvFNuvCcuMmH4vQTT.htm,精品女装折扣店009,,95.89%
4.83,//shop72685523.taobao.com,母婴,4.78,121,72685523,machendiqwe,53,4.82,//rate.taobao.com/user-rate-UOFHyvCxyOm8Y.htm,巴尔迪摩童装,浙江 杭州,98.42%
4.89,//shop111177681.taobao.com,服饰鞋包,4.84,207,111177681,海的距离01,62,4.86,//rate.taobao.com/user-rate-UvCHWvCcbMmk4vWTT.htm,海的距离01,,98.98%
4.7,//shop106465093.taobao.com,服饰鞋包,4.65,1604,106465093,木萱服饰,32,4.7,//rate.taobao.com/user-rate-UvFc0OmILvmkWMNTT.htm,木萱服饰,,95.62%
4.82,//shop125992211.taobao.com,母婴,4.79,94,125992211,龙欧服装贸易,197,4.82,//rate.taobao.com/user-rate-UvC8uOFHuMCkuMWTT.htm,五角星童装,,97.99%
4.87,//shop127654226.taobao.com,服饰鞋包,4.84,271,127654226,晓萌萌20090707,26,4.87,//rate.taobao.com/user-rate-UMCc4MFNbOmNy.htm,凝装,浙江 杭州,99.24%
4.83,//shop73245880.taobao.com,母婴,4.82,134,73245880,云淡风轻851,96,4.84,//rate.taobao.com/user-rate-UvFQ0MFc4MmHu.htm,妞妞爱淘气-优选童装 童鞋批发向孩想玩，小达人，牛牛爱小铺学习,,99.56%
4.86,//shop73322760.taobao.com,服饰鞋包,4.81,696,73322760,mekunkun,58,4.87,//rate.taobao.com/user-rate-UOFxLMCg0OFvT.htm,歌登名品  低价高品质 自营工厂直销 让您享受大牌的品质,,97.11%
4.68,//shop73289762.taobao.com,母婴,4.64,220,73289762,念涛服饰9,310,4.69,//rate.taobao.com/user-rate-UvFNYOF8WvCxbMgTT.htm,念涛服饰 品牌童装,浙江 湖州,97.49%
4.86,//shop71761006.taobao.com,服饰鞋包,4.81,606,71761006,永鸿服饰00,63,4.86,//rate.taobao.com/user-rate-UMG8YvFNLvm8W.htm,俏儿秀秀,,98.52%
4.8,//shop110199827.taobao.com,母婴,4.78,249,110199827,刻骨的其,81,4.79,//rate.taobao.com/user-rate-UMFI4OFNWvCHW.htm,Sweet Baby童装,,98.92%
4.8,//shop137859108.taobao.com,服饰鞋包,4.79,180,137859108,肚子里有条龙,205,4.8,//rate.taobao.com/user-rate-UvCx4OmISMGH4vWTT.htm,惠心转衣,,99.43%
4.83,//shop102987120.taobao.com,服饰鞋包,4.79,352,102987120,黑八0203,90,4.82,//rate.taobao.com/user-rate-UOFNGvmQWvCQ0.htm,M S 时尚坊,,99.44%
4.83,//shop110604377.taobao.com,母婴,4.84,92,110604377,丽婴乐2014,158,4.81,//rate.taobao.com/user-rate-UvCN4vFgLvCQ4vWTT.htm,丽婴乐童装,,98.98%
4.88,//shop58602475.taobao.com,服饰鞋包,4.83,179,58602475,hanqi1688,133,4.88,//rate.taobao.com/user-rate-UvFkWvG8SvG8L.htm,柒后  ReineSept 高端女装,广东 深圳,99.01%
4.8,//shop72698057.taobao.com,母婴,4.76,151,72698057,hfu2011,991,4.84,//rate.taobao.com/user-rate-UMGHuMFNYMFIu.htm,依依童装精品店,,98.21%
4.63,//shop118984400.taobao.com,服饰鞋包,4.56,526,118984400,欧韩美衣都,40,4.65,//rate.taobao.com/user-rate-UvCQGOFQbOF8uOQTT.htm,美美女装批发店88,,95.02%
4.84,//shop163016261.taobao.com,母婴,4.8,151,163016261,宝贝love小铺,85,4.79,//rate.taobao.com/user-rate-UvCkyvmQbvmcYvNTT.htm,宝贝爱小铺 品质潮童装,,99.68%
4.74,//shop148953587.taobao.com,服饰鞋包,4.64,204,148953587,hsb_赖赖小猪,29,4.73,//rate.taobao.com/user-rate-UvFxbvmk4MGvbMgTT.htm,懒懒小猪恩恩,,94.04%
4.72,//shop159781531.taobao.com,母婴,4.67,104,159781531,小当先童装馆,195,4.69,//rate.taobao.com/user-rate-UvCkWvCxGOFxYMWTT.htm,酷宝萌娃精品童装工厂店,,92.87%
4.91,//shop110725441.taobao.com,母婴,4.9,81,110725441,毛家小杰,341,4.9,//rate.taobao.com/user-rate-UvCNuOmcyvCkGMWTT.htm,都市贝贝时尚童装,浙江 金华,98.86%
4.9,//shop109017449.taobao.com,服饰鞋包,4.84,9272,109017449,熊姐姐熊姐姐,842,4.89,//rate.taobao.com/user-rate-UvFkSvGIWMGkLvNTT.htm,百分之三工作室 专注外贸原单性价比女装,,98.95%
4.59,//shop131073567.taobao.com,母婴,4.53,193,131073567,增福娃女装,41,4.61,//rate.taobao.com/user-rate-UvCxbMm8SMFcWvNTT.htm,增福娃童装工厂店,,92.65%
4.72,//shop137284648.taobao.com,母婴,4.68,406,137284648,冯学萍1987,55,4.73,//rate.taobao.com/user-rate-UMGNWOFHyMCQ4.htm,小新星宝贝童装屋,,97.64%
4.86,//shop125402482.taobao.com,服饰鞋包,4.8,1143,125402482,粉悦尔2,158,4.85,//rate.taobao.com/user-rate-UvC8LOmNbMCN4OQTT.htm,FENYUEER独家原创,,99.54%
4.76,//shop152455306.taobao.com,服饰鞋包,4.73,3729,152455306,叮咔橙服饰,337,4.76,//rate.taobao.com/user-rate-UvCg0MGIGMCgGMNTT.htm,叮咔橙服饰,,99.26%
4.62,//shop60271982.taobao.com,服饰鞋包,4.51,599,60271982,伍永星,11,4.63,//rate.taobao.com/user-rate-UvGxWvFvGvFkY.htm,连衣裙基地,浙江 杭州,97.66%
4.64,//shop107843657.taobao.com,服饰鞋包,4.56,1448,107843657,靓衣坊_nc,218,4.64,//rate.taobao.com/user-rate-UvFkYMGQ4OFIYONTT.htm,梦梦家时尚气质潮流女装,,96.68%
4.78,//shop69627532.taobao.com,服饰鞋包,4.7,1442,69627532,tb8626869,93,4.78,//rate.taobao.com/user-rate-UMC8yvGNSMCvG.htm,可可家 可时可尚 品质女装,广东 广州,98.36%
4.88,//shop151930786.taobao.com,服饰鞋包,4.83,956,151930786,广州兆宽时装有限公司,154,4.89,//rate.taobao.com/user-rate-UvCgbvFIWOmc4vNTT.htm,金唯诗欧洲风独家定制大码女装,广东 广州,99.15%
4.79,//shop100124990.taobao.com,服饰鞋包,4.69,1406,100124990,luhaiyan62308007,108,4.76,//rate.taobao.com/user-rate-UvFN0vm8Wvm8bONTT.htm,韩国潮流女装代购店,,97.92%
4.84,//shop65327135.taobao.com,服饰鞋包,4.8,606,65327135,青梅发颠,795,4.84,//rate.taobao.com/user-rate-UMCcLvmxLMFxT.htm,泰迪裙庄,海外,98.56%
4.88,//shop100030211.taobao.com,服饰鞋包,4.84,266,100030211,布衣行天使,51,4.9,//rate.taobao.com/user-rate-UvFNGvGv4OFIyMgTT.htm,布衣行工厂店,,97.50%
4.71,//shop115188457.taobao.com,服饰鞋包,4.64,3493,115188457,杰克锐利,173,4.72,//rate.taobao.com/user-rate-UvCvGvGg4OmcyvWTT.htm,杰克锐利,,99.26%
4.83,//shop66286002.taobao.com,服饰鞋包,4.8,782,66286002,gsgzyhay123,164,4.83,//rate.taobao.com/user-rate-UMCguMCkbvFHy.htm,耀美一世,湖北 武汉,98.90%
4.76,//shop113207037.taobao.com,服饰鞋包,4.73,520,113207037,gothicgirl8,180,4.77,//rate.taobao.com/user-rate-UvCIyMCkLMGvSvgTT.htm,濮尚羊绒女装,,99.29%
4.99,//shop36010220.taobao.com,服饰鞋包,4.97,688,36010220,lz_yunmei,51,4.97,//rate.taobao.com/user-rate-UvFH0vmkbvCxL.htm,姐姐家的JK制服屋,,99.94%
4.8,//shop59010351.taobao.com,服饰鞋包,4.73,1542,59010351,你的月亮我的心,150,4.78,//rate.taobao.com/user-rate-UvCcSOFvuMCgY.htm,月亮小姐欧美范女装,浙江 杭州,98.63%
4.76,//shop148269478.taobao.com,服饰鞋包,4.72,4508,148269478,你如此美丽耶,81,4.76,//rate.taobao.com/user-rate-UvCcSvGgLOFIuMNTT.htm,伊人时尚吧,,99.79%
4.76,//shop127776416.taobao.com,服饰鞋包,4.71,680,127776416,love女神萌萌哒,90,4.77,//rate.taobao.com/user-rate-UvCxWvmH0vFxbvQTT.htm,韩衣橱正版品牌示范店,,97.47%
4.87,//shop109717662.taobao.com,服饰鞋包,4.83,675,109717662,tb3650444_2012,134,4.87,//rate.taobao.com/user-rate-UOmQSvFxyvCvY.htm,旧时光半身裙,广东 深圳,99.29%
4.84,//shop10771490.taobao.com,服饰鞋包,4.81,393,10771490,打鱼种菜,1433,4.86,//rate.taobao.com/user-rate-UvFNuMGH0OFNT.htm,ZIMMUR折扣老店,广东 深圳,99.09%
4.68,//shop148162804.taobao.com,服饰鞋包,4.62,1333,148162804,米米淘服装2016,65,4.71,//rate.taobao.com/user-rate-UvCcSvGxGvCcuMgTT.htm,米米淘服装2016,,94.66%
4.74,//shop148531196.taobao.com,服饰鞋包,4.69,2953,148531196,悦调服饰1688,126,4.73,//rate.taobao.com/user-rate-UvCcSOmQYMCk0OQTT.htm,苏州悦调服饰有限公司,,98.66%
4.73,//shop131139744.taobao.com,服饰鞋包,4.69,201,131139744,王金球55,104,4.73,//rate.taobao.com/user-rate-UvCN0MCNWvGQ0MQTT.htm,丽人专线时裳坊,,97.92%
4.55,//shop131081593.taobao.com,服饰鞋包,4.45,2949,131081593,罗纳兰多,94,4.55,//rate.taobao.com/user-rate-UvCx0OFcSMF8WMgTT.htm,黛思芬,,97.38%
4.63,//shop112098179.taobao.com,服饰鞋包,4.56,263,112098179,admjg5,55,4.65,//rate.taobao.com/user-rate-UvG8uvGNSMC8W.htm,贵人衣社,广东 汕头,96.21%
4.7,//shop106637241.taobao.com,服饰鞋包,4.6,72,106637241,金芙绮,106,4.68,//rate.taobao.com/user-rate-UvFgyMmcSvmkYvNTT.htm,金芙绮欧美品牌折扣店,,97.63%
4.7,//shop72265899.taobao.com,服饰鞋包,4.6,1935,72265899,tb756989_55,106,4.71,//rate.taobao.com/user-rate-UMGQGMCHYMmHu.htm,芊惠衣橱,,98.75%
4.84,//shop62857358.taobao.com,服饰鞋包,4.77,3790,62857358,lucklory,138,4.83,//rate.taobao.com/user-rate-UMFxyvFvLMC8T.htm,KOKOCHIC韩风 甜美 休闲 潮,广东 广州,98.31%
4.78,//shop109582748.taobao.com,服饰鞋包,4.74,1891,109582748,孝子屋中老年精品服饰,48,4.79,//rate.taobao.com/user-rate-UvCNYvmxGMmkWMWTT.htm,韩风妈妈,,98.93%
4.35,//shop106084694.taobao.com,服饰鞋包,4.18,1159,106084694,zero安y,28,4.37,//rate.taobao.com/user-rate-UvFc0OmvWvmQLMgTT.htm,潮流mm衣舍,,85.43%
4.79,//shop109843126.taobao.com,服饰鞋包,4.67,276,109843126,日韩清新1号店,179,4.78,//rate.taobao.com/user-rate-UvCN0MmHbvCvSMgTT.htm,耕沐,,98.22%
4.92,//shop69814693.taobao.com,母婴,4.92,168,69814693,luotyan,297,4.9,//rate.taobao.com/user-rate-UMCgbMGv4vFc4.htm,JOJO 品牌童装,,99.81%
4.58,//shop103450717.taobao.com,服饰鞋包,4.47,413,103450717,zhengui5880,35,4.61,//rate.taobao.com/user-rate-UvFNLvCkSOFgSMgTT.htm,love魅力衣家,广东 汕头,96.99%
4.85,//shop110028813.taobao.com,服饰鞋包,4.8,210,110028813,dz6665,81,4.85,//rate.taobao.com/user-rate-UvCNbvCg4vFN4MgTT.htm,HTM美衣,,98.96%
4.88,//shop108009493.taobao.com,母婴,4.85,130,108009493,alinhong7805,156,4.88,//rate.taobao.com/user-rate-UvFkWMCgLMFNbvQTT.htm,外贸童装女装批发站,,99.74%
5,//shop341459631.taobao.com,母婴,5,79,341459631,丽人儿3,195,4.9,//rate.taobao.com/user-rate-UvFvSvGcSMCcL.htm,时尚童装de小屋,福建 三明,100.00%
4.63,//shop155240522.taobao.com,服饰鞋包,4.52,240,155240522,ys2016080,56,4.64,//rate.taobao.com/user-rate-UvCgLMFk4MFvuMgTT.htm,小芋女装,,90.26%
4.89,//shop111316424.taobao.com,服饰鞋包,4.83,160,111316424,我依恋的只有你,108,4.89,//rate.taobao.com/user-rate-UMFHbMGcbvCgT.htm,Always On My Mind,上海,99.37%
4.91,//shop101017580.taobao.com,服饰鞋包,4.9,122,101017580,萧嘉豪1996,134,4.9,//rate.taobao.com/user-rate-UvFN4vFcyMFxYOQTT.htm,六月潮女,,100.00%
4.76,//shop349804199.taobao.com,服饰鞋包,4.73,704,349804199,13485675625豆豆,11,4.76,//rate.taobao.com/user-rate-UvCkbMFI0vGcYMWTT.htm,那年初心女装,,98.45%
4.8,//shop106467103.taobao.com,服饰鞋包,4.72,1397,106467103,正品商铺65,17,4.8,//rate.taobao.com/user-rate-UvFgyMFISvGHuMQTT.htm,酷莱尔男装,,97.88%
4.87,//shop109484412.taobao.com,服饰鞋包,4.82,358,109484412,xuepeng1687,23,4.85,//rate.taobao.com/user-rate-UvCNyMmcbOFIyMgTT.htm,蒙莎女郎专柜,,98.35%
4.71,//shop304535016.taobao.com,服饰鞋包,4.7,139,304535016,艾泽伦女装店,65,4.72,//rate.taobao.com/user-rate-UvCkSvmgSvmgbOQTT.htm,艾泽伦女装店,,96.51%
4.81,//shop115037976.taobao.com,服饰鞋包,4.77,365,115037976,淘不出掌心86,42,4.8,//rate.taobao.com/user-rate-UvCIWvCI4vC8YvQTT.htm,小淘男装服饰,,99.33%
4.78,//shop60961036.taobao.com,服饰鞋包,4.71,208,60961036,jin_aaron_wen,148,4.73,//rate.taobao.com/user-rate-UvGgyvmH0vCHb.htm,外贸时尚女装服饰,,95.14%
4.9,//shop109725996.taobao.com,母婴,4.87,881,109725996,zoebaby家,113,4.89,//rate.taobao.com/user-rate-UvCNGvmkGvGkuvWTT.htm,zoebaby家童装 简约时尚,,99.77%
4.77,//shop149731401.taobao.com,服饰鞋包,4.74,208,149731401,时尚前线小y,47,4.8,//rate.taobao.com/user-rate-UvCgyvmxWvCcGMWTT.htm,梵思琪女装店,,98.09%
4.83,//shop61937977.taobao.com,母婴,4.79,413,61937977,败败小蛮妖,407,4.83,//rate.taobao.com/user-rate-UMmHWvGkSvFv4.htm,小蛮妖韩国童装,广东 深圳,99.55%
4.48,//shop65661404.taobao.com,母婴,4.52,146,65661404,cuiyuanyuan18,88,4.5,//rate.taobao.com/user-rate-UvFxbMmHGvGxy.htm,CY2童装,江苏 盐城,96.68%
4.73,//shop114178357.taobao.com,服饰鞋包,4.7,2497,114178357,777zft,137,4.74,//rate.taobao.com/user-rate-UvCHWMC8YMFvYMgTT.htm,优品女装批发7,,96.87%
4.54,//shop116518243.taobao.com,服饰鞋包,4.47,800,116518243,曦曦oct19,218,4.54,//rate.taobao.com/user-rate-UvFcSvmvbOmxyMgTT.htm,蕊妮rulee服饰,,94.38%
4.84,//shop66189317.taobao.com,服饰鞋包,4.77,311,66189317,jiao198877,129,4.82,//rate.taobao.com/user-rate-UvGkSMCg4Mmv0.htm,MiLuNi 欧韩时尚定制女装,,97.43%
4.87,//shop33162686.taobao.com,母婴,4.88,869,33162686,一路上有你_,963,4.88,//rate.taobao.com/user-rate-UvCv4OFxGvFHT.htm,巴拉巴拉童装童鞋金牌店,上海,99.44%
4.92,//shop73229185.taobao.com,母婴,4.91,183,73229185,鱼宝宝寻宝,1628,4.92,//rate.taobao.com/user-rate-UOmH0vFcuvFHT.htm,鱼宝宝韩国童装代购,海外,99.93%
4.83,//shop35388400.taobao.com,母婴,4.79,126,35388400,天天开心顿顿吃肉,603,4.79,//rate.taobao.com/user-rate-UMGvWvmgWvFIT.htm,心贝尔童装－潮宝必备,江苏 南京,98.61%
4.73,//shop163357523.taobao.com,母婴,4.66,265,163357523,董改巧巧123,0,4.64,//rate.taobao.com/user-rate-UvCkGvmxWOmc0MQTT.htm,亲亲宝贝童装厂,,95.89%
4.9,//shop72814329.taobao.com,母婴,4.89,161,72814329,童装平销,762,4.87,//rate.taobao.com/user-rate-UOFILvCI4MFN4.htm,小猪班纳童装平销店,,99.07%
4.89,//shop36132169.taobao.com,母婴,4.9,1512,36132169,巴拉巴拉代购,603,4.9,//rate.taobao.com/user-rate-UvFHSvmgbOmvG.htm,巴拉巴拉童装金牌店,,99.51%
4.81,//shop109273642.taobao.com,服饰鞋包,4.75,355,109273642,美妮衣橱888,58,4.83,//rate.taobao.com/user-rate-UvCNYMFH0MCkYOQTT.htm,美妮衣橱888,,97.45%
4.54,//shop109245893.taobao.com,服饰鞋包,4.44,355,109245893,前线欧洲站,46,4.55,//rate.taobao.com/user-rate-UvFkSMCk0vCkYOQTT.htm,前线欧洲站女装店,广东 广州,93.03%
4.74,//shop103722080.taobao.com,服饰鞋包,4.7,2849,103722080,衣情百诺,63,4.72,//rate.taobao.com/user-rate-UvFxuvF8WMGNLMNTT.htm,韩衣阁 精品女装,北京,98.43%
4.76,//shop303443132.taobao.com,服饰鞋包,4.7,41,303443132,曼莎原创大码女装,237,4.73,//rate.taobao.com/user-rate-UvCkSvF8LvCvyvNTT.htm,潮流名品直销店,,100.00%
4.82,//shop152378458.taobao.com,服饰鞋包,4.75,463,152378458,tb24377292,83,4.83,//rate.taobao.com/user-rate-UvFcuvCHGvCcyMQTT.htm,爱尔蓝时尚精品女装,,98.51%
4.75,//shop106866971.taobao.com,服饰鞋包,4.69,180,106866971,蚊子同学爱吃蛋,87,4.75,//rate.taobao.com/user-rate-UvFgbvCgWOFxGvWTT.htm,第一百零一个梦,,98.51%
4.44,//shop102966810.taobao.com,服饰鞋包,4.31,1554,102966810,外贸八达通,35,4.39,//rate.taobao.com/user-rate-UvFNSvm8LMmcuOQTT.htm,醉咿人,,93.36%
4.6,//shop102532819.taobao.com,服饰鞋包,4.49,775,102532819,tb733290_99,42,4.59,//rate.taobao.com/user-rate-UvFN0Mmvuvm80ONTT.htm,共同点男装,广东 广州,98.54%
4.84,//shop100164788.taobao.com,服饰鞋包,4.79,713,100164788,angel莹莹_2008,161,4.85,//rate.taobao.com/user-rate-UvF8uMCHWOmxS.htm,伊韵姿精品女装,,99.26%
4.68,//shop128405319.taobao.com,服饰鞋包,4.59,1056,128405319,气质时尚女装ye,186,4.66,//rate.taobao.com/user-rate-UvCxYvGQLMCHGOQTT.htm,上岛时尚大码女装,,95.45%
4.75,//shop68360714.taobao.com,服饰鞋包,4.73,1580,68360714,zhaogaoaiai,20,4.78,//rate.taobao.com/user-rate-UvFkuvGIYOFx0.htm,风启精品女装店,江苏 徐州,98.62%
4.5,//shop108687437.taobao.com,服饰鞋包,4.35,535,108687437,淘气鬼546,151,4.53,//rate.taobao.com/user-rate-UOmNSMmHyvmkL.htm,韩氏服装小铺,,87.00%
4.78,//shop116998026.taobao.com,服饰鞋包,4.75,1556,116998026,xiaoding523390366,60,4.75,//rate.taobao.com/user-rate-UvCvSOmxWOmk0MQTT.htm,18C服饰厂家直销店,,98.84%
4.65,//shop156981883.taobao.com,服饰鞋包,4.6,308,156981883,思雨66881,43,4.61,//rate.taobao.com/user-rate-UvCcYMC84Omc0vgTT.htm,雨嫣伊怡坊,,96.49%
4.82,//shop116045577.taobao.com,服饰鞋包,4.76,684,116045577,赛诺服饰,32,4.82,//rate.taobao.com/user-rate-UvGguOFIyvGNy.htm,沐子伊人,,99.39%
4.6,//shop102055058.taobao.com,服饰鞋包,4.48,2010,102055058,洪洪_韩衣馆,69,4.63,//rate.taobao.com/user-rate-UvFNuvGvbMGgyMQTT.htm,欧洲站毛菇小象旗牌店,,94.76%
4.55,//shop111068989.taobao.com,服饰鞋包,4.42,1329,111068989,陈奕贝2011,57,4.55,//rate.taobao.com/user-rate-UvFg0vFcbvmkbvNTT.htm,南南小可 潮品女装,,94.86%
4.77,//shop72727911.taobao.com,服饰鞋包,4.71,2944,72727911,恒天手机配件,69,4.76,//rate.taobao.com/user-rate-UOFIGvGH4vGNb.htm,依魅族008,广东 广州,97.68%
4.76,//shop71622369.taobao.com,服饰鞋包,4.67,583,71622369,馨意123,117,4.75,//rate.taobao.com/user-rate-UMC80OmQuvCgy.htm,馨意精品女装,浙江 杭州,98.63%
4.66,//shop119725810.taobao.com,服饰鞋包,4.59,873,119725810,因为天所以蓝,305,4.64,//rate.taobao.com/user-rate-UOmNLOmvSOFQT.htm,美之心坊,广东 梅州,97.35%
4.57,//shop135434162.taobao.com,服饰鞋包,4.49,1497,135434162,虫虫服装衣衣店,94,4.59,//rate.taobao.com/user-rate-UvCxbOF84OFv4vWTT.htm,美美衣衣女装,,88.92%
4.83,//shop72619347.taobao.com,服饰鞋包,4.79,507,72619347,火抱网,137,4.84,//rate.taobao.com/user-rate-UMmQ4MFQ4Omg0.htm,随心随型女装店,广东 深圳,98.28%
