服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.78,//shop106852534.taobao.com,服饰鞋包,4.74,1659,106852534,瑞扬男装,82,4.78,//rate.taobao.com/user-rate-UvFgGMmILOmH4vNTT.htm,瑞扬自营店,,98.22%
4.76,//shop35745376.taobao.com,服饰鞋包,4.7,437,35745376,gaoxiaoyue5520,355,4.76,//rate.taobao.com/user-rate-UMCI0MCHSOmxT.htm,AFS JEEP批发店 八年老店,上海,98.73%
4.74,//shop34322170.taobao.com,服饰鞋包,4.69,651,34322170,小杨服装,35,4.73,//rate.taobao.com/user-rate-UMFcLvCI0MGgT.htm,修身西服/大衣/衬衣/韩版细窄领带/领结/领花,上海,97.77%
4.62,//shop230545489.taobao.com,服饰鞋包,4.56,743,230545489,港仔文艺小店,277,4.62,//rate.taobao.com/user-rate-UvCk4vGQGMF8bONTT.htm,1995潮男吧,,96.49%
4.74,//shop115187757.taobao.com,服饰鞋包,4.69,3207,115187757,依加依加,10,4.72,//rate.taobao.com/user-rate-UvCNLMCQYvFxSMgTT.htm,依加品牌男装店,,97.32%
4.68,//shop103536879.taobao.com,服饰鞋包,4.65,5432,103536879,无暇818,16,4.6,//rate.taobao.com/user-rate-UOFI4vGk0OmHW.htm,花花公子品牌线上折扣馆,,96.66%
4.87,//shop63147833.taobao.com,服饰鞋包,4.83,493,63147833,白天的梦8,211,4.84,//rate.taobao.com/user-rate-UMFHyvCIuvGH0.htm,裤典不凡,浙江 杭州,98.88%
4.81,//shop36071973.taobao.com,服饰鞋包,4.8,1623,36071973,cl1024,142,4.78,//rate.taobao.com/user-rate-UMmcWOmgb.htm,树先生,辽宁 盘锦,98.42%
4.82,//shop102960343.taobao.com,服饰鞋包,4.74,489,102960343,大秦工坊,169,4.76,//rate.taobao.com/user-rate-UvFHYMmISvFQGvWTT.htm,风度至尚    大码衣阁,北京,99.16%
3.99,//shop124421364.taobao.com,服饰鞋包,3.81,1238,124421364,123衫,248,4.01,//rate.taobao.com/user-rate-UvFkyvFcGvmk4MNTT.htm,狮子也疯狂,,77.89%
4.62,//shop103992654.taobao.com,服饰鞋包,4.57,635,103992654,top_潮社区,428,4.6,//rate.taobao.com/user-rate-UvFx4MGIuvFkSMgTT.htm,简宿TOP潮牌男装店,,98.40%
4.79,//shop65393875.taobao.com,服饰鞋包,4.7,555,65393875,haomouse413,193,4.77,//rate.taobao.com/user-rate-UvFcLMFHyMmcS.htm,BEE潮牌,,99.05%
4.75,//shop59471048.taobao.com,服饰鞋包,4.67,1405,59471048,xinyu20018,0,4.74,//rate.taobao.com/user-rate-UvFI0vm8GMGIy.htm,小锡潮流男装店,,99.54%
4.92,//shop73205539.taobao.com,服饰鞋包,4.9,1365,73205539,张云淇01,82,4.87,//rate.taobao.com/user-rate-UvFNYvGxSMGgyMNTT.htm,携足 手工定制,,99.04%
4.79,//shop126774890.taobao.com,服饰鞋包,4.74,7145,126774890,彤彤时尚女屋,9,4.77,//rate.taobao.com/user-rate-UvC84OFxLvF8yONTT.htm,彤彤 品牌折扣女鞋,,99.33%
4.43,//shop112257163.taobao.com,服饰鞋包,4.31,846,112257163,1993126lxt839,75,4.44,//rate.taobao.com/user-rate-UvFxyOmQSOmNW.htm,My女主脚,,96.67%
4.59,//shop102878346.taobao.com,服饰鞋包,4.52,2182,102878346,时代感1961,30,4.6,//rate.taobao.com/user-rate-UvGgYOmHYvmH0.htm,威迩大叔女鞋,上海,94.49%
4.87,//shop145863666.taobao.com,服饰鞋包,4.86,667,145863666,思媚企业店,139,4.83,//rate.taobao.com/user-rate-UvCcGvFILvGQuMWTT.htm,思媚企业店,,99.91%
4.72,//shop126817651.taobao.com,服饰鞋包,4.62,750,126817651,陈玉1120,273,4.68,//rate.taobao.com/user-rate-UvFxSOFcYvC80MNTT.htm,邻家女孩青春站,江苏 苏州,97.62%
4.65,//shop67177303.taobao.com,母婴,4.66,922,67177303,鄂尔多斯纯羊绒男装,46,4.61,//rate.taobao.com/user-rate-UMGH0MCHbOmNy.htm,品牌临海折扣店,,93.80%
4.85,//shop57617393.taobao.com,服饰鞋包,4.83,1016,57617393,zxt新彤,33,4.82,//rate.taobao.com/user-rate-UvF8WvFIyvGgy.htm,俏脚丫媚丽精舍,辽宁 沈阳,97.83%
4.8,//shop145383384.taobao.com,服饰鞋包,4.77,747,145383384,梦巴黎女鞋店,16,4.8,//rate.taobao.com/user-rate-UvCcLMmgWOm8yvWTT.htm,梦巴黎女鞋店,,98.56%
4.82,//shop124200733.taobao.com,服饰鞋包,4.79,1921,124200733,淘美特时尚鞋柜,31,4.82,//rate.taobao.com/user-rate-UvC8GvFxLMFNyvNTT.htm,淘美特厂家直销,广东 惠州,97.56%
4.56,//shop109304831.taobao.com,服饰鞋包,4.55,5571,109304831,橙色小铺子,10,4.56,//rate.taobao.com/user-rate-UvCNWMCvGvmgGMgTT.htm,小橙の家,,93.22%
4.84,//shop102580555.taobao.com,服饰鞋包,4.83,833,102580555,yetao13459101083,78,4.82,//rate.taobao.com/user-rate-UvFHYOFv4MCgLMWTT.htm,涛涛鞋房,浙江 杭州,98.40%
4.74,//shop112538128.taobao.com,服饰鞋包,4.72,1333,112538128,宁静淡然1688,30,4.74,//rate.taobao.com/user-rate-UvCHWvGvyvF80vWTT.htm,梦梦潮流女鞋店,,97.06%
4.6,//shop118246848.taobao.com,服饰鞋包,4.53,799,118246848,好连8899,64,4.62,//rate.taobao.com/user-rate-UvCQ4vCc0vGgYMNTT.htm,百秀女鞋888,,96.68%
4.73,//shop151757424.taobao.com,服饰鞋包,4.7,600,151757424,迪拜小总裁,42,4.71,//rate.taobao.com/user-rate-UvCgGMCx0vm8yvQTT.htm,味男官方期舰店,,98.64%
4.37,//shop156185824.taobao.com,服饰鞋包,4.24,524,156185824,潮域舰旗店,110,4.37,//rate.taobao.com/user-rate-UvCgLvF8uOmQyMWTT.htm,潮域舰旗店,,89.01%
4.1,//shop106863716.taobao.com,服饰鞋包,3.89,683,106863716,流光易断惜,53,4.15,//rate.taobao.com/user-rate-UvFgWMGkLvC8SMWTT.htm,MRLONHG商场店,,88.34%
4.74,//shop103556579.taobao.com,服饰鞋包,4.71,706,103556579,黑玫瑰一号店,168,4.77,//rate.taobao.com/user-rate-UvFNYMG8yOmQGOQTT.htm,莱咪妮,北京,96.41%
4.83,//shop62010431.taobao.com,母婴,4.79,1839,62010431,tanyanping889,177,4.8,//rate.taobao.com/user-rate-UMmvLvF8YvGvb.htm,玲珑湾童装店,,99.08%
4.48,//shop152034394.taobao.com,服饰鞋包,4.43,1007,152034394,王茶香1,23,4.48,//rate.taobao.com/user-rate-UvCQuMmx4MFH0vWTT.htm,拍拍拍专柜,,91.64%
4.95,//shop66397497.taobao.com,服饰鞋包,4.94,520,66397497,丹宁革命,98,4.93,//rate.taobao.com/user-rate-UMCkyvGHyvCI0.htm,丹宁革命男装店,浙江 杭州,99.53%
4.84,//shop116063305.taobao.com,服饰鞋包,4.83,626,116063305,风尚女人鞋屋,113,4.81,//rate.taobao.com/user-rate-UvCvuMmHLMCkSvWTT.htm,风尚女人鞋屋,,97.79%
4.86,//shop101187396.taobao.com,服饰鞋包,4.83,1815,101187396,wangjun_3535,39,4.83,//rate.taobao.com/user-rate-UvFN4vmNYvmIuvWTT.htm,青果青橙鞋业,,98.71%
4.6,//shop34312156.taobao.com,服饰鞋包,4.54,625,34312156,xmlqy,91,4.6,//rate.taobao.com/user-rate-UvCHGOm8LvFvT.htm,XM小米女鞋,浙江 温州,95.23%
4.79,//shop66638136.taobao.com,服饰鞋包,4.72,1086,66638136,谭志平cool,211,4.79,//rate.taobao.com/user-rate-UvFQyMmkbvmxY.htm,小智潮牌馆 轻奢原创正品,浙江 杭州,99.13%
4.74,//shop150972385.taobao.com,服饰鞋包,4.66,832,150972385,王者139136,139,4.73,//rate.taobao.com/user-rate-UvCgGOFQ4vCQYMQTT.htm,梦之鑫服饰工厂直销,江苏 苏州,97.11%
4.74,//shop35949767.taobao.com,服饰鞋包,4.7,398,35949767,charlie20008,199,4.74,//rate.taobao.com/user-rate-UMGHLMFvuvm8T.htm,班尼路折扣店,广东 东莞,94.06%
4.86,//shop69419536.taobao.com,服饰鞋包,4.86,454,69419536,xxffirm,285,4.86,//rate.taobao.com/user-rate-UMG8SMmvuvFgy.htm,丁夫,,99.09%
4.9,//shop59898669.taobao.com,服饰鞋包,4.85,454,59898669,lrhua09,39,4.88,//rate.taobao.com/user-rate-UvGI0OmNYvmv4.htm,AF正品代购折扣店,,99.53%
4.76,//shop57907411.taobao.com,服饰鞋包,4.66,1415,57907411,aaa阿平诚信网店,102,4.74,//rate.taobao.com/user-rate-UvCHuvGxuOFk4.htm,花花公子 时尚 男装店,,95.98%
4.71,//shop121244442.taobao.com,服饰鞋包,4.68,883,121244442,咖啡可乐133,117,4.69,//rate.taobao.com/user-rate-UvFcuvGkWvCQGMQTT.htm,阿呆潮卖店,福建 三明,99.48%
4.54,//shop63191971.taobao.com,服饰鞋包,4.43,556,63191971,baby鱼逸,121,4.55,//rate.taobao.com/user-rate-UvF8yvG8bMFNu.htm,港风艺术男,,98.74%
4.74,//shop114310186.taobao.com,服饰鞋包,4.72,772,114310186,古天乐日单男,92,4.73,//rate.taobao.com/user-rate-UvCILMmx0MFHSMWTT.htm,古天乐日单男女,,98.36%
4.76,//shop103774117.taobao.com,服饰鞋包,4.7,724,103774117,tb5950074_2013,67,4.73,//rate.taobao.com/user-rate-UvFHyvGI4vCQWvWTT.htm,易购男装店,,98.76%
4.9,//shop64296880.taobao.com,服饰鞋包,4.84,771,64296880,lola885,208,4.9,//rate.taobao.com/user-rate-UOFgWvGHuvCQT.htm,扬帆出品之新起航,江苏 徐州,99.40%
4.73,//shop140112461.taobao.com,服饰鞋包,4.67,3578,140112461,好空好空好空,30,4.71,//rate.taobao.com/user-rate-UvCxGOFkGOmgGvWTT.htm,虽不相识 比亲还亲,,97.16%
4.37,//shop104797840.taobao.com,服饰鞋包,4.24,1149,104797840,森耐斯时尚潮流服装店,949,4.37,//rate.taobao.com/user-rate-UvFcyMmHyMCcuvNTT.htm,City boy潮牌店,,86.27%
4.29,//shop162839331.taobao.com,服饰鞋包,4.34,1608,162839331,丹诗格尔企业店铺,128,3.84,//rate.taobao.com/user-rate-UvCkyvF8LOFvWvQTT.htm,丹诗格尔企业店铺,,97.86%
4.89,//shop154880303.taobao.com,服饰鞋包,4.87,1005,154880303,独饮醉63670736,129,4.86,//rate.taobao.com/user-rate-UvCgGMmx0MGQ4vQTT.htm,美国专购AF,,99.75%
4.57,//shop71207467.taobao.com,服饰鞋包,4.5,423,71207467,潮馨坊,272,4.54,//rate.taobao.com/user-rate-UOm8uOmx0vCg0.htm,潮流宅货店▼潮馨坊 潮牌韩版服装 林弯弯班服总批发商,,96.08%
4.77,//shop102453874.taobao.com,服饰鞋包,4.72,588,102453874,红馆淘淘,346,4.76,//rate.taobao.com/user-rate-UOFN4vmHWMCQW.htm,燕渤服饰,浙江 杭州,98.70%
4.62,//shop67393530.taobao.com,服饰鞋包,4.61,552,67393530,艾依漫,667,4.63,//rate.taobao.com/user-rate-UMGHSMGIGOFcY.htm,您的专属柜,浙江 杭州,95.84%
4.85,//shop62122860.taobao.com,服饰鞋包,4.8,766,62122860,caizhihao2121,160,4.8,//rate.taobao.com/user-rate-UOFcLMmI4vGHT.htm,ULSKY,广东 佛山,98.47%
4.83,//shop109950856.taobao.com,服饰鞋包,4.79,552,109950856,chenyingcheng8,182,4.82,//rate.taobao.com/user-rate-UMGv4vCIWOmx0.htm,南葛大叔,,99.32%
4.4,//shop73168337.taobao.com,服饰鞋包,4.29,1701,73168337,非凡潮流衣殿,377,4.38,//rate.taobao.com/user-rate-UvFNYOFIYOFvWMWTT.htm,逆袭潮人潮流衣殿服饰,,97.05%
4.8,//shop69664450.taobao.com,服饰鞋包,4.74,1074,69664450,浪海骄子,41,4.78,//rate.taobao.com/user-rate-UvG8uvFcWvFgb.htm,慕思达服饰官方店,,98.14%
4.77,//shop110833136.taobao.com,服饰鞋包,4.7,392,110833136,欧辰时尚衣柜,135,4.75,//rate.taobao.com/user-rate-UvFkLOmvLvGISONTT.htm,白泽原创工作室,,98.98%
4.48,//shop109367661.taobao.com,服饰鞋包,4.64,422,109367661,迪迦奥特曼40,962,4.69,//rate.taobao.com/user-rate-UvFc4MF8uMCvyMQTT.htm,小晖晖16,,94.66%
4.69,//shop114081327.taobao.com,服饰鞋包,4.65,993,114081327,秀萍9866,135,4.63,//rate.taobao.com/user-rate-UvFNGvGguOFgbvNTT.htm,虎牌原创,,97.97%
4.89,//shop72107050.taobao.com,服饰鞋包,4.86,1476,72107050,超强无敌0000,32,4.89,//rate.taobao.com/user-rate-UOmgGvGkWvGHG.htm,花花公子网商城,,98.63%
4.73,//shop110222943.taobao.com,服饰鞋包,4.65,628,110222943,xubin0221,100,4.68,//rate.taobao.com/user-rate-UMGvbOFIbMGgb.htm,梵布启,浙江 衢州,99.29%
4.8,//shop70624718.taobao.com,服饰鞋包,4.77,477,70624718,拓米勒,226,4.81,//rate.taobao.com/user-rate-UOmvbMCgYvCcG.htm,新店168,,99.02%
4.25,//shop124937664.taobao.com,服饰鞋包,4.08,544,124937664,谁伴我闯荡620,126,4.26,//rate.taobao.com/user-rate-UvC8LvmxWvGHWvgTT.htm,精品97服饰,,90.32%
4.84,//shop59604786.taobao.com,服饰鞋包,4.8,709,59604786,快乐先生1981,110,4.81,//rate.taobao.com/user-rate-UvCcGvFHbvCN0.htm,潮频道专属SHOP,,98.26%
4.65,//shop111331757.taobao.com,服饰鞋包,4.59,542,111331757,原创个性哈伦裤男,273,4.64,//rate.taobao.com/user-rate-UvCHyvFQyvG84MgTT.htm,原创个性哈伦裤,,97.11%
4.76,//shop36924251.taobao.com,服饰鞋包,4.67,1203,36924251,风速韩国服装,31,4.76,//rate.taobao.com/user-rate-UvFx0MmcSvm8L.htm,慧杭姐弟服饰,浙江 杭州,98.16%
4.86,//shop106584938.taobao.com,服饰鞋包,4.78,753,106584938,小师妹笑饮江湖,6,4.85,//rate.taobao.com/user-rate-UvFgyMFHuvmk0vWTT.htm,小师妹的江湖,,99.93%
4.85,//shop130507319.taobao.com,服饰鞋包,4.77,952,130507319,步旅2015,57,4.84,//rate.taobao.com/user-rate-UvCxGMCkSMGIYvQTT.htm,素风小筑,,99.44%
4.87,//shop103027360.taobao.com,服饰鞋包,4.82,1071,103027360,陶至建,11,4.86,//rate.taobao.com/user-rate-UvFxGMG8YMFQbOQTT.htm,淘淘时尚女鞋店,,99.24%
4.89,//shop67559529.taobao.com,服饰鞋包,4.89,1203,67559529,强仔是笨蛋,7,4.79,//rate.taobao.com/user-rate-UvGIWvmc0MGvW.htm,咸鱼自制,,98.86%
4.77,//shop137232648.taobao.com,母婴,4.75,173,137232648,忆童衣裤,103,4.78,//rate.taobao.com/user-rate-UvCxuOFxGMG8bvWTT.htm,忆童品牌童装商城,,98.29%
4.71,//shop69757213.taobao.com,母婴,4.65,172,69757213,bo_bo2002,1332,4.76,//rate.taobao.com/user-rate-UMFHLMCvYvF84.htm,甜美公主韩国童装,,98.03%
4.9,//shop106937999.taobao.com,服饰鞋包,4.89,664,106937999,persist杰灵,79,4.91,//rate.taobao.com/user-rate-UvFgbMCcuMGIbMQTT.htm,云香花容时尚女鞋馆,,99.24%
4.84,//shop127191294.taobao.com,母婴,4.84,194,127191294,宝宝012700,57,4.81,//rate.taobao.com/user-rate-UvCv0vGxYMGvYONTT.htm,非童E般童装馆,福建 厦门,99.33%
4.57,//shop116011157.taobao.com,服饰鞋包,4.53,1066,116011157,e叶寒梅,35,4.57,//rate.taobao.com/user-rate-UvFxLMCNuOFQGONTT.htm,酷爱贝贝祺舰店,,97.73%
4.73,//shop148847642.taobao.com,服饰鞋包,4.71,1066,148847642,迪拜小王子2016,10,4.72,//rate.taobao.com/user-rate-UvCgWOFkuMFg0MWTT.htm,中旺鞋馆,,99.36%
4.9,//shop155098415.taobao.com,服饰鞋包,4.85,1200,155098415,时尚宝贝4232,20,4.86,//rate.taobao.com/user-rate-UvFxGMGkGMGNbMgTT.htm,时尚女鞋08,北京,99.66%
4.79,//shop110500339.taobao.com,服饰鞋包,4.76,944,110500339,亿泰鞋城,19,4.76,//rate.taobao.com/user-rate-UvCNuvFcuMmQuMQTT.htm,亿泰鞋城,,98.46%
4.88,//shop103697118.taobao.com,母婴,4.84,212,103697118,曾小帅2013,682,4.87,//rate.taobao.com/user-rate-UvF8uMGNGvGxLvWTT.htm,魔豆Baby 韩版童装,,98.35%
4.69,//shop71074955.taobao.com,服饰鞋包,4.63,1343,71074955,baby时尚型男索女,68,4.69,//rate.taobao.com/user-rate-UOm8GMFNyMmkS.htm,芊芊玉足潮流女鞋,浙江 台州,97.77%
4.79,//shop57503976.taobao.com,母婴,4.77,347,57503976,woopen2009,35,4.79,//rate.taobao.com/user-rate-UvFkyMFNbvCxb.htm,美丫童装之家,江西 南昌,95.29%
4.9,//shop63520566.taobao.com,母婴,4.91,347,63520566,cc8875483,11,4.92,//rate.taobao.com/user-rate-UvCxyOF8WMGxS.htm,PG童装高端定制,,99.11%
4.94,//shop35641339.taobao.com,母婴,4.92,6130,35641339,雯雯宝贝wax,762,4.93,//rate.taobao.com/user-rate-UMGcWvGvGvCHT.htm,小熙家韩国童品,海外,100.00%
4.85,//shop117018531.taobao.com,母婴,4.81,10734,117018531,丿丶果粒橙灬,41,4.83,//rate.taobao.com/user-rate-UvGguMmk4vmNY.htm,大象童品馆,,99.55%
4.73,//shop101834732.taobao.com,母婴,4.69,10715,101834732,yinshuinan,16,4.72,//rate.taobao.com/user-rate-UvFNLvmISOFxyvNTT.htm,华妮微工厂店,,97.66%
4.78,//shop105084725.taobao.com,母婴,4.75,1927,105084725,天衣无缝369,97,4.76,//rate.taobao.com/user-rate-UvFNYvGQLvmNLvWTT.htm,天衣无缝童装店,,98.30%
4.64,//shop129077901.taobao.com,服饰鞋包,4.56,621,129077901,美乐时尚女鞋8,173,4.59,//rate.taobao.com/user-rate-UvCxyMFgLvF80vgTT.htm,美乐时尚女鞋坊,,97.58%
4.8,//shop111841842.taobao.com,服饰鞋包,4.77,4125,111841842,富祥商业,12,4.79,//rate.taobao.com/user-rate-UvCN0OFcSOmILvgTT.htm,富祥商业,,97.68%
4.68,//shop102403692.taobao.com,服饰鞋包,4.65,697,102403692,亮妆养颜馆,265,4.65,//rate.taobao.com/user-rate-UOmvbOFHuMCcS.htm,亮亮商贸,,94.40%
4.56,//shop114381445.taobao.com,服饰鞋包,4.51,1254,114381445,杨紫娟84,1904,4.58,//rate.taobao.com/user-rate-UvCI4vGISvmQyvQTT.htm,午后阳光ing,,95.93%
4.76,//shop120393368.taobao.com,服饰鞋包,4.72,780,120393368,爱的诺言140214,99,4.77,//rate.taobao.com/user-rate-UvFkSvGNLMCNWONTT.htm,爱丫丫时尚女鞋坊,,98.41%
4.9,//shop137259561.taobao.com,服饰鞋包,4.86,778,137259561,艾希寒冰鞋厂,23,4.89,//rate.taobao.com/user-rate-UvCxuMG8YMFvuMNTT.htm,艾希寒冰鞋厂,,98.55%
4.61,//shop144520671.taobao.com,服饰鞋包,4.59,777,144520671,特价女鞋专柜,73,4.61,//rate.taobao.com/user-rate-UvCcLMF8WvGIbvQTT.htm,小小小脚丫女鞋,,94.44%
4.61,//shop62710610.taobao.com,服饰鞋包,4.57,1581,62710610,kelin0108love,117,4.59,//rate.taobao.com/user-rate-UvCk4MmQ4vGgY.htm,珂珂欧美时尚潮鞋,浙江 台州,94.53%
4.67,//shop159561857.taobao.com,服饰鞋包,4.63,775,159561857,时尚之都鞋柜,56,4.65,//rate.taobao.com/user-rate-UvCgSOFc4MmgbMWTT.htm,时尚之都鞋柜,,96.12%
4.56,//shop101684325.taobao.com,服饰鞋包,4.56,687,101684325,增如等啊啊,17,4.52,//rate.taobao.com/user-rate-UvCcyMCvWvmk4.htm,时尚潮帆,浙江 湖州,93.10%
4.52,//shop150057778.taobao.com,服饰鞋包,4.44,686,150057778,小骚年的情绪,111,4.49,//rate.taobao.com/user-rate-UvCgyvmgYMm8LMWTT.htm,翘脚丫鞋业,,87.89%
4.8,//shop71357514.taobao.com,服饰鞋包,4.76,867,71357514,丁巧丽01,61,4.81,//rate.taobao.com/user-rate-UMFNbMF8SOFvb.htm,TT时尚女鞋馆,,97.54%
4.86,//shop127697263.taobao.com,服饰鞋包,4.84,736,127697263,小宛美鞋,39,4.81,//rate.taobao.com/user-rate-UvCxWvGg0MCHSMWTT.htm,小宛美鞋,,99.60%
4.66,//shop61697949.taobao.com,服饰鞋包,4.62,4333,61697949,哒哒鲁,225,4.68,//rate.taobao.com/user-rate-UvGkSvFNYvC8Y.htm,DT lady's 鞋柜,,95.66%
4.77,//shop72573313.taobao.com,服饰鞋包,4.73,1175,72573313,用信誉说话99,31,4.75,//rate.taobao.com/user-rate-UOmxbMFxWOmN4.htm,舒美雅护士鞋工厂店,河南 周口,97.49%
4.68,//shop102506760.taobao.com,服饰鞋包,4.63,731,102506760,嘉业鞋业,60,4.68,//rate.taobao.com/user-rate-UvFxWMGcYMCH0ONTT.htm,嘉业鞋业 轻价格淘实惠,浙江省 温州市,97.22%
4.74,//shop66689795.taobao.com,服饰鞋包,4.68,1881,66689795,夜店屋,17,4.73,//rate.taobao.com/user-rate-UMGNWMGILvFIW.htm,达琳定制女鞋,广东 广州,98.78%
4.9,//shop110982682.taobao.com,服饰鞋包,4.86,728,110982682,王小兔8810,35,4.88,//rate.taobao.com/user-rate-UvFguMGvYMFk4MQTT.htm,小兔家欧美高端定制,,98.32%
4.81,//shop34324339.taobao.com,服饰鞋包,4.76,728,34324339,露娜1003,56,4.8,//rate.taobao.com/user-rate-UMF8SOFHSMGkT.htm,露娜皮草 kimiko姬魅可,广东 广州,98.32%
4.84,//shop70736167.taobao.com,服饰鞋包,4.82,1315,70736167,迷你饰品mn,61,4.81,//rate.taobao.com/user-rate-UvCvWOmxSMGN0.htm,温州足之秀鞋铺,,99.26%
4.82,//shop36707613.taobao.com,服饰鞋包,4.79,643,36707613,ursing,1002,4.81,//rate.taobao.com/user-rate-UvFN4vFQyvGNu.htm,九八鞋坊,广东 广州,99.22%
4.78,//shop106422532.taobao.com,服饰鞋包,4.7,482,106422532,wanglei芳,185,4.76,//rate.taobao.com/user-rate-UMFI0MFNSvGvY.htm,韩装拉风阁,,98.51%
4.75,//shop35996821.taobao.com,服饰鞋包,4.71,1471,35996821,李平香8,90,4.74,//rate.taobao.com/user-rate-UMF8WvFkGMC8T.htm,ZERO 格调,广东 广州,99.19%
3.98,//shop155456938.taobao.com,服饰鞋包,3.76,1119,155456938,叫我怎么便宜,216,4,//rate.taobao.com/user-rate-UvCgLMG8SMGNWMNTT.htm,叫我怎么便宜,,76.18%
3.68,//shop122550646.taobao.com,服饰鞋包,3.34,1200,122550646,团源服饰,124,3.86,//rate.taobao.com/user-rate-UvC8GvmcyvG8bMgTT.htm,何仙姑夫,,80.54%
4.78,//shop108089422.taobao.com,服饰鞋包,4.73,575,108089422,xyeastlion,113,4.77,//rate.taobao.com/user-rate-UOFHbvFHuOFI4.htm,三笙墨,,97.46%
4.18,//shop118067746.taobao.com,服饰鞋包,3.95,978,118067746,潮流时尚衣1,216,4.19,//rate.taobao.com/user-rate-UvCIGvmcGMmkyMgTT.htm,致青春潮男店,,82.37%
4,//shop159911405.taobao.com,服饰鞋包,3.84,876,159911405,banmaxs,572,4.04,//rate.taobao.com/user-rate-UvCgYOmILMGNWOQTT.htm,衣臣潮流衣橱,,78.57%
4.62,//shop150851959.taobao.com,服饰鞋包,4.54,449,150851959,胜喜521,668,4.61,//rate.taobao.com/user-rate-UvCNYOmkbvGc4vWTT.htm,兔兔先森潮流男人馆,浙江 杭州,96.23%
4.8,//shop117752941.taobao.com,服饰鞋包,4.77,977,117752941,明玉123456789,198,4.79,//rate.taobao.com/user-rate-UvCNWvmvYvmkSMWTT.htm,潮流淘衣铺,,97.01%
4.81,//shop69631950.taobao.com,服饰鞋包,4.77,512,69631950,狼赖皮,187,4.8,//rate.taobao.com/user-rate-UMCcYMGIyOmHu.htm,冰冰一铺名品折扣,,97.68%
4.75,//shop148591269.taobao.com,服饰鞋包,4.71,439,148591269,尚男衣阁服装工厂店,298,4.73,//rate.taobao.com/user-rate-UvCgWOmcLvFcbMWTT.htm,尚男衣阁工厂店,,98.04%
4.83,//shop114944290.taobao.com,服饰鞋包,4.79,392,114944290,gey5248,62,4.84,//rate.taobao.com/user-rate-UOmguvmcWMGH4.htm,乔奇羊绒工厂店,浙江 嘉兴,98.94%
