服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.84,//shop57881084.taobao.com,服饰鞋包,4.79,846,57881084,chunsenzheng78,351,4.84,//rate.taobao.com/user-rate-UvFvLMFNyvCQY.htm,「MISS小K家工作室」欧美范潮流女装,浙江 杭州,99.13%
4.76,//shop108003844.taobao.com,服饰鞋包,4.69,819,108003844,高端大气韩版,231,4.77,//rate.taobao.com/user-rate-UvFkyOm8YMFQWMWTT.htm,1号简约女装,,94.84%
4.92,//shop336077045.taobao.com,服饰鞋包,4.89,128,336077045,鞋是可以用来咬的,63,4.88,//rate.taobao.com/user-rate-UvCk4MCxbMFNLMQTT.htm,NYMBM 潮牌人家 红领巾外贸时尚店,,99.48%
4.72,//shop106471449.taobao.com,服饰鞋包,4.65,1032,106471449,anye170,84,4.7,//rate.taobao.com/user-rate-UvFHWMGkbvGcWOQTT.htm,全店大码女装,广东 揭阳,96.07%
4.61,//shop148794781.taobao.com,服饰鞋包,4.59,284,148794781,衣王男装,61,4.59,//rate.taobao.com/user-rate-UvCgWOFNbMGQGvWTT.htm,快手红人同款潮男店,,98.89%
3.99,//shop105506646.taobao.com,服饰鞋包,3.68,1167,105506646,潮流韩轩儿,0,4.1,//rate.taobao.com/user-rate-UvFcLvFI4vCHbvWTT.htm,Top潮人秋冬女装,,89.36%
4.75,//shop106694408.taobao.com,服饰鞋包,4.71,1260,106694408,bbg_jy,50,4.75,//rate.taobao.com/user-rate-UvFgGvFkyvmNGMgTT.htm,欧卡品质女装,,96.28%
4.89,//shop142672601.taobao.com,服饰鞋包,4.86,830,142672601,疯暴小姐的fashion,69,4.89,//rate.taobao.com/user-rate-UvCcGMFIuMCv4vNTT.htm,iFashion 高端定制女装,,99.46%
4.6,//shop340366067.taobao.com,服饰鞋包,4.56,931,340366067,小欣星123,33,4.52,//rate.taobao.com/user-rate-UvGNYOFNSMFcyvQTT.htm,三胖家女装定制,,100.00%
4.31,//shop425855651.taobao.com,服饰鞋包,4.12,1039,425855651,clown的天空,30,4.27,//rate.taobao.com/user-rate-UMmxGMFcGvm80.htm,你的女装潮流,,91.03%
4.36,//shop155013999.taobao.com,服饰鞋包,4.17,1354,155013999,木可木可666,36,4.42,//rate.taobao.com/user-rate-UvCcWvmIWMmNyMWTT.htm,Sistar时尚女装   厂家直销,,84.88%
4.76,//shop117063107.taobao.com,服饰鞋包,4.73,158,117063107,夜如此空寂,34,4.77,//rate.taobao.com/user-rate-UvFcyOm80vCgYMgTT.htm,韩依舍网购特惠商城,北京,98.49%
4.79,//shop109277457.taobao.com,服饰鞋包,4.78,1009,109277457,影子爱人8947,47,4.75,//rate.taobao.com/user-rate-UvCNYMFxYMGg0OQTT.htm,黛芙妮尔 女装,,98.45%
4.49,//shop110147662.taobao.com,服饰鞋包,4.39,993,110147662,韩城女装美衣店,61,4.5,//rate.taobao.com/user-rate-UvCNbMGHWMFkbMQTT.htm,丽人轩韩流女装,,91.01%
4.85,//shop66307341.taobao.com,服饰鞋包,4.86,1198,66307341,悦悦品牌女装,716,4.87,//rate.taobao.com/user-rate-UMCkbMmgyvGcW.htm,正品店品牌女装,,98.76%
4.29,//shop108659029.taobao.com,服饰鞋包,4.08,1364,108659029,雅娜睡衣,29,4.34,//rate.taobao.com/user-rate-UvFk4vGg4vFHLOQTT.htm,yy时尚潮流精品女装时装皇冠店,,91.63%
4.89,//shop162345650.taobao.com,服饰鞋包,4.86,130,162345650,hh199106,50,4.89,//rate.taobao.com/user-rate-UvFg0vCgLvFxWONTT.htm,以彬服饰,,98.76%
4.79,//shop67990339.taobao.com,服饰鞋包,4.77,288,67990339,赫赫良衣,186,4.76,//rate.taobao.com/user-rate-UMGH4MFkSMFcY.htm,赫赫良衣,,98.19%
4.89,//shop33489134.taobao.com,服饰鞋包,4.83,998,33489134,fengye117226,380,4.89,//rate.taobao.com/user-rate-UvGH4MCc4vCQT.htm,大春子家 大码女装外贸原单 牛仔裤英伦欧美原单,北京,99.18%
4.83,//shop101035489.taobao.com,服饰鞋包,4.77,558,101035489,lyw8865919,51,4.8,//rate.taobao.com/user-rate-UOmgLvFNYvm8S.htm,GARY124,,98.86%
3.86,//shop110446396.taobao.com,服饰鞋包,3.74,799,110446396,梦梦的朦萌,62,3.89,//rate.taobao.com/user-rate-UvCNLvCgSvmQyvQTT.htm,Hui peng潮店,,95.71%
4.63,//shop101800755.taobao.com,服饰鞋包,4.65,929,101800755,北京北三环,766,4.71,//rate.taobao.com/user-rate-UvFkYMmQGMmgG.htm,花卷馒头大码女装,,94.78%
4.64,//shop34841840.taobao.com,服饰鞋包,4.56,915,34841840,朱衣使者,868,4.65,//rate.taobao.com/user-rate-UMCxLOmI4OmIT.htm,好多衣女装,湖北 武汉,98.70%
4.88,//shop33717768.taobao.com,母婴,4.86,45096,33717768,baobeido,483,4.87,//rate.taobao.com/user-rate-UvGg0MF8uvCQT.htm,米米果家女童装独家定制,浙江 嘉兴,99.27%
4.84,//shop109996087.taobao.com,服饰鞋包,4.79,756,109996087,曾玉梅168,27,4.83,//rate.taobao.com/user-rate-UvFgGvFvyOm8WONTT.htm,曾家裤业,,99.50%
4.48,//shop100241214.taobao.com,服饰鞋包,4.3,2215,100241214,蔚芊0769,472,4.49,//rate.taobao.com/user-rate-UvGQGMCkSvFIL.htm,蘑菇小姐优质女装,广东 东莞,90.84%
4.92,//shop104559167.taobao.com,服饰鞋包,4.9,141,104559167,全汇通,335,4.9,//rate.taobao.com/user-rate-UMGQ0OmvSvFNS.htm,千纸鹤网购店,,99.71%
5,//shop576599401.taobao.com,服饰鞋包,5,94,576599401,吴小虾573,146,5,//rate.taobao.com/user-rate-UvCkuvGQLvmxWvQTT.htm,香港潮牌潮购,,100.00%
4.67,//shop124919966.taobao.com,服饰鞋包,4.62,1328,124919966,南极人夏泰男装店,13,4.68,//rate.taobao.com/user-rate-UvC8LvFQbvFNyMWTT.htm,花花公子贵宾品牌男装店,,97.61%
4.77,//shop111043043.taobao.com,服饰鞋包,4.69,180,111043043,dota小乖男装店,63,4.76,//rate.taobao.com/user-rate-UvCNSMGH0MCcGOQTT.htm,dota小乖男装店,,97.92%
4.81,//shop71126673.taobao.com,母婴,4.77,703,71126673,郑秋园01,17,4.81,//rate.taobao.com/user-rate-UMGkWMmHLvmNu.htm,爱依妞妞女童装,,99.33%
4.71,//shop110154865.taobao.com,服饰鞋包,4.69,103,110154865,linana072,193,4.74,//rate.taobao.com/user-rate-UvFcuMmvuvF8yMNTT.htm,四季星座1888档,浙江 杭州,95.65%
4.93,//shop104406244.taobao.com,服饰鞋包,4.89,274,104406244,chude307,437,4.91,//rate.taobao.com/user-rate-UOFg4OmcYMGvT.htm,韩都文艺男,上海,99.26%
4.89,//shop58154826.taobao.com,母婴,4.84,346,58154826,laurapan,97,4.87,//rate.taobao.com/user-rate-UOmIWOFcuMmIT.htm,玛达[出售成人儿童原单尾货],海外,99.53%
4.84,//shop68816418.taobao.com,母婴,4.78,683,68816418,心起点1231,45,4.82,//rate.taobao.com/user-rate-UvFk4OmNbOmN0.htm,多妈潮品推荐 男童专属,浙江 温州,98.99%
4.74,//shop165857622.taobao.com,母婴,4.66,388,165857622,冯婷婷48116216,69,4.73,//rate.taobao.com/user-rate-UvCgWMGISMmv4MQTT.htm,韩依宝贝,,98.70%
4.78,//shop145342097.taobao.com,母婴,4.71,1775,145342097,jm_甲满,58,4.73,//rate.taobao.com/user-rate-UvCcuMCxLMCQYvWTT.htm,JM甲满官方品牌店,,99.16%
4.9,//shop100297741.taobao.com,服饰鞋包,4.88,81,100297741,tb_6041419,226,4.88,//rate.taobao.com/user-rate-UMG8LOmvGvGvW.htm,翁L尚品,重庆,99.45%
4,//shop327088567.taobao.com,服饰鞋包,3.74,54,327088567,1997egfghjfc,122,4.36,//rate.taobao.com/user-rate-UvCcbOFvYvFI4ONTT.htm,买了运气都很好,,85.11%
4.12,//shop150360554.taobao.com,服饰鞋包,3.98,120,150360554,tb_brooklyn,98,4.11,//rate.taobao.com/user-rate-UvCgYvFvSvmv0ONTT.htm,里特维品牌店,,80.29%
4.9,//shop59126068.taobao.com,服饰鞋包,4.78,47,59126068,浩气冲天246,156,4.92,//rate.taobao.com/user-rate-UvCguvmI4vCcY.htm,番茄和土豆,浙江 杭州,99.22%
4.89,//shop150503095.taobao.com,服饰鞋包,4.87,135,150503095,回忆点滴生活里,276,4.87,//rate.taobao.com/user-rate-UvCxbOFvSMCNuvQTT.htm,korea时尚潮男,,98.81%
4.6,//shop69797028.taobao.com,服饰鞋包,4.53,1424,69797028,lin慕小凡,72,4.62,//rate.taobao.com/user-rate-UMGHbMFHSvCg4.htm,漫漫說shop日韩女装,,95.66%
4.75,//shop135542487.taobao.com,服饰鞋包,4.69,1085,135542487,老头学会网购,54,4.74,//rate.taobao.com/user-rate-UvFcWvFQWvGHWvQTT.htm,欧娜娜NANA女装,,97.41%
4.72,//shop116963408.taobao.com,服饰鞋包,4.63,1183,116963408,香衣夫人,58,4.72,//rate.taobao.com/user-rate-UvCQ0OFkSMGgLvWTT.htm,湘衣潮都 专注品质女装,,98.92%
4.83,//shop150642243.taobao.com,服饰鞋包,4.81,69,150642243,阿霞精品男装馆,103,4.81,//rate.taobao.com/user-rate-UvCgyvCHuOm8yMNTT.htm,AX时尚大码潮男馆,,98.77%
4.81,//shop116806372.taobao.com,服饰鞋包,4.75,1331,116806372,卖出6543,22,4.82,//rate.taobao.com/user-rate-UvCI4MG8YvmguvNTT.htm,漫悦女装,,97.32%
4.85,//shop107178385.taobao.com,服饰鞋包,4.8,859,107178385,idoka_独家,205,4.86,//rate.taobao.com/user-rate-UvFguvC80MmISMWTT.htm,毒家IDOKA耳朵女装,,99.06%
4.8,//shop141741207.taobao.com,服饰鞋包,4.72,856,141741207,芷语花开,135,4.79,//rate.taobao.com/user-rate-UvCI0MmvbvGg0vgTT.htm,絮语 时尚潮流女装,,98.06%
4.67,//shop118120667.taobao.com,服饰鞋包,4.56,1095,118120667,小玉小玺,12,4.67,//rate.taobao.com/user-rate-UvCNuvG84MmQSONTT.htm,四公主女装,,95.44%
3.74,//shop108936193.taobao.com,服饰鞋包,3.27,2741,108936193,ck2916946,12,4.04,//rate.taobao.com/user-rate-UOmkWMmvSvmxY.htm,韩版潮流女装 888,,91.72%
4.8,//shop119789908.taobao.com,服饰鞋包,4.76,1352,119789908,a18065363180,14,4.78,//rate.taobao.com/user-rate-UvCQuvG80OFH4MNTT.htm,裳海丽人女装直销店,,99.09%
4.63,//shop111213188.taobao.com,服饰鞋包,4.48,1508,111213188,新款时尚_女装,25,4.65,//rate.taobao.com/user-rate-UvCHYMFxYvGN4MWTT.htm,NG 时尚新款女装,,93.49%
4.83,//shop57688233.taobao.com,服饰鞋包,4.79,268,57688233,yyzjj_happy,347,4.78,//rate.taobao.com/user-rate-UvFgWMFNWMFNG.htm,唐狮服饰品牌店,,98.66%
4.65,//shop35504110.taobao.com,服饰鞋包,4.48,120,35504110,蛋黄派kellen,65,4.65,//rate.taobao.com/user-rate-UOmgyvCILvmxT.htm,珂小妞高端定制,浙江 杭州,99.30%
4.55,//shop109560209.taobao.com,服饰鞋包,4.41,1091,109560209,时尚女装部落148,46,4.52,//rate.taobao.com/user-rate-UvCNyOFQYMGcYONTT.htm,芊依馨女装部落,,95.97%
4.59,//shop104806343.taobao.com,服饰鞋包,4.57,832,104806343,中山市雅美照明科技,76,4.6,//rate.taobao.com/user-rate-UvFcGvmNYMGc0MgTT.htm,小白 原创定制高端女装,,96.25%
4.9,//shop33333815.taobao.com,服饰鞋包,4.87,152,33333815,泛的专卖,512,4.88,//rate.taobao.com/user-rate-UvFISvCvWvCvT.htm,贝纳川自营店,江苏 苏州,98.18%
4.44,//shop104216833.taobao.com,服饰鞋包,4.36,924,104216833,gxfdc888,14,4.37,//rate.taobao.com/user-rate-UvFxSvFgWMFcLvNTT.htm,陈小妞女装,,91.83%
4.75,//shop135510483.taobao.com,服饰鞋包,4.71,3226,135510483,步狮龙,24,4.76,//rate.taobao.com/user-rate-UvCNSvFIYvFkSvgTT.htm,步狮龙服饰,,98.78%
4.75,//shop148993153.taobao.com,服饰鞋包,4.69,4205,148993153,良品之牛仔,25,4.72,//rate.taobao.com/user-rate-UvCgWOF8yvmxuOQTT.htm,良品牛仔商城,,99.72%
4.87,//shop33102463.taobao.com,服饰鞋包,4.84,1479,33102463,文文绮,101,4.84,//rate.taobao.com/user-rate-UvFvWMGcSOmHT.htm,PKHHK 简约女装,香港 九龙,99.66%
4.9,//shop10655420.taobao.com,服饰鞋包,4.88,1470,10655420,茜茜子,240,4.92,//rate.taobao.com/user-rate-UvFNLMF80vCNT.htm,茜茜子家 高端女装,广东 深圳,99.78%
4.74,//shop73175259.taobao.com,服饰鞋包,4.69,824,73175259,zhby_1225,25,4.73,//rate.taobao.com/user-rate-UOFI4vGv0MCQL.htm,名门本色,,97.71%
4.76,//shop162463306.taobao.com,服饰鞋包,4.68,693,162463306,ln_枫,161,4.73,//rate.taobao.com/user-rate-UvCkYvF8LOmHbMWTT.htm,ABLE STUDIO,,99.28%
4.73,//shop36670177.taobao.com,服饰鞋包,4.68,175,36670177,y_枫_綯依店,131,4.74,//rate.taobao.com/user-rate-UvFQ0vmk0MGHu.htm,罗特加伦品牌领航店,福建 泉州,98.98%
4.69,//shop113804981.taobao.com,服饰鞋包,4.64,152,113804981,博文试胆,95,4.68,//rate.taobao.com/user-rate-UvCIGvFHSMFgYvQTT.htm,领动时尚街,浙江 杭州,98.10%
4.83,//shop149388085.taobao.com,服饰鞋包,4.82,78,149388085,y8港风馆,581,4.85,//rate.taobao.com/user-rate-UvCgYOmIYMmN4MQTT.htm,衣品天成港风馆,,98.22%
4.72,//shop60017498.taobao.com,服饰鞋包,4.65,172,60017498,skywilderness,358,4.65,//rate.taobao.com/user-rate-UvFkLvGxSMFvb.htm,某人孤品,浙江 杭州,96.62%
4.94,//shop162979115.taobao.com,服饰鞋包,4.94,131,162979115,gralentine,162,4.92,//rate.taobao.com/user-rate-UvCxbvmNLMGIuONTT.htm,Form 现象线上商店,,99.30%
4.68,//shop110333690.taobao.com,服饰鞋包,4.6,114,110333690,格格的木鞋,595,4.69,//rate.taobao.com/user-rate-UvCNGMm8Yvmv0vQTT.htm,爱上型男帅哥,广西 玉林,97.44%
4.87,//shop36914382.taobao.com,母婴,4.83,24799,36914382,jessie_luo791112,481,4.86,//rate.taobao.com/user-rate-UvFNSvCvyvCv0.htm,小辣椒BABY女童装 定制品牌,上海,99.53%
4.86,//shop63108985.taobao.com,母婴,4.83,24541,63108985,落单续怡,233,4.85,//rate.taobao.com/user-rate-UvFHGOmQ4vm80.htm,柒号童仓潮流BABY,,99.54%
4.86,//shop37111548.taobao.com,母婴,4.83,21979,37111548,purerchen,327,4.85,//rate.taobao.com/user-rate-UMCNSOFHbMCQT.htm,LUSON的新装 简约时尚,广东 深圳,99.77%
4.85,//shop65164701.taobao.com,母婴,4.84,15023,65164701,唯一519,510,4.84,//rate.taobao.com/user-rate-UMCcbvmH0Omk4.htm,唯一小铺 独家定制女童装,浙江 杭州,99.42%
4.83,//shop102378888.taobao.com,母婴,4.82,27225,102378888,时尚男孩1984,78,4.82,//rate.taobao.com/user-rate-UvGHSOmcSvCxS.htm,一歌时代 BOY潮童,浙江 温州,99.33%
4.86,//shop70308441.taobao.com,服饰鞋包,4.83,101,70308441,潮式衣舍,225,4.85,//rate.taobao.com/user-rate-UOmI0MmHGMmHG.htm,潮式衣舍,广东 广州,99.01%
4.49,//shop61518485.taobao.com,服饰鞋包,4.36,100,61518485,谢建邓,719,4.58,//rate.taobao.com/user-rate-UvG8SOmQLMCvb.htm,龙猫精品男装店,浙江 杭州,98.03%
4.58,//shop105613732.taobao.com,服饰鞋包,4.47,100,105613732,林弯弯路人焦点3,220,4.51,//rate.taobao.com/user-rate-UvFcLMCIyOmI0MWTT.htm,魅惑潮店NO1,浙江 杭州,98.04%
4.92,//shop104493797.taobao.com,服饰鞋包,4.89,67,104493797,1054988934gy,60,4.89,//rate.taobao.com/user-rate-UOFvuOFvSvCQW.htm,品牌男裝时尚风尚馆,,99.15%
4.69,//shop118587729.taobao.com,服饰鞋包,4.31,114,118587729,突发奇想168,248,4.63,//rate.taobao.com/user-rate-UvCQ4MFvyvFgLONTT.htm,森马情侣装,浙江 杭州,94.29%
4.91,//shop70811439.taobao.com,服饰鞋包,4.9,87,70811439,lucky51759,1331,4.91,//rate.taobao.com/user-rate-UOmvyOFQ4vFvb.htm,大码胖人服饰潮男装店,四川 成都,99.45%
4.73,//shop103853135.taobao.com,服饰鞋包,4.64,113,103853135,我心飞翔201333,251,4.71,//rate.taobao.com/user-rate-UvFHGMCHGMC8WMQTT.htm,飞翔淘吧服饰,,93.68%
4.64,//shop106977875.taobao.com,服饰鞋包,4.54,965,106977875,曼曼小清新,27,4.58,//rate.taobao.com/user-rate-UvFgbOFHyvGQGMgTT.htm,哆啦家时尚女装,,98.55%
4.73,//shop162380692.taobao.com,服饰鞋包,4.66,1219,162380692,韩版梦萍家女装直销店,20,4.71,//rate.taobao.com/user-rate-UvCkWMGIGOFx4MgTT.htm,梦萍家时尚女装企业店,,96.22%
4.8,//shop59088932.taobao.com,服饰鞋包,4.72,926,59088932,hujia900726,75,4.8,//rate.taobao.com/user-rate-UvFx4MC8SvmHu.htm,柚柚家 韩国女装性价比首选,广东 广州,99.43%
4.93,//shop35481060.taobao.com,母婴,4.9,654,35481060,gsnzwd,153,4.92,//rate.taobao.com/user-rate-UMFIYMFHuMmIT.htm,恬玟家,河北 石家庄,99.82%
4.34,//shop71560346.taobao.com,服饰鞋包,4.21,67,71560346,sk之潮流,341,4.37,//rate.taobao.com/user-rate-UOmcyvF8GvmN4.htm,叁酷SK专销店,,93.84%
4.26,//shop104199637.taobao.com,服饰鞋包,4.25,211,104199637,柚子派up,259,4.27,//rate.taobao.com/user-rate-UvFxSOmNYvCkYvQTT.htm,电商A068,浙江 杭州,97.70%
4.87,//shop34169173.taobao.com,母婴,4.82,1103,34169173,andrew8980,302,4.87,//rate.taobao.com/user-rate-UMFNLMFkYMCvT.htm,熊猫乔治小男童装,广东 汕头,99.43%
4.66,//shop59607698.taobao.com,服饰鞋包,4.63,234,59607698,唱大戏00,922,4.66,//rate.taobao.com/user-rate-UvGIGvCk0vGcy.htm,LCC原创实拍潮流男装店,上海,98.46%
4.89,//shop60056879.taobao.com,母婴,4.85,812,60056879,古美2009,249,4.88,//rate.taobao.com/user-rate-UvGQLOFHYOFgL.htm,巴布豆 专柜正品童装店,浙江 杭州,99.26%
4.92,//shop69469970.taobao.com,母婴,4.9,1498,69469970,方圆f,274,4.92,//rate.taobao.com/user-rate-UvGISMFHLMGxb.htm,沐沐宝贝婴童用品店,,99.41%
4.68,//shop115258686.taobao.com,服饰鞋包,4.6,1057,115258686,110322445qq,73,4.68,//rate.taobao.com/user-rate-UvCIuvCgWMCgLOQTT.htm,依品时尚潮流女装,,98.40%
4.61,//shop108702040.taobao.com,服饰鞋包,4.43,912,108702040,简简单118,6,4.61,//rate.taobao.com/user-rate-UvFkbvFN0vGxyOQTT.htm,JD 独家定制女装,,92.60%
4.83,//shop116936116.taobao.com,服饰鞋包,4.78,864,116936116,凡逸名品,95,4.82,//rate.taobao.com/user-rate-UvCQbvFvSMmIGvNTT.htm,凡逸女装,,98.51%
4.5,//shop116877422.taobao.com,服饰鞋包,4.3,834,116877422,tb_2015181868,7,4.53,//rate.taobao.com/user-rate-UvCQ0OmgWvC8LvWTT.htm,星星美衣女装,,90.03%
4.84,//shop61064917.taobao.com,服饰鞋包,4.79,960,61064917,魑魅魍魉a蜗牛,28,4.83,//rate.taobao.com/user-rate-UvFvYOm8WMmcY.htm,莱美尚品高端女装定制,江苏 徐州,98.35%
4.81,//shop112275033.taobao.com,服饰鞋包,4.75,821,112275033,喵菇娘,22,4.79,//rate.taobao.com/user-rate-UvCHuOF84MmQ0MgTT.htm,Rosir 时尚女装,,98.72%
4.86,//shop72872522.taobao.com,服饰鞋包,4.82,1228,72872522,tmacoyao,40,4.85,//rate.taobao.com/user-rate-UvC8WvFc0Mmgy.htm,花半开轻熟女装,,98.98%
4.82,//shop110233612.taobao.com,服饰鞋包,4.75,955,110233612,tb_1824182,210,4.82,//rate.taobao.com/user-rate-UMCHSvGkuvGI4.htm,惠美尾单仓  折扣女装 店铺搜索  惠美尾单  就能找到本店,浙江 杭州,98.67%
4.85,//shop64124088.taobao.com,服饰鞋包,4.8,1250,64124088,wang55140,74,4.85,//rate.taobao.com/user-rate-UvFHuMmIGvmxG.htm,彤色高端女装精品定制,,98.47%
4.78,//shop125494756.taobao.com,服饰鞋包,4.74,1009,125494756,花香世界7535,16,4.79,//rate.taobao.com/user-rate-UMGxuMGxSOmQ4.htm,衣舞飞扬花香女装,,97.24%
4.89,//shop140564263.taobao.com,服饰鞋包,4.88,1090,140564263,时光守护我,254,4.88,//rate.taobao.com/user-rate-UvC84vCg4OmxbMQTT.htm,粉粉麻麻Lily女装代购,,99.30%
4.88,//shop59824965.taobao.com,服饰鞋包,4.83,1085,59824965,jiushiwo1040,378,4.88,//rate.taobao.com/user-rate-UvGIYOmcYMmx0.htm,贝洛菲资深气质女装服饰,上海,99.28%
4.78,//shop33825732.taobao.com,服饰鞋包,4.7,1399,33825732,db720,99,4.78,//rate.taobao.com/user-rate-UMmv0MFHYvFxT.htm,可可杜拉女装工厂店,广东 广州,98.64%
4.98,//shop70168709.taobao.com,服饰鞋包,4.97,815,70168709,best4you520,436,4.98,//rate.taobao.com/user-rate-UOmH0vGc4vCHu.htm,私享部落欧美大牌外贸原单女装,,99.94%
4.67,//shop140447026.taobao.com,服饰鞋包,4.63,932,140447026,衣心衣意女装时尚店,20,4.64,//rate.taobao.com/user-rate-UvCxbOF80MGHWMWTT.htm,唯洛美 自制女装,,99.04%
4.73,//shop70243469.taobao.com,服饰鞋包,4.7,1592,70243469,木衣柜女装厂家直销,184,4.76,//rate.taobao.com/user-rate-UOmHLvFNGMFHL.htm,CM女装杭州厂家折扣批发店铺,,97.78%
4.72,//shop111278598.taobao.com,服饰鞋包,4.68,966,111278598,句点哥,44,4.73,//rate.taobao.com/user-rate-UvCHYvCxGOmxbONTT.htm,布衣凡客 专注牛仔,,95.85%
4.82,//shop127343970.taobao.com,服饰鞋包,4.79,551,127343970,飞马休闲,134,4.8,//rate.taobao.com/user-rate-UvC8SMFx4MFg4MNTT.htm,承续休闲服饰,,97.68%
4.87,//shop64515352.taobao.com,服饰鞋包,4.83,1402,64515352,阔海外贸,1646,4.86,//rate.taobao.com/user-rate-UMCxYMF84MmIG.htm,阔海外贸专注外贸原单精品男女装,,99.25%
4.91,//shop34053472.taobao.com,服饰鞋包,4.88,2052,34053472,lover_sushoubing,301,4.9,//rate.taobao.com/user-rate-UMmQYMGI4vGIT.htm,嘎子大码女装 仓库搬迁 清仓特卖,江苏 苏州,99.35%
4.87,//shop69525370.taobao.com,服饰鞋包,4.82,1175,69525370,kuangr17,490,4.87,//rate.taobao.com/user-rate-UvCcLMFkSvGx0.htm,哟嗬韩货韩国东大门代购女装,山东 青岛,98.80%
4.86,//shop103243180.taobao.com,服饰鞋包,4.86,1061,103243180,一丁一点生活馆,14,4.87,//rate.taobao.com/user-rate-UvFx0MCQbMmxGMgTT.htm,一丁一点生活馆,,99.24%
4.85,//shop36198221.taobao.com,服饰鞋包,4.78,1014,36198221,skbbmm,762,4.84,//rate.taobao.com/user-rate-UMmIGMFHGMmHT.htm,某女子 优雅女装,浙江 杭州,99.44%
4.8,//shop107910917.taobao.com,服饰鞋包,4.77,191,107910917,vinggao8,1455,4.77,//rate.taobao.com/user-rate-UMGHbvGgYMFQW.htm,男士精品馆,,98.11%
4.57,//shop58662293.taobao.com,服饰鞋包,4.57,167,58662293,梦楠88,778,4.56,//rate.taobao.com/user-rate-UvFv4MCkYOmgY.htm,电商基地A418 原星座1606,浙江 杭州,99.66%
4.82,//shop170137242.taobao.com,服饰鞋包,4.79,111,170137242,威示米邦棋舰店,243,4.87,//rate.taobao.com/user-rate-UvCkSOFvLMGHWvgTT.htm,港仔文艺男棋舰店,,92.31%
4.84,//shop108150093.taobao.com,服饰鞋包,4.78,165,108150093,家中有一宝1,42,4.75,//rate.taobao.com/user-rate-UvFkGOmxWMFkuvQTT.htm,精品情侣正品店,,96.15%
4.92,//shop130070731.taobao.com,服饰鞋包,4.88,535,130070731,领尚故事,158,4.92,//rate.taobao.com/user-rate-UvCx0vC8yOFNbvgTT.htm,领尚故事,,99.42%
4.79,//shop116913702.taobao.com,服饰鞋包,4.77,161,116913702,达爱博,271,4.82,//rate.taobao.com/user-rate-UvCQ0OFHuOmxSvgTT.htm,温州啊达家,,97.12%
3.43,//shop168528288.taobao.com,服饰鞋包,3.25,580,168528288,funiu66,109,3.55,//rate.taobao.com/user-rate-UvCNyvCcyOFQY.htm,惠尔盾精品服装,,74.42%
