服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.86,//shop159514744.taobao.com,服饰鞋包,4.79,61,159514744,浪漫靓衣服,43,4.79,//rate.taobao.com/user-rate-UvCgSvG8YvCIbvQTT.htm,浪漫欢乐颂,,98.08%
4.77,//shop120908834.taobao.com,服饰鞋包,4.74,179,120908834,仙人掌839,146,4.74,//rate.taobao.com/user-rate-UvC8Wvm8GOmHuMQTT.htm,仙人掌女装,,98.05%
4.92,//shop270623662.taobao.com,服饰鞋包,4.89,343,270623662,小杨品牌折扣,223,4.89,//rate.taobao.com/user-rate-UvCk0MmgbMG8uONTT.htm,小杨男装折扣,,99.44%
4.78,//shop124434705.taobao.com,服饰鞋包,4.74,31,124434705,女生百变,60,4.81,//rate.taobao.com/user-rate-UvC80OFISOF8YMQTT.htm,女生百变韩国代购女装,,99.13%
4.66,//shop112798283.taobao.com,服饰鞋包,4.52,91,112798283,秀衣阁小店,209,4.67,//rate.taobao.com/user-rate-UvCH4vFNWvCIyONTT.htm,东方girls韩国女装店,广东 广州,94.30%
4.55,//shop126979141.taobao.com,服饰鞋包,4.42,91,126979141,丽人街服饰i,12,4.54,//rate.taobao.com/user-rate-UvC84MFIWvCxbvQTT.htm,Ai 美时尚女装,,96.05%
4.97,//shop471964929.taobao.com,服饰鞋包,4.95,91,471964929,mqz6766,29,4.95,//rate.taobao.com/user-rate-UMFcWvGxGOmku.htm,MORE MORE SHOP,,100.00%
4.88,//shop136575571.taobao.com,服饰鞋包,4.82,18,136575571,萱萱家0606,74,4.86,//rate.taobao.com/user-rate-UvCxuvFgWvCxWMgTT.htm,萱萱家高端原创女装,,98.25%
4.52,//shop152779721.taobao.com,服饰鞋包,4.34,18,152779721,韩尚美86,39,4.55,//rate.taobao.com/user-rate-UvCgLvmNbMFkGMgTT.htm,这店只卖女神装,,95.31%
4.62,//shop343283009.taobao.com,服饰鞋包,4.62,65,343283009,月伴衣橱,249,4.69,//rate.taobao.com/user-rate-UvGNWvGxuMFILvgTT.htm,月伴女装批发,,95.00%
4.67,//shop102497024.taobao.com,母婴,4.6,101,102497024,yangyu955,62,4.62,//rate.taobao.com/user-rate-UvFNyMFNYMmvT.htm,童装品牌工厂店,安徽 宣城,97.52%
4.81,//shop103058642.taobao.com,服饰鞋包,4.75,375,103058642,liying1806,63,4.81,//rate.taobao.com/user-rate-UvFx0vFgLMGkSOQTT.htm,伊依衣女装,,98.07%
4.6,//shop105312715.taobao.com,服饰鞋包,4.44,2163,105312715,nini201352,90,4.64,//rate.taobao.com/user-rate-UvFcbvCNGvGk0MWTT.htm,蘑菇街美丽衣橱,,85.87%
4.95,//shop343820122.taobao.com,母婴,4.95,89,343820122,丁刘洪,25,4.93,//rate.taobao.com/user-rate-UvGg4vFxLMm8Y.htm,憶鄉情時尚精品屋,浙江 杭州,100.00%
5,//shop399979043.taobao.com,服饰鞋包,4.99,127,399979043,大朗故事,40,4.97,//rate.taobao.com/user-rate-UvGNyMm8yMCv4MgTT.htm,大朗故事 专注针织毛衣,,100.00%
4.66,//shop57980219.taobao.com,服饰鞋包,4.6,326,57980219,mooting购物,14,4.68,//rate.taobao.com/user-rate-UvCIyMCHSMCcG.htm,她她的衣柜,,96.97%
4.79,//shop101445939.taobao.com,母婴,4.74,114,101445939,zengzhihui6,316,4.8,//rate.taobao.com/user-rate-UMmIGMFIWMFHS.htm,壳壳树童装1号店,,97.11%
4.92,//shop70836867.taobao.com,服饰鞋包,4.89,373,70836867,李红兰孟涵,111,4.92,//rate.taobao.com/user-rate-UOmvyOmg0MFIb.htm,酷尚风情,,99.49%
4.89,//shop64963451.taobao.com,服饰鞋包,4.85,248,64963451,88mio88,52,4.89,//rate.taobao.com/user-rate-UvCvYvCkWvFIS.htm,时尚依娜白领之家名店,江苏 泰州,98.87%
4.73,//shop157150235.taobao.com,服饰鞋包,4.67,371,157150235,啦啦家精品实拍店,56,4.74,//rate.taobao.com/user-rate-UvCgSvF8WOmNyOQTT.htm,啦啦家潮流实拍店,,93.87%
4.8,//shop105801246.taobao.com,服饰鞋包,4.76,126,105801246,灵峰广告印刷,158,4.8,//rate.taobao.com/user-rate-UvFc4vmNWMFNuMgTT.htm,MUYANG原创设计,福建 福州,99.08%
4.86,//shop72866906.taobao.com,服饰鞋包,4.85,165,72866906,时尚橘子名品风,41,4.87,//rate.taobao.com/user-rate-UOFILOFcGOFNY.htm,时尚橘子名品风,广东 东莞,99.13%
4.75,//shop116932009.taobao.com,服饰鞋包,4.69,635,116932009,韩衣轩连锁店,29,4.76,//rate.taobao.com/user-rate-UvCQbvF8GMGxSMWTT.htm,韩衣轩连锁店,,97.34%
4.93,//shop100433760.taobao.com,服饰鞋包,4.9,144,100433760,绝版海风,35,4.92,//rate.taobao.com/user-rate-UvCI0OmxGMCgb.htm,QY高级定制馆,广东 广州,99.53%
4.84,//shop105887095.taobao.com,服饰鞋包,4.82,370,105887095,aao百年好合,54,4.84,//rate.taobao.com/user-rate-UvFcyOm80vFkyMgTT.htm,挚爱一生yishi,,98.50%
4.86,//shop73342581.taobao.com,服饰鞋包,4.8,722,73342581,潮boyandgirl,37,4.85,//rate.taobao.com/user-rate-UOFvWMCvSOmcy.htm,天使之棉女装店,,98.23%
4.86,//shop71186428.taobao.com,服饰鞋包,4.85,125,71186428,平安99998,28,4.82,//rate.taobao.com/user-rate-UOm80vFQYOFk0.htm,格调精品女装店铺,,99.24%
4.66,//shop109009046.taobao.com,母婴,4.63,212,109009046,nielinjun7358125,91,4.68,//rate.taobao.com/user-rate-UvFkSOFg4MCHYvWTT.htm,321童装工厂店,,98.45%
4.87,//shop109103467.taobao.com,服饰鞋包,4.86,549,109103467,青龙嘉禾,30,4.87,//rate.taobao.com/user-rate-UvFc0MmgLOmQSvNTT.htm,韩宇时尚女装,,99.22%
4.75,//shop162351460.taobao.com,服饰鞋包,4.7,279,162351460,芯衣服饰丫,48,4.74,//rate.taobao.com/user-rate-UvCkYvmkLOmNWOQTT.htm,芯衣服饰丫,,97.33%
4.84,//shop116969028.taobao.com,母婴,4.82,100,116969028,异国星辰,21,4.85,//rate.taobao.com/user-rate-UvCQbvCxSMCcLOQTT.htm,俏皮小板凳童装3号店,,98.32%
4.85,//shop69436685.taobao.com,服饰鞋包,4.8,365,69436685,清伊人雅诗,25,4.84,//rate.taobao.com/user-rate-UMCIbMFQSMCvG.htm,兰珂 LACE,,99.01%
4.75,//shop121861719.taobao.com,服饰鞋包,4.72,626,121861719,江南小乐羊,161,4.76,//rate.taobao.com/user-rate-UvC8YOFk0MCN0ONTT.htm,雅伊时代,,99.44%
4.96,//shop57185196.taobao.com,母婴,4.93,186,57185196,fanyastelle,817,4.92,//rate.taobao.com/user-rate-UvFgyMFIbMCN0.htm,采薇采薇 品牌童装,,99.93%
4.89,//shop34504835.taobao.com,服饰鞋包,4.84,124,34504835,小品凡间,553,4.88,//rate.taobao.com/user-rate-UMCNLvFkYOFHT.htm,麦琪可欧美女装,湖南 长沙,99.41%
4.85,//shop33685620.taobao.com,母婴,4.81,186,33685620,wei2532,83,4.85,//rate.taobao.com/user-rate-UvCc0vmk4vGIT.htm,缤纷童年精品童装,浙江 杭州,99.72%
4.9,//shop33725407.taobao.com,母婴,4.87,113,33725407,yby811,62,4.88,//rate.taobao.com/user-rate-UvGvGvmH4.htm,云朵上的猫童装折扣店,浙江 嘉兴,99.70%
4.85,//shop115701689.taobao.com,母婴,4.79,88,115701689,萌萌精品童装屋,120,4.87,//rate.taobao.com/user-rate-UvCvbOmguMCcuvgTT.htm,萌萌精品童装厂家直销,,98.45%
4.69,//shop111941260.taobao.com,母婴,4.61,185,111941260,品牌童装868,99,4.72,//rate.taobao.com/user-rate-UvCHbOFQyvGgyvWTT.htm,龙驹凤雏童装,江苏 苏州,98.26%
4.94,//shop106216244.taobao.com,母婴,4.91,185,106216244,风韵之美1983,66,4.89,//rate.taobao.com/user-rate-UvFc4MCkGvGNbONTT.htm,勋勋平价童装屋,,99.55%
4.71,//shop145359509.taobao.com,母婴,4.66,127,145359509,phq200007,22,4.72,//rate.taobao.com/user-rate-UvCcuMGgYMCvYOQTT.htm,糖果街童装屋,,98.69%
4.76,//shop35960461.taobao.com,母婴,4.68,99,35960461,海边个性饰品,51,4.75,//rate.taobao.com/user-rate-UvFN4MGcuvFxb.htm,小皮多外贸童装,山东 日照,98.33%
4.81,//shop63099322.taobao.com,母婴,4.73,161,63099322,亲亲开心笑,115,4.79,//rate.taobao.com/user-rate-UMmQSMm8yvCNG.htm,棉乐乐童装,浙江 嘉兴,98.22%
4.91,//shop155935406.taobao.com,母婴,4.86,125,155935406,慕童小铺童装,77,4.87,//rate.taobao.com/user-rate-UvCgLMmQuOmNLMNTT.htm,糖果BABY童装精品店,,99.75%
4.8,//shop105308238.taobao.com,母婴,4.75,76,105308238,15027305039刘颖,19,4.8,//rate.taobao.com/user-rate-UvFc0OFNWvFIGvQTT.htm,七彩贝壳丫丫童装,,98.56%
4.93,//shop365652984.taobao.com,母婴,4.9,76,365652984,安奈儿童装达州店,315,4.89,//rate.taobao.com/user-rate-UvCk4vGHLvGx0OQTT.htm,安奈儿童装达州店,,99.78%
4.75,//shop106696949.taobao.com,服饰鞋包,4.71,349,106696949,songlu1993,71,4.69,//rate.taobao.com/user-rate-UMCcGvFQuvCxY.htm,之名度男装,,97.69%
4.75,//shop141038819.taobao.com,服饰鞋包,4.69,7156,141038819,pw270407361,48,4.74,//rate.taobao.com/user-rate-UvFNLMmcWvFgGMgTT.htm,名品汇潮流男装,,99.54%
4.75,//shop108265271.taobao.com,服饰鞋包,4.68,1072,108265271,louis2614331,81,4.75,//rate.taobao.com/user-rate-UvFk0OmQGvCcSvgTT.htm,时尚一百,广东 广州,99.10%
4.83,//shop63829931.taobao.com,服饰鞋包,4.77,813,63829931,感恩街8号店,42,4.84,//rate.taobao.com/user-rate-UMCQbOFNWMGcL.htm,感恩街8号店,浙江 衢州,96.86%
4.78,//shop104540700.taobao.com,服饰鞋包,4.7,1063,104540700,希望变靓靓,352,4.78,//rate.taobao.com/user-rate-UMG8Yvm8YvCxL.htm,靓靓淘衣店,,98.08%
4.85,//shop69878320.taobao.com,服饰鞋包,4.79,1818,69878320,真维斯羊绒线,52,4.83,//rate.taobao.com/user-rate-UOmNYvFgYvGvL.htm,蒙贝斯羊绒制品,,97.45%
4.75,//shop37001295.taobao.com,服饰鞋包,4.69,1212,37001295,shanxia_yi,103,4.75,//rate.taobao.com/user-rate-UvF8LMFHuMCNY.htm,VE 欧韩衣馆 专注毛衣,浙江 嘉兴,97.83%
4.77,//shop155676920.taobao.com,服饰鞋包,4.71,699,155676920,美衣尚181242,132,4.76,//rate.taobao.com/user-rate-UvCguvFvYMC8WMWTT.htm,靓丽衣尚1314,,96.60%
4.89,//shop150315865.taobao.com,服饰鞋包,4.83,913,150315865,vip品会服装城,70,4.86,//rate.taobao.com/user-rate-UvCgGvFcbMFNYOQTT.htm,上海凡缤服饰有限公司,,99.91%
4.88,//shop70920076.taobao.com,服饰鞋包,4.84,1043,70920076,依妮沙白,26,4.87,//rate.taobao.com/user-rate-UOmQLMmguMm84.htm,SUXINY,,99.61%
4.86,//shop34791898.taobao.com,服饰鞋包,4.82,911,34791898,guyue1107,94,4.87,//rate.taobao.com/user-rate-UMCguvFgbvmxT.htm,伊芙藤服饰,江苏 苏州,98.32%
4.85,//shop156423914.taobao.com,服饰鞋包,4.8,1036,156423914,翎家服饰,332,4.86,//rate.taobao.com/user-rate-UvCg4vGNbMCcSMQTT.htm,翎家服饰官方店,,99.47%
4.9,//shop71172944.taobao.com,服饰鞋包,4.87,600,71172944,禾七七,64,4.91,//rate.taobao.com/user-rate-UMC8bMm80OFcY.htm,欧韩女装衣舍,浙江 杭州,99.15%
4.85,//shop72839222.taobao.com,母婴,4.83,133,72839222,sadie112,5108,4.82,//rate.taobao.com/user-rate-UOmcGMm8SvGQG.htm,Carebabies英国母婴童装代购,海外,99.59%
4.56,//shop112275496.taobao.com,服饰鞋包,4.46,1342,112275496,王王之家ing,36,4.54,//rate.taobao.com/user-rate-UvCNYMCkLMCISMQTT.htm,戒美蘑菇街,,93.14%
4.86,//shop102010733.taobao.com,服饰鞋包,4.79,520,102010733,xemcc,172,4.86,//rate.taobao.com/user-rate-UvCHyvmcyMmQu.htm,NINE RHYME玖韵 双子店,上海,98.80%
4.76,//shop58497333.taobao.com,服饰鞋包,4.76,89,58497333,依莲娜2009,134,4.82,//rate.taobao.com/user-rate-UvCxYMCc4OmNb.htm,伊莲娜,广东 深圳,97.64%
4.65,//shop159778246.taobao.com,母婴,4.62,520,159778246,冉宝儿妈咪,1072,4.64,//rate.taobao.com/user-rate-UvCkWvGNWvFIuMgTT.htm,快乐宝贝母婴童装批发诚,,96.34%
4.43,//shop72400132.taobao.com,服饰鞋包,4.21,663,72400132,zhangmingvip2012,89,4.46,//rate.taobao.com/user-rate-UOmv0MmcWOmcu.htm,久伴D女装,,87.37%
4.74,//shop148554406.taobao.com,母婴,4.7,217,148554406,娜样芳华x,66,4.73,//rate.taobao.com/user-rate-UvFx0Mmc4Mm8SMQTT.htm,暖宝潮妞童装衣橱,,99.06%
4.78,//shop148272499.taobao.com,服饰鞋包,4.74,1688,148272499,杏子服饰企业店铺,98,4.78,//rate.taobao.com/user-rate-UvCc4OmHSvCgWONTT.htm,杏子服饰企业店铺,,99.02%
4.63,//shop130106229.taobao.com,服饰鞋包,4.58,1472,130106229,水木子服饰,114,4.63,//rate.taobao.com/user-rate-UvC8yvFkuMCkLvgTT.htm,水木子服饰,,98.37%
4.68,//shop108008208.taobao.com,母婴,4.66,1788,108008208,飘逸心随梦,15,4.68,//rate.taobao.com/user-rate-UvGNLMFHYvmIL.htm,华知baby母婴童装用品,,95.20%
4.83,//shop36775911.taobao.com,服饰鞋包,4.81,1119,36775911,puzhizhao0000,92,4.82,//rate.taobao.com/user-rate-UvFQyvmcWvFQb.htm,名屋一族商城,,98.09%
4.87,//shop71146133.taobao.com,服饰鞋包,4.82,746,71146133,tb563889_00,127,4.87,//rate.taobao.com/user-rate-UMGc4MGcYOFc4.htm,猴子和香蕉 原创女装工厂店,,98.93%
4.63,//shop122585805.taobao.com,服饰鞋包,4.55,1141,122585805,詹生k,67,4.66,//rate.taobao.com/user-rate-UvC8GvCHYvmQ4MWTT.htm,欧韩潮流美衣坊,,99.18%
4.91,//shop60958513.taobao.com,母婴,4.88,240,60958513,qkxiaoxiao,366,4.91,//rate.taobao.com/user-rate-UvG84vCNLvGQT.htm,格格屋外贸童装量贩,山东 青岛,99.92%
4.86,//shop114159181.taobao.com,母婴,4.84,571,114159181,橙子家cz,274,4.87,//rate.taobao.com/user-rate-UvCIuvFNbMmkLvQTT.htm,CzBaby 橙子家实拍童装,,99.64%
4.84,//shop109542866.taobao.com,服饰鞋包,4.82,993,109542866,运微利国际贸易,65,4.82,//rate.taobao.com/user-rate-UvCNyvGvbOFISOQTT.htm,冬华家 风尚女装,,98.69%
4.83,//shop61200338.taobao.com,服饰鞋包,4.8,386,61200338,袋狗旺,182,4.83,//rate.taobao.com/user-rate-UvCkbMmcSOFHS.htm,女人坊潮品馆,浙江 杭州,98.95%
4.91,//shop103693407.taobao.com,服饰鞋包,4.9,294,103693407,vooline,477,4.91,//rate.taobao.com/user-rate-UMGgGvC8yMG8y.htm,花缕美衣,浙江 嘉兴,97.50%
4.81,//shop143449012.taobao.com,服饰鞋包,4.77,575,143449012,媚月潮品8,204,4.82,//rate.taobao.com/user-rate-UvCcWMGNLMFx4vgTT.htm,媚月潮品,,98.92%
4.79,//shop106680487.taobao.com,服饰鞋包,4.76,850,106680487,昂丝麦,58,4.78,//rate.taobao.com/user-rate-UvFg0vFkuOmgWONTT.htm,昂丝麦unsmile,,99.10%
4.7,//shop35279314.taobao.com,母婴,4.68,1351,35279314,快乐0081,126,4.7,//rate.taobao.com/user-rate-UOmI4vGILOmQT.htm,七色贝壳童装屋,浙江 湖州,95.81%
4.75,//shop104921667.taobao.com,服饰鞋包,4.68,968,104921667,疯狂的大鹅,46,4.74,//rate.taobao.com/user-rate-UvFcGMFHSMFxSONTT.htm,千仟丽人女裤批发,浙江 金华,97.29%
4.87,//shop107797099.taobao.com,服饰鞋包,4.84,167,107797099,大鹏展翅106,60,4.86,//rate.taobao.com/user-rate-UvFgyvFvYvmH4vWTT.htm,中国好毛衣一百年,,97.97%
4.81,//shop67884472.taobao.com,母婴,4.78,1182,67884472,与美丽纠缠,87,4.79,//rate.taobao.com/user-rate-UMGvYOmQYvGgL.htm,阳光天使童装优质实拍店,,99.69%
4.61,//shop109214151.taobao.com,服饰鞋包,4.51,736,109214151,依丽姿彩,42,4.61,//rate.taobao.com/user-rate-UvCNWvGkbMCcuvWTT.htm,依丽服饰馆,,89.27%
4.87,//shop101357683.taobao.com,服饰鞋包,4.84,838,101357683,niyafei777,166,4.87,//rate.taobao.com/user-rate-UvCHWvFxGvCgy.htm,王朝衣都,,99.15%
4.85,//shop102163401.taobao.com,母婴,4.83,112,102163401,尚欢love,42,4.87,//rate.taobao.com/user-rate-UvFNLvmv0vFQbMQTT.htm,严肃的包子君 原创童装,广东 广州,99.71%
4.79,//shop124395303.taobao.com,服饰鞋包,4.7,559,124395303,洋洋部落520,66,4.81,//rate.taobao.com/user-rate-UvC8bMmIWOFkuvQTT.htm,女装正品特卖直销店,,96.50%
4.77,//shop71183961.taobao.com,服饰鞋包,4.73,835,71183961,毓涵妈妈,53,4.77,//rate.taobao.com/user-rate-UMFNbvGkuMmHb.htm,精品低价 毓涵阁,,97.62%
4.77,//shop144632104.taobao.com,母婴,4.73,1048,144632104,爱蒙口,5,4.77,//rate.taobao.com/user-rate-UvCvyvC8yvFIbOQTT.htm,优质羽绒童装总动员,,98.09%
4.81,//shop62613109.taobao.com,服饰鞋包,4.78,635,62613109,peiaaron,130,4.82,//rate.taobao.com/user-rate-UvGkSvC8uvGvL.htm,LMFAO欧莱曼性感夜店服饰,广东 广州,98.62%
4.77,//shop159783553.taobao.com,服饰鞋包,4.71,421,159783553,雅熙靓依坊,32,4.74,//rate.taobao.com/user-rate-UvC8GMFkLMmcSMQTT.htm,雅熙靓依坊,,96.52%
4.77,//shop105979899.taobao.com,服饰鞋包,4.73,245,105979899,as15002003,130,4.8,//rate.taobao.com/user-rate-UOmkLOmgbMmc4.htm,兔牙大码时尚馆,广东 广州,97.72%
4.84,//shop67240804.taobao.com,服饰鞋包,4.79,720,67240804,cuicui27,53,4.84,//rate.taobao.com/user-rate-UvFNbvGILvFcy.htm,CC27,,99.75%
4.69,//shop72463853.taobao.com,服饰鞋包,4.63,629,72463853,甜美小辣椒mei,67,4.69,//rate.taobao.com/user-rate-UOFNuMCg4vFgu.htm,小K家实拍女装,,97.75%
4.86,//shop61837865.taobao.com,服饰鞋包,4.82,480,61837865,祖飞商贸,53,4.85,//rate.taobao.com/user-rate-UMmI0vGkbvFQY.htm,锦绣缘私家定制,,99.67%
4.87,//shop104850453.taobao.com,服饰鞋包,4.85,626,104850453,tb22376915,169,4.87,//rate.taobao.com/user-rate-UvFcyOm8YvmxyOQTT.htm,Mix女装实拍,北京,99.08%
4.66,//shop107964321.taobao.com,服饰鞋包,4.56,546,107964321,机智的红领巾丶,100,4.66,//rate.taobao.com/user-rate-UvFkyMmxWvCQbMQTT.htm,小城故事  独家定制,,95.89%
4.83,//shop102239466.taobao.com,服饰鞋包,4.77,5549,102239466,aa13776918788,1318,4.84,//rate.taobao.com/user-rate-UOmILMCNuMmIu.htm,衣依不舍精选外贸成衣女装性价比,江苏 南通,98.97%
4.47,//shop122366579.taobao.com,服饰鞋包,4.35,4051,122366579,女人帮e街,33,4.46,//rate.taobao.com/user-rate-UvC8GvmcGMmN4vQTT.htm,袖子美衣 粤衣坊,,95.90%
4.5,//shop114408279.taobao.com,服饰鞋包,4.38,10346,114408279,欧美混搭衣橱,76,4.51,//rate.taobao.com/user-rate-UvCILMm8YMGxSMQTT.htm,Find the fashion,,94.67%
4.8,//shop104769486.taobao.com,服饰鞋包,4.79,2260,104769486,可儿98722,22,4.79,//rate.taobao.com/user-rate-UvFcyvCIyvCcSMWTT.htm,淘衣格女装专业打底衫,,97.93%
4.91,//shop111609881.taobao.com,服饰鞋包,4.89,2601,111609881,super喜乐99,237,4.88,//rate.taobao.com/user-rate-UvCHGOFIYMCxSvQTT.htm,superjoy 喜乐,,99.25%
4.77,//shop150765874.taobao.com,服饰鞋包,4.66,124,150765874,安姿媚女士服装,58,4.77,//rate.taobao.com/user-rate-UvCgGMFcWMF8YMgTT.htm,优衣美品质女装,,92.45%
4.81,//shop106555533.taobao.com,服饰鞋包,4.77,2521,106555533,女装牛仔裤直销,26,4.81,//rate.taobao.com/user-rate-UvFcSvCNGOmvYvWTT.htm,女装牛仔裤直销,,99.65%
4.83,//shop111998235.taobao.com,服饰鞋包,4.75,417,111998235,yuanyuan360424,211,4.81,//rate.taobao.com/user-rate-UMmNGMCkuvCQY.htm,唯美aa女装,,98.07%
4.74,//shop136595299.taobao.com,服饰鞋包,4.67,242,136595299,沁水芙蓉88,448,4.75,//rate.taobao.com/user-rate-UvCQuvFkbMmg0MWTT.htm,芙蓉时尚衣阁,,92.77%
4.86,//shop71759590.taobao.com,服饰鞋包,4.83,709,71759590,蚂蚁3445,73,4.86,//rate.taobao.com/user-rate-UMGILMGIWvCH0.htm,风尚 非凡,,99.37%
4.74,//shop35577152.taobao.com,服饰鞋包,4.64,241,35577152,cool_yan,150,4.73,//rate.taobao.com/user-rate-UOmk4OFIyOmQT.htm,晓慕家小清新女装店,广东 广州,98.94%
4.68,//shop128368444.taobao.com,服饰鞋包,4.64,5480,128368444,王静9008,16,4.68,//rate.taobao.com/user-rate-UvCxYvC8GMCkLMgTT.htm,西西韩版女装,,97.84%
4.75,//shop100671285.taobao.com,服饰鞋包,4.69,472,100671285,品牌女装专柜正品牌,2497,4.78,//rate.taobao.com/user-rate-UvFNLvCcWMFIbOQTT.htm,英悦女装,,97.41%
4.73,//shop156254600.taobao.com,服饰鞋包,4.68,472,156254600,李家明1256996691,74,4.73,//rate.taobao.com/user-rate-UvCg4vmc4Omg0OQTT.htm,商城服饰新风尚唯品会,,100.00%
4.91,//shop150662980.taobao.com,母婴,4.87,159,150662980,jhcblm,32,4.91,//rate.taobao.com/user-rate-UvCgyvCHbMGH4MgTT.htm,潮宝联萌童装,,98.31%
4.92,//shop57494201.taobao.com,服饰鞋包,4.86,107,57494201,aleilong1196,30,4.92,//rate.taobao.com/user-rate-UMCNuMFk4MFxT.htm,九楼阳光女装,广东 东莞,98.89%
4.75,//shop68624393.taobao.com,服饰鞋包,4.71,2079,68624393,只是路人丶,23,4.74,//rate.taobao.com/user-rate-UMCxSvG8SvG8y.htm,燕燕欧韩精品女装,,98.29%
4.77,//shop116039409.taobao.com,服饰鞋包,4.71,359,116039409,陈伟王京,81,4.77,//rate.taobao.com/user-rate-UvFNuvGxuMmcuvgTT.htm,MDMY正品,,98.74%
4.76,//shop70858115.taobao.com,服饰鞋包,4.7,239,70858115,橱柜达人,65,4.75,//rate.taobao.com/user-rate-UMmNyMm8SOFcY.htm,达人BRT 欧洲站,浙江 杭州,98.37%
4.82,//shop586566111.taobao.com,服饰鞋包,4.8,62,586566111,潮流女装店家,31,4.81,//rate.taobao.com/user-rate-UvCk4MmN0MGQLvWTT.htm,筱伊折扣店,广东 揭阳,97.01%
4.79,//shop150701744.taobao.com,母婴,4.74,547,150701744,tb932834341,16,4.76,//rate.taobao.com/user-rate-UvFcbMFHWOmIWvWTT.htm,熊宝宝品质童装,,98.18%
4.83,//shop36236781.taobao.com,服饰鞋包,4.79,139,36236781,cjt8251,895,4.85,//rate.taobao.com/user-rate-UvFIGvmQWMmxY.htm,欧燕服饰,陕西 宝鸡,97.50%
4.75,//shop107522256.taobao.com,母婴,4.69,375,107522256,极致文静,129,4.78,//rate.taobao.com/user-rate-UvFgSOmQGMmcyvWTT.htm,爆花匠童装,,97.56%
4.87,//shop416885733.taobao.com,服饰鞋包,4.84,159,416885733,玛思狄拉舰旗店,46,4.83,//rate.taobao.com/user-rate-UvGNYOmH4vGk4MgTT.htm,玛思狄拉舰旗店,,100.00%
