服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.89,//shop59379653.taobao.com,服饰鞋包,4.87,648,59379653,娜霞忽忽,1151,4.89,//rate.taobao.com/user-rate-UMGNyMCgyvmHT.htm,香阁儿女鞋直销店,,98.07%
4.84,//shop62866384.taobao.com,服饰鞋包,4.8,820,62866384,love橘子味,377,4.85,//rate.taobao.com/user-rate-UMFIWvGguMGIY.htm,橘子家精品女鞋潮流馆,,98.64%
4.35,//shop58568914.taobao.com,服饰鞋包,4.32,814,58568914,李子栗子梨旗舰店,181,4.41,//rate.taobao.com/user-rate-UvCx0vFIuvGc0.htm,我的衣橱鞋柜,浙江 台州,92.59%
4.88,//shop65223484.taobao.com,服饰鞋包,4.87,911,65223484,binli826,1065,4.89,//rate.taobao.com/user-rate-UMCcLMGvWMFvb.htm,欧尚cool 欧韩潮品馆,浙江 杭州,99.03%
4.75,//shop58303835.taobao.com,服饰鞋包,4.71,445,58303835,苏浙人家,2144,4.65,//rate.taobao.com/user-rate-UvC8yMGI0Mm8u.htm,WMM韩国正品代购,海外,98.07%
4.72,//shop57677211.taobao.com,服饰鞋包,4.66,1684,57677211,文慧star,137,4.69,//rate.taobao.com/user-rate-UMG8SMGc0MmcT.htm,衣布登天潮男店,,96.76%
4.77,//shop125700606.taobao.com,服饰鞋包,4.75,1472,125700606,我只是一个不赚钱的微商,62,4.78,//rate.taobao.com/user-rate-UvC8uMFN0OFQSvWTT.htm,我只是一个不赚钱的微商,,98.13%
4.7,//shop116317734.taobao.com,服饰鞋包,4.66,1471,116317734,zhongxiaoqiang007,770,4.68,//rate.taobao.com/user-rate-UvGkLMCQbvmI4.htm,品尚衣栈,,97.30%
4.76,//shop135539252.taobao.com,服饰鞋包,4.75,754,135539252,锦衣玉弛品牌男装,19,4.75,//rate.taobao.com/user-rate-UvCxYMCvyvCIbMgTT.htm,锦衣玉驰官方企业店,,98.55%
4.64,//shop112160106.taobao.com,服饰鞋包,4.58,983,112160106,郎显男装,200,4.61,//rate.taobao.com/user-rate-UvCHbMC84vFxWOQTT.htm,男神新衣,,97.29%
4.62,//shop34871012.taobao.com,服饰鞋包,4.54,1122,34871012,非主流潮流店,245,4.62,//rate.taobao.com/user-rate-UMGNuMGgWvmQT.htm,英伦型男馆,,96.32%
4.77,//shop100326206.taobao.com,服饰鞋包,4.71,975,100326206,依宝贝时尚潮流服饰,59,4.74,//rate.taobao.com/user-rate-UOm8bvGkGMGN0.htm,依宝贝时尚潮流服饰,,97.49%
4.8,//shop130160886.taobao.com,服饰鞋包,4.71,975,130160886,潮服饰之家,108,4.77,//rate.taobao.com/user-rate-UvCx0vmQyvFI0vQTT.htm,BoomBoom潮牌店,,99.05%
4.83,//shop122439953.taobao.com,服饰鞋包,4.8,572,122439953,shaocaixia0728,37,4.82,//rate.taobao.com/user-rate-UOmkSvmQSMFvG.htm,好好汽车4s店工作服,,98.82%
4.77,//shop65919709.taobao.com,服饰鞋包,4.73,852,65919709,qq386465439,154,4.76,//rate.taobao.com/user-rate-UvCvbMFkSvm8y.htm,潮男营地,福建 福州,98.27%
4.7,//shop70515029.taobao.com,服饰鞋包,4.67,972,70515029,戈力戈,264,4.69,//rate.taobao.com/user-rate-UMGgGvFgWMGcu.htm,潮男良品,浙江 杭州,97.40%
4.37,//shop100143241.taobao.com,服饰鞋包,4.19,1655,100143241,go潮日韩,75,4.4,//rate.taobao.com/user-rate-UvFNGOFQ0MmISOQTT.htm,GO潮日韩,,96.14%
4.9,//shop104652103.taobao.com,服饰鞋包,4.9,846,104652103,简单取了,718,4.9,//rate.taobao.com/user-rate-UvFcYOFcLMmI4vNTT.htm,d[s104652103],,99.10%
4.55,//shop130248053.taobao.com,服饰鞋包,4.47,740,130248053,c陈佳涛12,988,4.51,//rate.taobao.com/user-rate-UvCQ0vmxYvGcSvQTT.htm,Mom33潮流,,96.87%
4.74,//shop113049461.taobao.com,服饰鞋包,4.65,2795,113049461,小花品牌服饰,17,4.72,//rate.taobao.com/user-rate-UvCIWMGQuMCNuONTT.htm,花花公子VIP繁荣店,,99.03%
4.23,//shop136462835.taobao.com,服饰鞋包,4.09,843,136462835,爆潮小妹,251,4.24,//rate.taobao.com/user-rate-UvCxLOmxuvCg0MWTT.htm,潮妹妹服饰,,86.30%
4.9,//shop34328531.taobao.com,母婴,4.85,230,34328531,sqx2006,371,4.87,//rate.taobao.com/user-rate-UMFcbOFIGvCvT.htm,布童凡想外贸童装批发零售,山东 烟台,99.26%
4.65,//shop162202561.taobao.com,服饰鞋包,4.64,2742,162202561,精品女鞋直销,82,4.64,//rate.taobao.com/user-rate-UvCkWvFNuvCv4ONTT.htm,格格精品时尚女鞋坊,,98.49%
4.8,//shop103648770.taobao.com,服饰鞋包,4.79,4932,103648770,520之快乐宝贝,13,4.8,//rate.taobao.com/user-rate-UvFxbOF8WvFgYvNTT.htm,琪琪小女人鞋柜,,98.21%
4.7,//shop163113607.taobao.com,服饰鞋包,4.63,3447,163113607,琦辰宝公司,85,4.68,//rate.taobao.com/user-rate-UvCkyMCcWMCkLvgTT.htm,琦辰宝美鞋汇,,97.95%
4.84,//shop67829657.taobao.com,服饰鞋包,4.82,830,67829657,msq1990111,67,4.84,//rate.taobao.com/user-rate-UvGc0MFNbOFc4.htm,kkk韩潮女鞋,,98.19%
4.79,//shop110468784.taobao.com,服饰鞋包,4.74,1333,110468784,雨花芙,14,4.79,//rate.taobao.com/user-rate-UvCNuMFNSOmkYMgTT.htm,雨花芙YHF,,98.74%
4.9,//shop157108141.taobao.com,服饰鞋包,4.89,2135,157108141,八点半时尚工作室,15,4.88,//rate.taobao.com/user-rate-UvCgLvCvbvmI0MWTT.htm,八点半时尚工作室,,99.81%
4.7,//shop105782640.taobao.com,服饰鞋包,4.64,1893,105782640,伊然美女鞋,1005,4.68,//rate.taobao.com/user-rate-UvFcuMGvWvCv0MQTT.htm,伊然美旗航店,四川 成都,97.36%
4.8,//shop60054935.taobao.com,服饰鞋包,4.75,733,60054935,liuli1065,43,4.79,//rate.taobao.com/user-rate-UvFc4Mmg0vG8T.htm,两只猫咪日单女鞋,江苏 苏州,99.46%
4.83,//shop106634240.taobao.com,服饰鞋包,4.79,651,106634240,tb722022_77,73,4.84,//rate.taobao.com/user-rate-UMGc0vCNGvCxW.htm,柒柒外贸女鞋铺,,99.21%
4.63,//shop129606301.taobao.com,服饰鞋包,4.56,928,129606301,美色女,14,4.64,//rate.taobao.com/user-rate-UvCxGMmI0OFNbONTT.htm,美色女网红店,,98.48%
4.85,//shop57561727.taobao.com,服饰鞋包,4.84,824,57561727,妖爱宝宝,168,4.85,//rate.taobao.com/user-rate-UMCQGMmQYMFIT.htm,妖爱宝宝女鞋,,97.35%
4.6,//shop135768698.taobao.com,服饰鞋包,4.53,2724,135768698,梁祝7870,345,4.56,//rate.taobao.com/user-rate-UvFNbMCQWMmxGMgTT.htm,金诚潮男,,99.68%
4.7,//shop100360023.taobao.com,服饰鞋包,4.65,3103,100360023,kyok2046,14,4.69,//rate.taobao.com/user-rate-UMFQYvmxLMCkT.htm,雅致鸟服饰,广东 广州,97.45%
4.66,//shop124691723.taobao.com,服饰鞋包,4.59,816,124691723,平58668,195,4.68,//rate.taobao.com/user-rate-UvCQbMFIyOmNWvWTT.htm,港仔文艺男服饰,,98.92%
4.87,//shop57677101.taobao.com,服饰鞋包,4.84,1807,57677101,老金说,104,4.85,//rate.taobao.com/user-rate-UvFkuOFIbMFvb.htm,MENSWILL男装店,福建 厦门,98.14%
4.86,//shop72351415.taobao.com,服饰鞋包,4.82,812,72351415,wangxinlong0565,97,4.83,//rate.taobao.com/user-rate-UMmvLOmg4vFIW.htm,小唐布衣,北京,99.23%
4.8,//shop102106306.taobao.com,服饰鞋包,4.84,614,102106306,th16s,2127,4.83,//rate.taobao.com/user-rate-UvFHGvCcLvCk4OQTT.htm,NOSE香港正品代購,香港特别行政区 香港岛,98.88%
4.79,//shop127809658.taobao.com,服饰鞋包,4.71,3942,127809658,家有baby天使,18,4.75,//rate.taobao.com/user-rate-UvCxWMmvSMCNYOQTT.htm,花花公子万和诚店,,98.71%
4.59,//shop150027140.taobao.com,服饰鞋包,4.51,534,150027140,jp13417622274,517,4.57,//rate.taobao.com/user-rate-UvFk0MCxLvCkuvNTT.htm,港风日系旗航店,,97.57%
4.72,//shop110099378.taobao.com,服饰鞋包,4.67,906,110099378,新品浪人88,206,4.7,//rate.taobao.com/user-rate-UvCNbMFN4MmxbMWTT.htm,Coolman沐古欧美日韩潮男店,,98.22%
4.54,//shop72187359.taobao.com,服饰鞋包,4.44,789,72187359,东泰潮牌,119,4.55,//rate.taobao.com/user-rate-UOmkbOF8bvCQL.htm,港仔型男潮店,,95.46%
4.9,//shop100596456.taobao.com,服饰鞋包,4.9,1029,100596456,依依行天下,1588,4.85,//rate.taobao.com/user-rate-UOFvyMmv4MFNb.htm,依依行天下,,99.64%
4.79,//shop106646644.taobao.com,服饰鞋包,4.76,1692,106646644,banjinlow,181,4.78,//rate.taobao.com/user-rate-UvF8SMFQWMmQyMNTT.htm,抱走推土机,,98.38%
4.83,//shop100153820.taobao.com,服饰鞋包,4.77,1925,100153820,南宫子奇2012,127,4.82,//rate.taobao.com/user-rate-UvFN0vC80vFv0MgTT.htm,悟樱本铺,,99.37%
4.68,//shop116925508.taobao.com,服饰鞋包,4.63,860,116925508,任友生,227,4.65,//rate.taobao.com/user-rate-UvCH0vC8uMGN0vWTT.htm,GXG Dream80后梦想,,94.94%
4.8,//shop111005494.taobao.com,母婴,4.73,237,111005494,越生活越快乐,66,4.79,//rate.taobao.com/user-rate-UMFk0MGQSvC8T.htm,淘气贝贝童装馆,,97.97%
4.9,//shop59297306.taobao.com,服饰鞋包,4.88,1263,59297306,hyg666_007,659,4.89,//rate.taobao.com/user-rate-UvFx4vGxSvmvY.htm,《名品客》淘客名品,,99.60%
4.71,//shop67538981.taobao.com,服饰鞋包,4.66,2452,67538981,曾业朝,197,4.71,//rate.taobao.com/user-rate-UvGHYMmcyMG8Y.htm,潮宿优品,广东 广州,99.27%
4.9,//shop62194502.taobao.com,服饰鞋包,4.87,566,62194502,airlm23,93,4.87,//rate.taobao.com/user-rate-UMmvLMm8SvFvT.htm,OPEN YOUR MIND原创潮牌店,浙江 杭州,99.64%
4.81,//shop113761129.taobao.com,服饰鞋包,4.8,839,113761129,斯莱德服饰店,38,4.81,//rate.taobao.com/user-rate-UvCI0vGgWvGQLMQTT.htm,斯莱德服饰店,福建省 福州市,99.59%
4.79,//shop62208098.taobao.com,服饰鞋包,4.76,3626,62208098,购衣屋,26,4.76,//rate.taobao.com/user-rate-UvGH4MFNWMmgG.htm,柒域,广东 东莞,98.64%
4.89,//shop33221897.taobao.com,服饰鞋包,4.86,430,33221897,0511欢乐家庭店,247,4.85,//rate.taobao.com/user-rate-UvFIyMCgSvmkT.htm,玩累了的孩子 折扣店,广东 广州,99.90%
4.47,//shop108145380.taobao.com,服饰鞋包,4.32,951,108145380,asd15150357812,202,4.41,//rate.taobao.com/user-rate-UvFN0vGQyMG84MgTT.htm,森马华东折扣店,,93.09%
4.75,//shop58916747.taobao.com,服饰鞋包,4.71,2111,58916747,诚信店铺666666,35,4.76,//rate.taobao.com/user-rate-UvCcSvFxLvGxS.htm,麦峰羽绒服厂家直销,,98.99%
4.83,//shop70621255.taobao.com,服饰鞋包,4.79,554,70621255,明朝上官文,384,4.81,//rate.taobao.com/user-rate-UOmvWOFHLMGH4.htm,上官出品,,98.96%
4.87,//shop103341789.taobao.com,服饰鞋包,4.84,1228,103341789,hanlaoban1025,289,4.85,//rate.taobao.com/user-rate-UvF8SvFIWvFNuOQTT.htm,韩老板hlb,浙江 杭州,98.64%
4.76,//shop148423897.taobao.com,服饰鞋包,4.7,1577,148423897,就是那间店铺666,29,4.71,//rate.taobao.com/user-rate-UvCc4Om8GMCv0OQTT.htm,花花公子金牌店家,,98.72%
4.91,//shop72148776.taobao.com,服饰鞋包,4.9,709,72148776,jianping432,88,4.91,//rate.taobao.com/user-rate-UMGISMmcGMCvT.htm,TCA品牌店,,99.86%
4.8,//shop116965470.taobao.com,服饰鞋包,4.74,2057,116965470,feng唯一feng,149,4.74,//rate.taobao.com/user-rate-UvFgbOFv4OFcYvQTT.htm,「佛神潮品」港潮原创潮牌,,99.24%
4.83,//shop159784994.taobao.com,服饰鞋包,4.79,630,159784994,中国丰匠鞋业,14,4.81,//rate.taobao.com/user-rate-UvCg4MG8GvCkLMWTT.htm,黑先生定量出品,,99.19%
4.75,//shop107311318.taobao.com,服饰鞋包,4.7,1023,107311318,魔力小女郎,50,4.75,//rate.taobao.com/user-rate-UvFguOmkWMFI4OQTT.htm,小胡子XIAOHUZI,广东 广州,98.96%
4.79,//shop128563442.taobao.com,服饰鞋包,4.73,797,128563442,安娜尚贝鞋业,6,4.75,//rate.taobao.com/user-rate-UvCxYMCx0OmvbMNTT.htm,安娜尚贝官方企业店,,99.91%
4.59,//shop107075334.taobao.com,服饰鞋包,4.5,1294,107075334,喜宝宝喜,256,4.57,//rate.taobao.com/user-rate-UvFgLMCIWMF84MNTT.htm,苏苏女鞋,,97.71%
4.7,//shop102206861.taobao.com,服饰鞋包,4.66,2931,102206861,王战胜2013,29,4.61,//rate.taobao.com/user-rate-UvF84vFNuvmx4MWTT.htm,小王家护士鞋,,99.17%
4.61,//shop104803029.taobao.com,服饰鞋包,4.54,4224,104803029,潮流公主鞋吧,20,4.62,//rate.taobao.com/user-rate-UvFcyMFkLOFQyvgTT.htm,古名时尚女鞋,,92.56%
4.8,//shop110400316.taobao.com,服饰鞋包,4.78,706,110400316,郑建旭,108,4.77,//rate.taobao.com/user-rate-UvFcbOm8GvG8u.htm,布兰妮工厂店,,96.88%
4.78,//shop143145470.taobao.com,服饰鞋包,4.75,1276,143145470,第三伽,76,4.76,//rate.taobao.com/user-rate-UvCc0vGQ0Mmv4vgTT.htm,第三伽女鞋,,98.79%
4.67,//shop126624856.taobao.com,服饰鞋包,4.6,713,126624856,巧遇坊,187,4.68,//rate.taobao.com/user-rate-UvCQSvGcuvGxuvQTT.htm,巧遇坊女鞋企业店铺,,98.65%
4.52,//shop123330420.taobao.com,服饰鞋包,4.45,894,123330420,军辉1999,147,4.51,//rate.taobao.com/user-rate-UvC8GOmcGvF8yvNTT.htm,个性随我精品鞋坊,,96.57%
4.68,//shop105498122.taobao.com,服饰鞋包,4.6,793,105498122,fanjianbo520,109,4.67,//rate.taobao.com/user-rate-UvGxYvFg4vGvS.htm,饭饭鞋屋,浙江 金华,95.47%
4.67,//shop112414745.taobao.com,服饰鞋包,4.63,898,112414745,陈淑娴bb,156,4.67,//rate.taobao.com/user-rate-UOmIuMFQbOmQY.htm,欧洲站Sara,,98.68%
4.52,//shop70689160.taobao.com,服饰鞋包,4.5,5304,70689160,chandao_0908,11,4.51,//rate.taobao.com/user-rate-UvGHLvGQuvFxT.htm,星邦帆布鞋,浙江 瑞安市,93.48%
4.81,//shop100494184.taobao.com,服饰鞋包,4.81,797,100494184,贝希妮00135,112,4.81,//rate.taobao.com/user-rate-UvFNbOmNyOFHbOQTT.htm,卡诗莲女鞋工厂店,,97.51%
4.66,//shop112649164.taobao.com,服饰鞋包,4.61,1821,112649164,龙呆呆qwea,16,4.62,//rate.taobao.com/user-rate-UvCIWvFQSvFgGMgTT.htm,水晶女鞋城,,97.18%
4.56,//shop65574380.taobao.com,服饰鞋包,4.51,1617,65574380,可爱之家2011,41,4.56,//rate.taobao.com/user-rate-UMCgyvGNLvGcS.htm,1314楚楚动人,浙江 杭州,96.18%
4.72,//shop157136578.taobao.com,服饰鞋包,4.67,1426,157136578,蓝莲花的秘密mm,30,4.7,//rate.taobao.com/user-rate-UvCg4OmvWvmguOQTT.htm,优优乐鞋坊,,97.69%
4.66,//shop110632837.taobao.com,服饰鞋包,4.65,885,110632837,唯一足恋,502,4.65,//rate.taobao.com/user-rate-UvCN4vFHuMFcbvQTT.htm,唯一足恋,,97.73%
4.59,//shop73039071.taobao.com,服饰鞋包,4.54,786,73039071,莫莫美鞋,225,4.55,//rate.taobao.com/user-rate-UvFNYMFI0vmISOQTT.htm,莫莫の美鞋,江苏 无锡,97.16%
4.96,//shop234436210.taobao.com,母婴,4.92,172,234436210,童装名品商城,57,4.97,//rate.taobao.com/user-rate-UvCkuvGgLMmI4vWTT.htm,康贝童装商贸,山东 威海,99.76%
4.9,//shop34576833.taobao.com,母婴,4.86,194,34576833,afttfa,246,4.86,//rate.taobao.com/user-rate-UvFNyvFk0vFcT.htm,艾莉贝尔童装批发,山东 青岛,98.72%
4.7,//shop117007311.taobao.com,服饰鞋包,4.62,1578,117007311,韩潮男装668,168,4.65,//rate.taobao.com/user-rate-UvCQbvCcLMGvWMNTT.htm,男孩衣馆,,95.31%
4.87,//shop33495663.taobao.com,服饰鞋包,4.83,416,33495663,tpktommy,215,4.85,//rate.taobao.com/user-rate-UvFN0MmxYvC8T.htm,Jssd Studio,香港 香港岛,99.84%
4.84,//shop109293067.taobao.com,服饰鞋包,4.82,705,109293067,上海别克4s店工装,79,4.83,//rate.taobao.com/user-rate-UvCNYMFvuMGHYMWTT.htm,上海哲秀服饰,,98.92%
4.78,//shop101839384.taobao.com,服饰鞋包,4.72,540,101839384,微马企业直销店,77,4.73,//rate.taobao.com/user-rate-UvFHyvCNWMmQYOQTT.htm,微马企业直销店,福建 泉州,99.14%
4.79,//shop103294414.taobao.com,服饰鞋包,4.77,540,103294414,sex_ccc,246,4.82,//rate.taobao.com/user-rate-UvFxbMFk4vmkSvNTT.htm,1943c,,94.94%
4.85,//shop71433975.taobao.com,服饰鞋包,4.84,615,71433975,磨碟砂,152,4.83,//rate.taobao.com/user-rate-UOmvGvmIuvGg4.htm,磨碟砂,广东 广州,97.91%
4.61,//shop117621014.taobao.com,服饰鞋包,4.49,1359,117621014,橙子1282867681,240,4.59,//rate.taobao.com/user-rate-UvCQuvCgLOFgLMWTT.htm,权志龙狂店,浙江 杭州,96.79%
4.85,//shop109910729.taobao.com,服饰鞋包,4.8,408,109910729,z家店_yooho,171,4.84,//rate.taobao.com/user-rate-UvFcLOmxWMCN4MWTT.htm,四十七先生,,99.26%
4.76,//shop70393860.taobao.com,服饰鞋包,4.67,1352,70393860,正品服装世家,22,4.76,//rate.taobao.com/user-rate-UOmILMFcbvFIL.htm,帅到掉渣恋伊人,,94.36%
4.89,//shop107971745.taobao.com,服饰鞋包,4.87,692,107971745,tb724137,90,4.86,//rate.taobao.com/user-rate-UvGkuOFIGMmHu.htm,夏李人 原创,,98.86%
4.58,//shop151122486.taobao.com,服饰鞋包,4.48,788,151122486,yinhan5211314,169,4.54,//rate.taobao.com/user-rate-UvCgYvmk4MmIyMgTT.htm,男风部落,,93.50%
4.75,//shop111051587.taobao.com,服饰鞋包,4.65,1525,111051587,倩倩情侣之屋,422,4.72,//rate.taobao.com/user-rate-UvCHWMmIWOFgLvWTT.htm,终极男人,,96.08%
4.78,//shop104901145.taobao.com,服饰鞋包,4.74,684,104901145,蔷薇紫陌衣尚,198,4.77,//rate.taobao.com/user-rate-UOmgGvF8bMFxu.htm,MC潮品,,98.26%
4.95,//shop105495928.taobao.com,母婴,4.89,218,105495928,小云2369,178,4.96,//rate.taobao.com/user-rate-UvFN0vm80MFguMQTT.htm,INER KIDS 定制童装,,99.60%
4.7,//shop157100526.taobao.com,服饰鞋包,4.64,1737,157100526,青少年潮男工厂店,205,4.66,//rate.taobao.com/user-rate-UvCguMFcGvGNbMQTT.htm,好来衣工厂店,,99.13%
4.75,//shop137774825.taobao.com,服饰鞋包,4.7,458,137774825,tb50445345,211,4.73,//rate.taobao.com/user-rate-UvFgWvF8bvCIGvNTT.htm,阿薇精品潮流前线,,99.39%
4.81,//shop135900763.taobao.com,服饰鞋包,4.79,456,135900763,青春诺曼底登陆,30,4.79,//rate.taobao.com/user-rate-UvFNGvmxyMGNSONTT.htm,青春诺曼底,北京,98.49%
4.73,//shop126451468.taobao.com,服饰鞋包,4.67,1723,126451468,美女买衣服123,38,4.69,//rate.taobao.com/user-rate-UvFc4vmQGvCN4MWTT.htm,九狼之家,,97.97%
4.75,//shop151749263.taobao.com,服饰鞋包,4.68,885,151749263,love盏茶作酒,80,4.7,//rate.taobao.com/user-rate-UvCg0OFHuvGvYOQTT.htm,花花公子休闲服饰折扣店,,99.47%
4.83,//shop71232614.taobao.com,母婴,4.77,265,71232614,明仔lmf,344,4.82,//rate.taobao.com/user-rate-UMmN0Om8WMCNS.htm,爱宝童装JUMPINGBABY品牌工厂店,,98.52%
4.77,//shop148547480.taobao.com,母婴,4.74,216,148547480,科比猴童装企业号,45,4.78,//rate.taobao.com/user-rate-UvCc4MFISMFHGMgTT.htm,科比猴童装企业店铺,,97.82%
4.79,//shop155534057.taobao.com,母婴,4.76,231,155534057,佐妞童装,17,4.79,//rate.taobao.com/user-rate-UvCg0MG8GvGgSvWTT.htm,佐妞童装,,99.68%
4.66,//shop112462501.taobao.com,母婴,4.57,204,112462501,响叮当童装衣柜,34,4.62,//rate.taobao.com/user-rate-UvCHuMCHGvCcSvgTT.htm,时代宠儿童装小屋,,98.56%
4.88,//shop100553774.taobao.com,母婴,4.86,215,100553774,z315595087,716,4.86,//rate.taobao.com/user-rate-UvFNbMFgGMG8bvgTT.htm,洛卡精品童装,,98.24%
4.88,//shop101677794.taobao.com,母婴,4.88,230,101677794,tefull,427,4.9,//rate.taobao.com/user-rate-UvFNSMCgGMFIWvQTT.htm,批发外贸童装,,99.74%
4.81,//shop148205127.taobao.com,母婴,4.8,838,148205127,秀丽asd,17,4.78,//rate.taobao.com/user-rate-UvFg4vFk4MFg4MWTT.htm,韩尚BABY精品童装,江苏 连云港,99.64%
4.83,//shop114529462.taobao.com,母婴,4.82,652,114529462,yajing020405,128,4.82,//rate.taobao.com/user-rate-UvCIuMmQSvC8uvgTT.htm,静静宝贝外贸童装,,99.03%
4.82,//shop111861240.taobao.com,母婴,4.78,212,111861240,hcbhqyjj,118,4.81,//rate.taobao.com/user-rate-UvCHyOmkLvFQGMgTT.htm,卡梅利多童装,,98.21%
