服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.38,//shop144192757.taobao.com,服饰鞋包,4.3,92,144192757,zy宝抱抱,222,4.39,//rate.taobao.com/user-rate-UvCcbOFgWvG8YMWTT.htm,四季哈韩潮流男装,,88.74%
4.64,//shop73409200.taobao.com,服饰鞋包,4.56,992,73409200,完美v女装,106,4.66,//rate.taobao.com/user-rate-UvFNyOmgSvFcuMgTT.htm,女装清仓包邮九块九,,90.64%
4.73,//shop103073153.taobao.com,服饰鞋包,4.68,1342,103073153,逝去的爱prf,14,4.74,//rate.taobao.com/user-rate-UvFxYOFvWvCNLvWTT.htm,看优裤牛仔旗旗店,广东 广州,98.63%
4.87,//shop62370239.taobao.com,服饰鞋包,4.88,54,62370239,e城堡,410,4.87,//rate.taobao.com/user-rate-UMmxyvFv4MmkG.htm,潮流嘻哈男装服饰,广东 广州,98.62%
4.8,//shop182921042.taobao.com,服饰鞋包,4.78,1366,182921042,cool前线时尚男装,21,4.78,//rate.taobao.com/user-rate-UvCk0OF8bOmvYONTT.htm,衣你便是,,99.54%
4.8,//shop107115804.taobao.com,服饰鞋包,4.75,984,107115804,lwc刘文聪,315,4.8,//rate.taobao.com/user-rate-UvFg0MmvuMCgSMQTT.htm,欧洲站VIVI潮品实拍女装,,98.78%
4.81,//shop72623595.taobao.com,服饰鞋包,4.75,866,72623595,songhuiling8801,107,4.81,//rate.taobao.com/user-rate-UOFHuMCvLvCQb.htm,妈妈阁 中老年女装,,98.82%
4.78,//shop115258115.taobao.com,服饰鞋包,4.77,1738,115258115,ddddda456789,18,4.77,//rate.taobao.com/user-rate-UvCvyvC8bMCgbvQTT.htm,元芳衣舍,,99.16%
4.92,//shop36802037.taobao.com,服饰鞋包,4.89,1422,36802037,顺子_婷,398,4.92,//rate.taobao.com/user-rate-UvF8GMmISMGIL.htm,九分之八9FZ8外贸女装,浙江 绍兴,99.93%
4.82,//shop103655404.taobao.com,服饰鞋包,4.79,913,103655404,小韩衣厨,55,4.8,//rate.taobao.com/user-rate-UOmIbvFQLvGI0.htm,小韩衣厨,,99.26%
4.46,//shop106702657.taobao.com,服饰鞋包,4.3,54,106702657,林弯弯潮流酷牌店,219,4.5,//rate.taobao.com/user-rate-UvFgyMGIYvGxWvNTT.htm,潮流酷牌男装,广东 揭阳,93.48%
4.93,//shop142885284.taobao.com,服饰鞋包,4.91,47,142885284,修复漏洞中,50,4.88,//rate.taobao.com/user-rate-UvFgGvGvWMFISMQTT.htm,白加黑 潮流男装,,99.19%
4.88,//shop70943153.taobao.com,服饰鞋包,4.84,1292,70943153,宇轩期舰店,38,4.87,//rate.taobao.com/user-rate-UOmQuvFQbMCvb.htm,欧美大码女装F,,98.64%
5,//shop418134720.taobao.com,服饰鞋包,5,80,418134720,三棋男装,11,5,//rate.taobao.com/user-rate-UvGNGOFN4vFH0ONTT.htm,三棋男装,,100.00%
4.74,//shop108241373.taobao.com,服饰鞋包,4.69,4368,108241373,linemall,10,4.73,//rate.taobao.com/user-rate-UvFk0MFcWvC80OQTT.htm,LineMALL网上商城,,98.44%
4.97,//shop111063399.taobao.com,服饰鞋包,4.92,41,111063399,天天飞车s,73,4.93,//rate.taobao.com/user-rate-UvCHWvCHWvGNSMNTT.htm,宾爵劳尼高端精品男装,,98.92%
4.85,//shop64588573.taobao.com,服饰鞋包,4.79,1218,64588573,时尚达人徐徐,282,4.82,//rate.taobao.com/user-rate-UvGc0vFcLvGgG.htm,Miss Cat. 阿猫阿咪阿喵 原宿 森林系 原单 木木三 周小熊 女装,,99.55%
4.78,//shop266613878.taobao.com,服饰鞋包,4.77,104,266613878,甘雨泽521,148,4.72,//rate.taobao.com/user-rate-UvCIuvC8YvmNuMQTT.htm,亲 潮流 男装工厂店,,98.92%
4.59,//shop266135221.taobao.com,服饰鞋包,4.46,972,266135221,3号服装工厂店,70,4.62,//rate.taobao.com/user-rate-UvCkuMmIWMFxbvQTT.htm,韩范女装工厂店,,96.65%
4.9,//shop144539082.taobao.com,服饰鞋包,4.89,104,144539082,壹福尊易男装,339,4.91,//rate.taobao.com/user-rate-UvCcYvmQGMCk4vgTT.htm,壹福尊易男装,,99.12%
4.87,//shop36701923.taobao.com,服饰鞋包,4.79,1266,36701923,hwx19,36,4.86,//rate.taobao.com/user-rate-UvFIGMG8LvmQb.htm,简向左 毎周日上新 欧美 街拍 简约 时髦时穿 女装,广东 广州,98.52%
4.78,//shop107758449.taobao.com,服饰鞋包,4.71,1655,107758449,本色尚品女装,31,4.76,//rate.taobao.com/user-rate-UvFkWOmgbMmvYONTT.htm,本色精品女装,浙江 杭州,98.87%
4.74,//shop114047400.taobao.com,服饰鞋包,4.71,959,114047400,衣加依女装,39,4.76,//rate.taobao.com/user-rate-UvCILMFg4OFvLvQTT.htm,衣加依时尚女装520,,95.82%
4.76,//shop65522299.taobao.com,服饰鞋包,4.72,790,65522299,sl410k28428sc,363,4.74,//rate.taobao.com/user-rate-UMmxbOFkSMFHY.htm,形象馆潮牌,,97.62%
4.8,//shop70381609.taobao.com,服饰鞋包,4.72,972,70381609,晴天e35,373,4.81,//rate.taobao.com/user-rate-UOmI0OmxyMFxb.htm,蔷薇文艺女装,江苏 苏州,99.09%
4.77,//shop102270170.taobao.com,服饰鞋包,4.74,1432,102270170,莹莹baby2007,27,4.73,//rate.taobao.com/user-rate-UMC8YvCQyOmcT.htm,哆啦A梦女装定制,浙江 杭州,97.78%
4.83,//shop106153479.taobao.com,服饰鞋包,4.8,1165,106153479,上善若水00825,11,4.77,//rate.taobao.com/user-rate-UvFcSOmvYvGxyMWTT.htm,布衣小凡,,97.52%
4.8,//shop150635285.taobao.com,母婴,4.76,274,150635285,遗失的那些2011,129,4.8,//rate.taobao.com/user-rate-UMGgGMGNSMmQW.htm,洛小熊Baby童装,,99.19%
4.87,//shop130273881.taobao.com,母婴,4.81,310,130273881,pingping16818,205,4.84,//rate.taobao.com/user-rate-UvC8WMGIWOmvLMgTT.htm,米宝宝母婴童装,,99.59%
4.69,//shop152591849.taobao.com,母婴,4.64,395,152591849,网购狂人967,13,4.7,//rate.taobao.com/user-rate-UMFcbvCQ0vC8L.htm,Bestmom妈妈最好童装直销店,,97.67%
4.86,//shop72180678.taobao.com,母婴,4.82,1970,72180678,tkr999,11,4.83,//rate.taobao.com/user-rate-UvFNbMmNSvGQu.htm,TheKu`R潮品童装,,98.96%
4.71,//shop116340237.taobao.com,母婴,4.64,345,116340237,yoyoagong,52,4.67,//rate.taobao.com/user-rate-UvCQWvFgyMFkuvQTT.htm,悠悠其乐精品童装,,96.20%
4.62,//shop111372595.taobao.com,母婴,4.58,269,111372595,佐佐尚童装,45,4.65,//rate.taobao.com/user-rate-UvCHyvGHGMGg4vQTT.htm,佐佐尚童装批发,,98.32%
4.81,//shop100487132.taobao.com,服饰鞋包,4.75,1373,100487132,七七外贸服饰,39,4.82,//rate.taobao.com/user-rate-UvFNbMCcbMFQWvWTT.htm,花花公子正品折扣,,99.01%
4.83,//shop135561186.taobao.com,服饰鞋包,4.76,1538,135561186,love马智愚,22,4.82,//rate.taobao.com/user-rate-UvCNGvmgYvF8SvgTT.htm,酷森男式服装,,98.98%
4.8,//shop149620298.taobao.com,母婴,4.74,299,149620298,潮货9号店,25,4.76,//rate.taobao.com/user-rate-UvCgWMmQWMGQLMWTT.htm,萌娃小主童装,,98.00%
4.77,//shop67732632.taobao.com,服饰鞋包,4.7,193,67732632,vc乱步店0,330,4.77,//rate.taobao.com/user-rate-UMGILMCvWvG8b.htm,韩版日系小清新男装,,95.80%
4.89,//shop71067050.taobao.com,服饰鞋包,4.87,129,71067050,靓衣舍lys,49,4.88,//rate.taobao.com/user-rate-UOm8GvGILvmcb.htm,靓衣舍男装服饰,,98.07%
4.82,//shop33354606.taobao.com,母婴,4.79,550,33354606,yaya05sky,388,4.83,//rate.taobao.com/user-rate-UvC8GMGx4MFQT.htm,魔范生潮品男童装,浙江 杭州,99.07%
4.86,//shop67086979.taobao.com,母婴,4.84,334,67086979,伯爵千金1号店,222,4.89,//rate.taobao.com/user-rate-UMCg0MFcYvFgy.htm,樱桃宝贝童装店樱桃宝宝的衣橱,,99.27%
4.34,//shop163038070.taobao.com,服饰鞋包,4.22,157,163038070,qq3233462,402,4.37,//rate.taobao.com/user-rate-UvCIGvGIWMCIYMWTT.htm,ZERO 零度风男装,,89.21%
4.76,//shop70512403.taobao.com,服饰鞋包,4.71,54,70512403,浅迷离的瞳,308,4.77,//rate.taobao.com/user-rate-UOmvWvmxSMmky.htm,凉笙大小码男装,浙江 杭州,98.55%
4.68,//shop113182494.taobao.com,服饰鞋包,4.6,250,113182494,第8大街精品男装,283,4.71,//rate.taobao.com/user-rate-UvCIyvCvyOFHWOQTT.htm,八号街男装,,94.94%
4.84,//shop172722343.taobao.com,服饰鞋包,4.8,54,172722343,乔巴乔巴1993,53,4.84,//rate.taobao.com/user-rate-UOmHLOmHLvFku.htm,潮流日韩男装部落,广东 深圳,94.83%
4.91,//shop115420089.taobao.com,服饰鞋包,4.86,86,115420089,hj18271838956,30,4.91,//rate.taobao.com/user-rate-UvCHbvGQ0vmH4ONTT.htm,艾魅力时尚男装,,98.32%
4.8,//shop36000411.taobao.com,服饰鞋包,4.76,80,36000411,cxd_8384,275,4.79,//rate.taobao.com/user-rate-UvFHGvGgSvGIS.htm,DODO辰禾原创男装馆,浙江 杭州,98.68%
4.76,//shop126590611.taobao.com,服饰鞋包,4.76,372,126590611,古里奇出品,81,4.78,//rate.taobao.com/user-rate-UvC84vGc4OFI4vQTT.htm,古里奇男装服饰,,98.14%
4.82,//shop124573954.taobao.com,服饰鞋包,4.77,202,124573954,杭州穆都服饰有限公司,54,4.81,//rate.taobao.com/user-rate-UvC8bOmc0OFc4MQTT.htm,自由港男装官方店,,99.08%
4.42,//shop70588976.taobao.com,服饰鞋包,4.33,128,70588976,z583734890,187,4.48,//rate.taobao.com/user-rate-UOmN0MG8uvGQu.htm,文陶男装,,98.03%
4.79,//shop116938912.taobao.com,服饰鞋包,4.71,75,116938912,木凡男装官旗店,126,4.82,//rate.taobao.com/user-rate-UvCQbvFk0vFxSvQTT.htm,木凡男装官旗店,,93.91%
4.41,//shop136479939.taobao.com,服饰鞋包,4.33,75,136479939,xwz0663,36,4.41,//rate.taobao.com/user-rate-UvFcWvmNWMGc0vNTT.htm,零点潮流男装批发,,93.52%
4.61,//shop117676526.taobao.com,服饰鞋包,4.58,111,117676526,chuangvv888,860,4.63,//rate.taobao.com/user-rate-UvCQuvGHyOmN4OQTT.htm,韩衣酷品牌男装,,96.59%
4.79,//shop59440805.taobao.com,服饰鞋包,4.74,118,59440805,little000ping,44,4.79,//rate.taobao.com/user-rate-UvFkSvGHGvF80.htm,哇嘎休闲男装,福建 泉州,98.29%
4.68,//shop110590591.taobao.com,服饰鞋包,4.66,189,110590591,风吹雨打进,410,4.68,//rate.taobao.com/user-rate-UvCNuOmxWMFcyOQTT.htm,安秀精品男装1号店,,98.08%
4.68,//shop163148053.taobao.com,服饰鞋包,4.63,65,163148053,野狼男装批发,48,4.63,//rate.taobao.com/user-rate-UvCkyMCkLMGxYvWTT.htm,野狼男装批发,,91.36%
4.76,//shop125512320.taobao.com,服饰鞋包,4.68,144,125512320,妹纸妞,67,4.68,//rate.taobao.com/user-rate-UvFx0OFx0MFxbMQTT.htm,胖胖哥潮流男装8090,,98.52%
4.58,//shop63882510.taobao.com,服饰鞋包,4.5,153,63882510,宣萱网购生活,547,4.55,//rate.taobao.com/user-rate-UMCQLMCcuOmIu.htm,V1988 英伦男装,,97.85%
4.41,//shop154900944.taobao.com,服饰鞋包,4.36,110,154900944,兔兔先森原创设计,447,4.42,//rate.taobao.com/user-rate-UvCgLvCcbOmQSvWTT.htm,兔兔先森潮流男装,浙江 杭州,94.02%
4.59,//shop148818193.taobao.com,服饰鞋包,4.55,228,148818193,倾夏暖桑榆丶,26,4.55,//rate.taobao.com/user-rate-UvCQWvFgGvF80vgTT.htm,韩版乐淘男装,,95.49%
4.65,//shop112221325.taobao.com,服饰鞋包,4.57,214,112221325,悟空也娶老婆,473,4.63,//rate.taobao.com/user-rate-UvCH0MGQbvGIuvgTT.htm,WEIPAI原创潮流男装,,97.67%
4.78,//shop295163384.taobao.com,服饰鞋包,4.72,173,295163384,靓界潮牌男装,101,4.78,//rate.taobao.com/user-rate-UvCkSMGvbMFQWOQTT.htm,靓界潮牌男装官方店,,97.93%
4.44,//shop111552823.taobao.com,服饰鞋包,4.37,187,111552823,属于你的悄悄话,66,4.48,//rate.taobao.com/user-rate-UvFc0Mmg4vmHbvQTT.htm,金雕牛仔男装,,95.35%
4.75,//shop125032715.taobao.com,服饰鞋包,4.72,143,125032715,爱恬竟,123,4.78,//rate.taobao.com/user-rate-UvCQ4MCvWMmI4MNTT.htm,爱菡精品男装,,96.79%
4.98,//shop72178092.taobao.com,服饰鞋包,4.97,172,72178092,happy食客,257,4.95,//rate.taobao.com/user-rate-UOmgLMGgbvCNb.htm,深海湾潮流男装,,99.58%
4.89,//shop259809326.taobao.com,服饰鞋包,4.89,243,259809326,这里夏天的风,34,4.88,//rate.taobao.com/user-rate-UvCk0vCNWMG8GvNTT.htm,XM男装馆,,99.31%
4.83,//shop163329811.taobao.com,服饰鞋包,4.81,64,163329811,jap服饰男装,104,4.8,//rate.taobao.com/user-rate-UvCkyOmgSMmHSMNTT.htm,简派服饰男装,,98.94%
4.66,//shop112840821.taobao.com,服饰鞋包,4.53,45,112840821,yanyan8060,139,4.64,//rate.taobao.com/user-rate-UvCHbvm8bMCgYONTT.htm,港仔小清新日系文艺男装,,98.57%
4.91,//shop156549867.taobao.com,服饰鞋包,4.9,58,156549867,蒋哄哄,516,4.89,//rate.taobao.com/user-rate-UvCxYMCNbOFH0vgTT.htm,江山精品男装,,99.53%
4.66,//shop149429253.taobao.com,母婴,4.7,8204,149429253,潮童宝贝110,18,4.56,//rate.taobao.com/user-rate-UvCgWMCHLMGkGMWTT.htm,潮童宝贝110,,97.46%
4.79,//shop72647843.taobao.com,服饰鞋包,4.8,260,72647843,淘衣社男装精品,86,4.73,//rate.taobao.com/user-rate-UOFH4MCcyMFQ4.htm,淘衣社男装精品,,98.84%
4.61,//shop106855290.taobao.com,服饰鞋包,4.54,1262,106855290,骑猪斗牛2,20,4.56,//rate.taobao.com/user-rate-UvFg0Om8GvGxYMgTT.htm,百变男装之潮流,广东 揭阳,92.61%
4.76,//shop124801166.taobao.com,服饰鞋包,4.65,254,124801166,dst5981,225,4.72,//rate.taobao.com/user-rate-UvFkLMCxbvC8GMWTT.htm,衣秀卿晨日韩时尚潮男装,,99.56%
4.88,//shop116916037.taobao.com,服饰鞋包,4.85,285,116916037,阿朋玛丽,61,4.85,//rate.taobao.com/user-rate-UvCvyMF84OmQWMNTT.htm,不止一面原创日系风男装,广东 中山,98.54%
4.68,//shop103069420.taobao.com,服饰鞋包,4.58,424,103069420,王3469676,146,4.67,//rate.taobao.com/user-rate-UMGcGMmxYMmHu.htm,东城卫 青年男装,广东 东莞,98.57%
4.67,//shop57801493.taobao.com,服饰鞋包,4.6,371,57801493,hongqi1988,66,4.63,//rate.taobao.com/user-rate-UvFxuvCIWOFQ4.htm,幸运牛仔男装,广东 广州,99.12%
4.72,//shop73468119.taobao.com,服饰鞋包,4.7,84,73468119,qq77534688,402,4.72,//rate.taobao.com/user-rate-UvF80MCc4MCxS.htm,潮这里男装,,97.29%
4.73,//shop63243947.taobao.com,服饰鞋包,4.66,156,63243947,fhjlovelfh,45,4.73,//rate.taobao.com/user-rate-UMF8SOmxYOmkW.htm,焦点风范品牌男装折扣店,,98.04%
4.8,//shop69227050.taobao.com,母婴,4.76,516,69227050,张海金00,18,4.8,//rate.taobao.com/user-rate-UMGvbvGNGOFxu.htm,哈尼贝贝童装,,97.98%
4.61,//shop100287225.taobao.com,母婴,4.58,275,100287225,品牌天使城,273,4.63,//rate.taobao.com/user-rate-UvFN0MGvYvCvGMNTT.htm,天使之城品牌童装,,97.49%
4.8,//shop112506911.taobao.com,母婴,4.74,274,112506911,chenlingzl2013,196,4.78,//rate.taobao.com/user-rate-UvFxLvGx0vGv4MNTT.htm,衣路阳光品牌童装,,98.57%
4.89,//shop62500315.taobao.com,母婴,4.86,349,62500315,tanzhaoyingjie,95,4.88,//rate.taobao.com/user-rate-UMm8LvmkGvGvS.htm,韩版洋洋精品童装,,98.45%
4.78,//shop119853455.taobao.com,母婴,4.76,272,119853455,say爱你1314520,32,4.74,//rate.taobao.com/user-rate-UvCQ4MGNYOFQyvWTT.htm,果实原创品牌童装,,98.72%
4.72,//shop107924676.taobao.com,母婴,4.7,270,107924676,sirong12,24,4.69,//rate.taobao.com/user-rate-UvFN4vmH0vGvG.htm,宝贝穿什么童装,,97.35%
4.77,//shop64431233.taobao.com,母婴,4.73,269,64431233,懒羊羊最懒,438,4.75,//rate.taobao.com/user-rate-UMmIYMFIyvmcb.htm,别居衣阁品牌童装屋,,98.15%
4.84,//shop201033102.taobao.com,母婴,4.83,269,201033102,迈克潮品,20,4.85,//rate.taobao.com/user-rate-UvCkLvmHGvFxuvQTT.htm,迈克潮品童装,,99.44%
4.7,//shop149430135.taobao.com,母婴,4.66,436,149430135,潮流童装66779,36,4.7,//rate.taobao.com/user-rate-UvCgYOFNGvCNyvgTT.htm,萌宝来袭潮流童装,,97.65%
4.73,//shop128179128.taobao.com,母婴,4.7,265,128179128,solgdqlhu,17,4.73,//rate.taobao.com/user-rate-UvFHGMFcGvF8yONTT.htm,美尚宝贝童装屋,,96.36%
4.78,//shop137813895.taobao.com,母婴,4.73,300,137813895,forever199010,38,4.74,//rate.taobao.com/user-rate-UMCc4OFkGMCvG.htm,昕玥宝贝童装,,97.57%
4.66,//shop103120115.taobao.com,母婴,4.64,335,103120115,新宠儿母婴,117,4.66,//rate.taobao.com/user-rate-UvFx0MFcyMmk4ONTT.htm,BABY精品童装馆,,97.56%
4.99,//shop192343060.taobao.com,服饰鞋包,4.99,104,192343060,魅力时尚服饰男装,113,4.99,//rate.taobao.com/user-rate-UvCkbMFxYvGv4MgTT.htm,卡宾时尚男装VIP折扣店,,100.00%
4.27,//shop159384816.taobao.com,服饰鞋包,4.21,53,159384816,莫欺少年_穷,150,4.36,//rate.taobao.com/user-rate-UvCguvFk0MGILvQTT.htm,一米阳光时尚男装,,94.59%
4.78,//shop111711049.taobao.com,服饰鞋包,4.7,79,111711049,sqq52013140303,15,4.76,//rate.taobao.com/user-rate-UvFx0MCQWvGHyvQTT.htm,小小掌柜精品男装,,98.21%
4.67,//shop118075007.taobao.com,服饰鞋包,4.6,103,118075007,qiguimm,175,4.64,//rate.taobao.com/user-rate-UvCQ4vmHyMGc0ONTT.htm,曼顿男装,,97.52%
4.79,//shop72679332.taobao.com,服饰鞋包,4.72,103,72679332,tuwenpeng500,51,4.79,//rate.taobao.com/user-rate-UOFIYvGNGMFkW.htm,RUAN先生原创男装,,97.86%
4.91,//shop166124201.taobao.com,服饰鞋包,4.89,103,166124201,男人海洋158,40,4.9,//rate.taobao.com/user-rate-UvCk0vm8YMmH0vQTT.htm,8090男装潮品会,,99.04%
4.68,//shop71360883.taobao.com,服饰鞋包,4.59,69,71360883,淘淘淘天下8888,18,4.72,//rate.taobao.com/user-rate-UOmxGvFv4MFHY.htm,淘天下精品男装,,96.93%
4.67,//shop113993885.taobao.com,服饰鞋包,4.62,69,113993885,日韩风潮牌男装,22,4.67,//rate.taobao.com/user-rate-UvCIbMG80MCQYONTT.htm,原宿风韩版男装,,93.17%
4.68,//shop116834066.taobao.com,服饰鞋包,4.58,90,116834066,刘月明1980,126,4.67,//rate.taobao.com/user-rate-UvFk0MmHLOFQSvNTT.htm,EXD韩国男装,,97.14%
4.68,//shop141508661.taobao.com,服饰鞋包,4.64,90,141508661,潮流服装158,84,4.69,//rate.taobao.com/user-rate-UvCcWOmkbOFcSMQTT.htm,北极豹男装,,95.15%
4.77,//shop111620344.taobao.com,服饰鞋包,4.73,90,111620344,统随批发,50,4.77,//rate.taobao.com/user-rate-UvFgSOFcSMFxGvgTT.htm,男装工厂企业店,,97.63%
4.97,//shop127566659.taobao.com,服饰鞋包,4.98,46,127566659,熙儿大码男装,231,4.97,//rate.taobao.com/user-rate-UvCxWvFgyvCgGvWTT.htm,熙儿大码男装,广东 广州,99.35%
5,//shop116782673.taobao.com,服饰鞋包,5,46,116782673,张生朝张生富,84,5,//rate.taobao.com/user-rate-UvCv4vmvyvGg0vQTT.htm,卡帝龙男装热卖店,,100.00%
4.34,//shop359708565.taobao.com,服饰鞋包,4.18,78,359708565,jmmm潮衣男装,215,4.34,//rate.taobao.com/user-rate-UvCkbvGcuvGI0MQTT.htm,Jmmm潮衣男装,,92.13%
